iter,est,no,usina,Indep,Coef
1,4,4,6,3000.0,0.0
1,4,10,6,3000.0,0.0
1,4,13,6,16160.0,-30.0
1,4,28,6,28220.0,-30.0
1,4,7,6,3090.0,-9.999999999999998
1,4,19,6,23360.0,-30.0
1,4,25,6,11599.999999999998,-30.0
1,4,55,6,37130.0,-30.0
1,4,16,6,5530.0,-9.999999999999998
1,4,37,6,25850.0,-30.0
1,4,40,6,26570.000000000004,-30.0
1,4,70,6,22610.000000000004,-30.0
1,4,22,6,21290.0,-30.0
1,4,46,6,33080.0,-30.0
1,4,43,6,16700.0,-30.0
1,4,73,6,38420.00000000001,-30.0
1,4,31,6,18770.0,-30.0
1,4,61,6,14929.999999999998,-30.0
1,4,52,6,21110.0,-30.0
1,4,79,6,26570.000000000004,-30.0
1,4,34,6,9169.999999999998,-30.0
1,4,64,6,31429.999999999993,-30.0
1,4,58,6,24739.999999999996,-30.0
1,4,82,6,41540.0,-30.0
1,3,9,6,6000.0,0.0
1,3,27,6,37480.0,-30.0
1,3,18,6,15165.000000000002,-19.999999999999996
1,3,54,6,57500.000851,-30.0
1,3,36,6,13010.0,-19.999999999999996
1,3,69,6,49480.0,-30.0
1,3,45,6,43075.0,-30.0
1,3,72,6,56070.000724000005,-30.0
1,3,60,6,19209.999999999996,-30.0
1,3,78,6,59800.0,-30.0
1,3,63,6,22659.999999999996,-30.0
1,3,81,6,71900.00056,-30.0
1,2,26,6,17605.0,-15.000000000000004
1,2,53,6,54146.000510599995,-30.0
1,2,68,6,60065.0,-30.0
1,2,71,6,79692.0004344,-30.0
1,2,77,6,68325.0,-30.0
1,2,80,6,81024.000336,-30.0
1,1,1,6,111356.730236985,-30.0
2,4,4,6,3000.0,0.0
2,4,10,6,3000.0,0.0
2,4,13,6,3000.0,0.0
2,4,28,6,28220.000000000007,-30.0
2,4,7,6,3000.0,0.0
2,4,19,6,23359.999999999996,-30.0
2,4,25,6,3000.0,0.0
2,4,55,6,37130.0,-30.0
2,4,16,6,3000.0,0.0
2,4,37,6,25850.0,-30.0
2,4,40,6,12189.999999999998,-9.999999999999998
2,4,70,6,3000.0,0.0
2,4,22,6,3000.0,0.0
2,4,46,6,33080.00000000001,-30.0
2,4,43,6,3000.0,0.0
2,4,73,6,38420.0,-30.0
2,4,31,6,9590.0,-9.999999999999998
2,4,61,6,3000.0,0.0
2,4,52,6,3000.0,0.0
2,4,79,6,12190.0,-9.999999999999998
2,4,34,6,3000.0,0.0
2,4,64,6,31430.0,-30.0
2,4,58,6,3000.0,0.0
2,4,82,6,41540.0,-30.0
2,3,9,6,6000.0,0.0
2,3,27,6,37480.0,-30.0
2,3,18,6,15885.0,-15.000000000000004
2,3,54,6,57500.00085099999,-30.0
2,3,36,6,13665.0,-15.000000000000004
2,3,69,6,49480.0,-30.0
2,3,45,6,43075.0,-30.0
2,3,72,6,56070.000724,-30.0
2,3,60,6,9854.999999999998,-4.999999999999999
2,3,78,6,59800.0,-30.0
2,3,63,6,20895.0,-15.000000000000004
2,3,81,6,71900.00055999999,-30.0
2,2,26,6,17605.0,-15.000000000000004
2,2,53,6,54434.000510599995,-30.0
2,2,68,6,60392.5,-30.0
2,2,71,6,79692.0004344,-30.0
2,2,77,6,68325.0,-30.0
2,2,80,6,81024.000336,-30.0
2,1,1,6,111458.480236985,-30.0
3,4,4,6,3000.0,0.0
3,4,10,6,3000.0,0.0
3,4,13,6,8719.999999999998,-9.999999999999998
3,4,28,6,28219.999999999996,-30.0
3,4,7,6,3000.0,0.0
3,4,19,6,23359.999999999996,-30.0
3,4,25,6,7199.999999999999,-9.999999999999998
3,4,55,6,37130.0,-30.0
3,4,16,6,3000.0,0.0
3,4,37,6,25850.0,-30.0
3,4,40,6,26570.0,-30.0
3,4,70,6,10869.999999999996,-9.999999999999998
3,4,22,6,10429.999999999998,-9.999999999999998
3,4,46,6,33080.0,-30.0
3,4,43,6,8900.0,-9.999999999999998
3,4,73,6,38420.0,-30.0
3,4,31,6,18770.0,-30.0
3,4,61,6,8309.999999999998,-9.999999999999998
3,4,52,6,10369.999999999993,-9.999999999999998
3,4,79,6,26570.0,-30.0
3,4,34,6,6389.999999999998,-9.999999999999998
3,4,64,6,31430.0,-30.0
3,4,58,6,24740.0,-30.0
3,4,82,6,41540.0,-30.0
3,3,9,6,6000.0,0.0
3,3,27,6,37479.99999999999,-30.0
3,3,18,6,15885.0,-15.000000000000004
3,3,54,6,57500.000851,-30.0
3,3,36,6,13665.0,-15.000000000000004
3,3,69,6,49480.00000000001,-30.0
3,3,45,6,43074.99999999999,-30.0
3,3,72,6,56070.000724000005,-30.0
3,3,60,6,16780.000000000004,-19.99999999999999
3,3,78,6,59799.99999999999,-30.0
3,3,63,6,22150.0,-20.000000000000004
3,3,81,6,71900.00055999999,-30.0
3,2,26,6,17605.0,-15.000000000000004
3,2,53,6,54434.000510599995,-30.0
3,2,68,6,60392.5,-30.0
3,2,71,6,79692.0004344,-30.0
3,2,77,6,68325.0,-30.0
3,2,80,6,81024.000336,-30.0
3,1,1,6,111458.480236985,-30.0
