NO,PROBABILIDADE
1,1.0
83,0.33299999999999996
84,0.33299999999999996
85,0.33299999999999996
86,0.4444444
87,0.5555555
88,0.5555555
89,0.4444444
90,0.5555555
91,0.4444444
92,0.5
93,0.5
94,0.4
95,0.6000000000000001
96,0.4
97,0.6000000000000001
98,0.5
99,0.5
100,0.4
101,0.6000000000000001
102,0.5
103,0.5
