NO,PROBABILIDADE
1,1.0
83,0.33299999999999996
84,0.666
85,0.9999999
86,1.0000008
87,0.3333333
88,0.3333333
89,0.1111111
90,0.2222222
91,0.33333359999999995
92,0.2222224
93,0.2222224
94,0.2222224
