NO,PROBABILIDADE
1,1.0
83,0.33299999999999996
84,0.33299999999999996
85,0.33299999999999996
86,0.6666666
87,0.3333333
88,0.6666666
89,0.3333333
90,0.6666666
91,0.3333333
92,0.5000001000000001
93,0.5000001000000001
94,0.6666666
95,0.3333333
96,0.6666668
97,0.3333334
98,0.6666666
99,0.3333333
100,0.5000001000000001
101,0.5000001000000001
102,0.3333333
103,0.6666666
