iter,est,no,usina,Indep,Coef
1,4,4,6,11599.999999999998,-30.0
1,4,7,6,16130.000000000002,-30.0
1,4,10,6,14929.999999999998,-30.0
1,4,13,6,3000.0,0.0
1,4,16,6,32689.999999999993,-30.0
1,4,19,6,11599.999999999998,-30.0
1,4,22,6,8660.000000000002,-30.0
1,4,25,6,26570.000000000004,-30.0
1,4,28,6,31130.000000000007,-30.0
1,4,31,6,3000.0,0.0
1,4,34,6,8660.000000000002,-30.0
1,4,37,6,26570.000000000004,-30.0
1,4,40,6,26570.000000000004,-30.0
1,4,43,6,9169.999999999998,-30.0
1,4,46,6,26570.000000000004,-30.0
1,4,49,6,3000.0,0.0
1,4,52,6,31130.000000000007,-30.0
1,4,55,6,36680.0,-30.0
1,4,58,6,22610.000000000004,-30.0
1,4,61,6,26570.000000000004,-30.0
1,4,64,6,6590.000000000002,-30.0
1,4,67,6,6590.000000000002,-30.0
1,4,70,6,33080.0,-30.0
1,4,73,6,41540.0,-30.0
1,3,3,6,47560.0,-30.0
1,3,6,6,45010.0,-30.0
1,3,9,6,30819.999999999993,-30.0
1,3,12,6,6000.0,0.0
1,3,15,6,47979.99999999999,-30.0
1,3,18,6,36490.0,-30.0
1,3,21,6,24550.0,-30.0
1,3,24,6,42460.0,-30.0
1,3,27,6,60010.00000000001,-30.0
1,3,30,6,6000.0,0.0
1,3,33,6,9070.000000000002,-30.0
1,3,36,6,62530.0,-30.0
1,3,39,6,55450.0,-30.0
1,3,42,6,38050.0,-30.0
1,3,45,6,55450.0,-30.0
1,3,48,6,6000.0,0.0
1,3,51,6,56020.00000000001,-30.0
1,3,54,6,37090.0,-30.0
1,3,57,6,23020.0,-30.0
1,3,60,6,42460.0,-30.0
1,3,63,6,35470.0,-30.0
1,3,66,6,22480.0,-30.0
1,3,69,6,48970.0,-30.0
1,3,72,6,66430.0,-30.0
1,2,2,6,61140.0,-30.0
1,2,5,6,58590.0,-30.0
1,2,8,6,17549.999999999993,-30.0
1,2,11,6,9000.0,0.0
1,2,14,6,61559.99999999999,-30.0
1,2,17,6,50070.0,-30.0
1,2,20,6,11280.000000000004,-30.0
1,2,23,6,56040.0,-30.0
1,2,26,6,88830.0,-30.0
1,2,29,6,9000.0,0.0
1,2,32,6,37890.0,-30.0
1,2,35,6,76110.0,-30.0
1,2,38,6,69030.0,-30.0
1,2,41,6,66870.0,-30.0
1,2,44,6,84270.0,-30.0
1,2,47,6,34820.0,-30.0
1,2,50,6,84840.0,-30.0
1,2,53,6,65910.0,-30.0
1,2,56,6,51840.0,-30.0
1,2,59,6,71280.0,-30.0
1,2,62,6,49050.0,-30.0
1,2,65,6,9210.000000000004,-30.0
1,2,68,6,62550.0,-30.0
1,2,71,6,95250.0,-30.0
1,1,1,6,103420.1066,-30.0
2,4,4,6,7199.9999999999945,-9.999999999999998
2,4,7,6,8709.999999999998,-9.999999999999998
2,4,10,6,8309.999999999995,-9.999999999999998
2,4,13,6,3000.0,0.0
2,4,16,6,14229.99999999999,-9.999999999999998
2,4,19,6,7199.9999999999945,-9.999999999999998
2,4,22,6,6220.0,-9.999999999999998
2,4,25,6,12189.999999999998,-9.999999999999998
2,4,28,6,13709.999999999998,-9.999999999999998
2,4,31,6,3000.0,0.0
2,4,34,6,6220.0,-9.999999999999998
2,4,37,6,12189.999999999998,-9.999999999999998
2,4,40,6,12189.999999999998,-9.999999999999998
2,4,43,6,6389.9999999999945,-9.999999999999998
2,4,46,6,12189.999999999998,-9.999999999999998
2,4,49,6,3000.0,0.0
2,4,52,6,13709.999999999998,-9.999999999999998
2,4,55,6,15559.999999999998,-9.999999999999998
2,4,58,6,10869.999999999998,-9.999999999999998
2,4,61,6,12189.999999999998,-9.999999999999998
2,4,64,6,5530.0,-9.999999999999998
2,4,67,6,5530.0,-9.999999999999998
2,4,70,6,14359.999999999998,-9.999999999999998
2,4,73,6,17179.999999999996,-9.999999999999998
2,3,3,6,47560.0,-30.0
2,3,6,6,21669.999999999996,-9.999999999999996
2,3,9,6,16939.999999999985,-9.999999999999996
2,3,12,6,6000.0,0.0
2,3,15,6,47979.999999999985,-30.0
2,3,18,6,18829.999999999993,-9.999999999999996
2,3,21,6,14850.0,-9.999999999999996
2,3,24,6,20819.999999999996,-9.999999999999996
2,3,27,6,60010.000000000015,-30.0
2,3,30,6,6000.0,0.0
2,3,33,6,9690.0,-9.999999999999996
2,3,36,6,62530.0,-30.0
2,3,39,6,55450.0,-30.0
2,3,42,6,38049.99999999999,-30.0
2,3,45,6,55450.00000000001,-30.0
2,3,48,6,6000.0,0.0
2,3,51,6,56020.00000000001,-30.0
2,3,54,6,37090.0,-30.0
2,3,57,6,14339.999999999996,-9.999999999999996
2,3,60,6,42460.0,-30.0
2,3,63,6,18490.0,-9.999999999999996
