NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
98,4,1,4,0.5
98,7,2,4,0.5
94,31,10,4,0.5
93,34,11,4,0.5
93,37,12,4,0.5
94,40,13,4,0.5
96,43,14,4,0.5
90,46,15,4,0.5
90,49,16,4,0.5
89,52,17,4,0.5
89,55,18,4,0.5
96,58,19,4,0.5
95,61,20,4,0.5
95,64,21,4,0.5
97,67,22,4,0.5
97,70,23,4,0.5
92,73,24,4,0.5
92,76,25,4,0.5
91,79,26,4,0.5
91,82,27,4,0.5
1,83,1,2,0.148
1,84,2,2,0.148
1,85,3,2,0.148
1,86,4,2,0.148
1,87,5,2,0.148
1,88,6,2,0.259
83,89,1,3,0.5
83,90,2,3,0.5
84,91,1,3,0.5
84,92,2,3,0.5
85,93,1,3,0.5
85,94,2,3,0.5
86,95,1,3,0.5
86,96,2,3,0.5
87,97,1,3,0.5
87,98,2,3,0.5
88,99,1,3,0.5714284
88,100,2,3,0.4285713
99,101,1,4,0.5
99,102,2,4,0.5
100,103,1,4,0.3333333
100,104,2,4,0.6666666
