NOME_UHE,NO,VAZAO
271,1,1137.118380158522
285,1,22887.37867495273
273,1,274.4823865115581
257,1,261.8139686725631
288,1,2897.8215264191904
279,1,544.3367533407837
287,1,750.1433507225073
270,1,397.15737729175714
227,1,745.2153833783542
229,1,1912.145183411491
275,1,3186.349687288033
169,1,931.215823971476
156,1,458.9027391157509
237,1,198.44351895932417
32,1,49.72075444641993
61,1,207.5553302865157
49,1,60.71193494840166
24,1,211.5082530021833
6,1,421.6784856888548
34,1,372.19667164650014
266,1,2181.744345254545
31,1,188.7018162843887
245,1,381.17625403747473
47,1,106.87912718970658
8,1,25.209505904841016
17,1,241.48128690578164
242,1,31.753072733769056
25,1,260.7748736381777
12,1,48.390660759867245
246,1,707.6413390812634
240,1,80.44859770357742
63,1,110.76036793649963
50,1,48.35523400118102
33,1,664.3858132477254
62,1,47.243010004298704
243,1,23.757234360414905
11,1,66.6458202082004
18,1,289.9324436759324
215,1,85.96905210913924
94,1,64.86067112411287
74,1,218.74787524467
115,1,16.508283740868514
92,1,44.03737118957688
217,1,25.705365798251208
93,1,15.536241789965535
222,1,100.6614157198694
77,1,40.46194161288867
76,1,62.809323482352106
6,1502,539.4099999999995
8,1502,30.079999999999984
11,1502,79.42999999999991
12,1502,57.68999999999996
17,1502,348.8099999999995
18,1502,300.12999999999977
24,1502,242.67999999999986
25,1502,295.5199999999998
31,1502,223.7099999999999
32,1502,52.43999999999996
33,1502,708.6499999999994
34,1502,450.3299999999997
47,1502,254.10999999999984
49,1502,142.0399999999999
50,1502,67.91999999999994
61,1502,593.4799999999996
62,1502,76.54999999999993
63,1502,179.44999999999985
74,1502,604.8799999999995
76,1502,143.14999999999995
77,1502,148.69999999999985
92,1502,155.36999999999995
93,1502,42.00999999999998
94,1502,124.30999999999995
115,1502,25.16999999999999
156,1502,470.88999999999976
169,1502,672.7200000000001
215,1502,316.05999999999966
217,1502,100.0699999999999
222,1502,369.9199999999998
227,1502,814.2599999999992
229,1502,1940.2799999999997
237,1502,360.61999999999966
240,1502,95.44999999999995
242,1502,37.729999999999976
243,1502,28.74999999999998
245,1502,464.4499999999997
246,1502,943.1199999999995
257,1502,202.62999999999985
266,1502,3607.9199999999973
270,1502,334.46999999999974
271,1502,1028.6599999999994
273,1502,212.45999999999975
275,1502,3371.7599999999984
279,1502,597.9899999999996
285,1502,22833.71999999999
287,1502,700.9099999999997
288,1502,2844.679999999997
6,1503,445.9199999999997
8,1503,23.82999999999998
11,1503,62.92999999999995
12,1503,45.68999999999996
17,1503,282.9699999999998
18,1503,244.97999999999988
24,1503,196.86999999999995
25,1503,244.61999999999983
31,1503,193.52999999999983
32,1503,47.91999999999995
33,1503,665.1299999999993
34,1503,377.87999999999954
47,1503,123.67999999999994
49,1503,67.86999999999993
50,1503,49.77999999999997
61,1503,241.7199999999998
62,1503,51.01999999999996
63,1503,119.66999999999993
74,1503,254.7799999999998
76,1503,65.00999999999996
77,1503,51.699999999999974
92,1503,62.28999999999996
93,1503,18.059999999999985
94,1503,80.44999999999995
115,1503,17.729999999999993
156,1503,440.7299999999997
169,1503,680.5199999999995
215,1503,127.46999999999994
217,1503,39.77999999999997
222,1503,128.52999999999992
227,1503,759.9499999999995
229,1503,1778.57
237,1503,235.37999999999977
240,1503,76.14999999999996
242,1503,30.02999999999997
243,1503,24.089999999999986
245,1503,393.98999999999967
246,1503,757.3899999999995
257,1503,212.94999999999976
266,1503,2096.3599999999988
270,1503,347.25999999999976
271,1503,980.6599999999994
273,1503,223.29999999999984
275,1503,3075.1299999999983
279,1503,589.6699999999996
285,1503,22825.379999999994
287,1503,684.7999999999994
288,1503,2824.4199999999973
6,1504,1217.989999999999
8,1504,72.08999999999995
11,1504,190.57999999999984
12,1504,138.3999999999999
17,1504,532.2199999999996
18,1504,480.7899999999995
24,1504,923.6099999999996
25,1504,748.7299999999999
31,1504,764.5499999999992
32,1504,100.33999999999989
33,1504,1494.0199999999993
34,1504,542.7499999999998
47,1504,192.92999999999986
49,1504,140.20999999999987
50,1504,77.19999999999996
61,1504,595.4799999999993
62,1504,62.939999999999976
63,1504,147.54000000000002
74,1504,289.76999999999987
76,1504,59.98999999999996
77,1504,35.039999999999985
92,1504,42.56999999999997
93,1504,13.189999999999994
94,1504,69.34999999999994
115,1504,23.98999999999998
156,1504,1415.3099999999993
169,1504,899.7899999999993
215,1504,75.81999999999998
217,1504,24.039999999999985
222,1504,87.21999999999996
227,1504,1092.6899999999987
229,1504,2488.5099999999993
237,1504,475.4899999999998
240,1504,145.74999999999991
242,1504,57.539999999999985
243,1504,34.60999999999998
245,1504,491.8399999999997
246,1504,893.7399999999993
257,1504,665.7999999999995
266,1504,2198.0599999999995
270,1504,1534.8299999999995
271,1504,2012.0499999999986
273,1504,697.9799999999997
275,1504,4325.939999999999
279,1504,658.5399999999997
285,1504,22842.469999999983
287,1504,709.1899999999995
288,1504,2939.1599999999985
6,1505,772.7399999999997
8,1505,40.039999999999985
11,1505,105.7999999999999
12,1505,76.80999999999993
17,1505,394.52999999999986
18,1505,322.8699999999999
24,1505,565.8599999999998
25,1505,452.9099999999996
31,1505,454.5399999999995
32,1505,76.87
33,1505,1104.8899999999992
34,1505,452.59999999999974
47,1505,128.2399999999999
49,1505,68.82999999999993
50,1505,50.06999999999995
61,1505,221.33999999999986
62,1505,47.98999999999997
63,1505,112.62999999999997
74,1505,254.36999999999986
76,1505,55.26999999999999
77,1505,40.72999999999997
92,1505,49.60999999999998
93,1505,13.809999999999997
94,1505,71.49999999999996
115,1505,19.319999999999986
156,1505,878.1699999999994
169,1505,851.3099999999997
215,1505,80.43999999999993
217,1505,25.929999999999975
222,1505,101.31999999999995
227,1505,1001.9499999999996
229,1505,2350.599999999998
237,1505,323.42999999999967
240,1505,89.47999999999993
242,1505,35.289999999999964
243,1505,28.899999999999995
245,1505,461.80999999999966
246,1505,776.9399999999995
257,1505,801.219999999999
266,1505,1982.3099999999981
270,1505,1429.5599999999993
271,1505,2814.009999999999
273,1505,839.9799999999993
275,1505,6894.479999999997
279,1505,698.0999999999996
285,1505,22833.99999999999
287,1505,753.5799999999997
288,1505,2999.8899999999994
6,1506,463.7599999999998
8,1506,25.049999999999983
11,1506,66.38999999999993
12,1506,48.18999999999996
17,1506,326.8099999999998
18,1506,288.94999999999976
24,1506,196.10999999999987
25,1506,240.5399999999998
31,1506,185.6799999999999
32,1506,49.77999999999996
33,1506,669.9099999999992
34,1506,420.3699999999996
47,1506,161.60999999999996
49,1506,82.75999999999998
50,1506,57.709999999999965
61,1506,301.6499999999998
62,1506,53.46999999999995
63,1506,125.2999999999999
74,1506,297.8499999999999
76,1506,76.0799999999999
77,1506,64.43999999999997
92,1506,83.12999999999992
93,1506,24.08999999999998
94,1506,93.30999999999995
115,1506,19.20999999999999
156,1506,368.00999999999965
169,1506,682.3599999999996
215,1506,195.01999999999987
217,1506,57.339999999999954
222,1506,160.39999999999995
227,1506,809.1799999999995
229,1506,1915.7999999999986
237,1506,346.00999999999976
240,1506,90.04999999999993
242,1506,35.52999999999999
243,1506,26.82999999999998
245,1506,417.19999999999965
246,1506,776.4599999999995
257,1506,310.7699999999998
266,1506,2226.22
270,1506,405.2599999999998
271,1506,1294.9899999999986
273,1506,325.8399999999999
275,1506,4850.919999999997
279,1506,622.6599999999997
285,1506,22828.449999999983
287,1506,688.2299999999992
288,1506,2858.1099999999997
6,1507,259.6
8,1507,15.9
11,1507,42.3
12,1507,30.700000000000003
17,1507,236.5
18,1507,220.8
24,1507,109.89999999999999
25,1507,171.5
31,1507,130.4
32,1507,38.3
33,1507,531.7
34,1507,368.70000000000005
47,1507,235.60000000000002
49,1507,184.3
50,1507,63.10000000000001
61,1507,920.6
62,1507,125.70000000000002
63,1507,294.5
74,1507,1711.6000000000001
76,1507,300.70000000000005
77,1507,392.3
92,1507,633.0
93,1507,143.40000000000003
94,1507,264.5
115,1507,33.0
156,1507,212.70000000000002
169,1507,478.8
215,1507,1243.5
217,1507,272.1
222,1507,975.9000000000001
227,1507,959.1
229,1507,1858.9
237,1507,227.5
240,1507,69.30000000000001
242,1507,27.4
243,1507,23.600000000000005
245,1507,472.30000000000007
246,1507,1068.1
257,1507,183.70000000000002
266,1507,6612.200000000001
270,1507,267.40000000000003
271,1507,1102.2
273,1507,192.39999999999998
275,1507,3600.4000000000005
279,1507,545.6000000000001
285,1507,23429.600000000002
287,1507,684.4000000000001
