etapa,iter,est,node,prob,Submercado,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CMO
FW,5,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,5,2,83,0.33299999999999996,1,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,608.9999999999999,5000.0,11.11
FW,5,2,84,0.666,1,2000.0,1142.6666558666755,857.3333441333242,0.0,0.0,959.9999999999998,0.0,102.66665586667557,24279.999676000276,30.0
FW,5,3,85,0.6666666,1,2000.0,500.0,1500.0,0.0,0.0,1405.0000000000002,608.9999999999999,513.9999999999998,5000.0,16.67
FW,5,3,86,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,2381.0,608.9999999999999,1290.0,3000.0,10.0
FW,5,3,87,0.5000004,1,2000.0,500.0,1500.0,0.0,0.0,1536.3333333333337,102.66665586667557,138.99998920000922,5000.0,30.0
FW,5,3,88,0.5000004,1,2000.0,1842.0000107999906,157.99998920000954,0.0,0.0,669.6666666666667,102.66665586667557,614.3333333333328,45260.00032399972,30.0
FW,5,4,13,0.1666667,1,2000.0,358.0000000000002,1641.9999999999998,0.0,0.0,1128.0,513.9999999999998,0.0,3580.0000000000023,10.0
FW,5,4,16,0.1666667,1,2000.0,300.0,1700.0,0.0,0.0,1447.0,513.9999999999998,260.9999999999998,3000.0,10.0
FW,5,4,19,0.1666667,1,2000.0,598.0000000000002,1401.9999999999998,0.0,0.0,888.0,513.9999999999998,0.0,7940.000000000007,30.0
FW,5,4,22,0.1666667,1,2000.0,529.0000000000002,1470.9999999999998,0.0,0.0,957.0,513.9999999999998,0.0,5870.000000000007,30.0
FW,5,4,25,0.1666667,1,2000.0,300.0,1700.0,0.0,0.0,1280.0,513.9999999999998,93.99999999999977,3000.0,10.0
FW,5,4,28,0.1666667,1,2000.0,760.0000000000002,1239.9999999999998,0.0,0.0,726.0,513.9999999999998,0.0,12800.000000000007,30.0
FW,5,4,4,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1378.0,1290.0,968.0,3000.0,10.0
FW,5,4,7,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1691.0,1290.0,1281.0,3000.0,10.0
FW,5,4,10,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1129.0,1290.0,719.0,3000.0,10.0
FW,5,4,89,0.2222222,1,2000.0,785.5000107999908,1214.4999892000092,0.0,0.0,1075.5,138.99998920000922,0.0,13565.000323999726,30.0
FW,5,4,90,0.2222222,1,2000.0,1068.0000107999906,931.9999892000092,0.0,0.0,793.0,138.99998920000922,0.0,22040.000323999724,30.0
FW,5,4,91,0.2222222,1,2000.0,1269.5000107999908,730.4999892000092,0.0,0.0,591.5,138.99998920000922,0.0,28085.000323999724,30.0
FW,5,4,92,0.1111111,1,2000.0,500.00001079999083,1499.9999892000092,0.0,0.0,1361.0,138.99998920000922,0.0,5000.000323999725,30.0
FW,5,4,93,0.1111111,1,2000.0,1019.0000107999908,980.9999892000092,0.0,0.0,842.0,138.99998920000922,0.0,20570.000323999724,30.0
FW,5,4,94,0.1111111,1,2000.0,692.0000107999908,1307.9999892000092,0.0,0.0,1169.0,138.99998920000922,0.0,10760.000323999724,30.0
FW,5,4,95,0.2222222,1,2000.0,949.1666666666672,1050.8333333333328,0.0,0.0,436.5,614.3333333333328,0.0,18475.000000000015,30.0
FW,5,4,96,0.3333333,1,2000.0,500.00000000000045,1499.9999999999995,0.0,0.0,885.6666666666669,614.3333333333328,0.0,5000.000000000015,30.0
FW,5,4,97,0.1111111,1,2000.0,756.6666666666672,1243.3333333333328,0.0,0.0,629.0,614.3333333333328,0.0,12700.000000000015,30.0
FW,5,4,98,0.1111111,1,2000.0,1103.6666666666672,896.3333333333328,0.0,0.0,282.0,614.3333333333328,0.0,23110.000000000015,30.0
FW,5,4,99,0.1111111,1,2000.0,999.6666666666672,1000.3333333333328,0.0,0.0,386.0,614.3333333333328,0.0,19990.000000000015,30.0
FW,5,4,100,0.1111111,1,2000.0,808.6666666666672,1191.3333333333328,0.0,0.0,577.0,614.3333333333328,0.0,14260.000000000016,30.0
