etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,1,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,0.0
FW,1,2,83,0.33299999999999996,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,0.0
FW,1,2,84,0.666,2000.0,1040.0,959.9999999999998,0.0,0.0,959.9999999999998,0.0,0.0,21200.000000000004,0.0
FW,1,3,85,0.9999999,2000.0,300.0,1700.0,0.0,0.0,1730.333333333333,409.0,439.33333333333303,3000.0,0.0
FW,1,3,86,1.0000008,2000.0,897.0000000000005,1102.9999999999995,0.0,0.0,1102.9999999999995,0.0,0.0,16910.000000000015,0.0
FW,1,4,87,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1505.3333333333335,439.33333333333303,244.66666666666652,3000.0,0.0
FW,1,4,88,0.3333333,2000.0,381.6666666666665,1618.3333333333335,0.0,0.0,1179.0000000000002,439.33333333333303,0.0,3816.666666666662,0.0
FW,1,4,89,0.1111111,2000.0,834.666666666667,1165.333333333333,0.0,0.0,726.0,439.33333333333303,0.0,15040.00000000001,0.0
FW,1,4,90,0.2222222,2000.0,638.166666666667,1361.833333333333,0.0,0.0,922.5,439.33333333333303,0.0,9145.00000000001,0.0
FW,1,4,91,0.33333359999999995,2000.0,1152.5,847.5000000000002,0.0,0.0,847.5000000000002,0.0,0.0,24574.999999999996,0.0
FW,1,4,92,0.2222224,2000.0,1614.75,385.25,0.0,0.0,385.25,0.0,0.0,38442.50000000001,0.0
FW,1,4,93,0.2222224,2000.0,829.75,1170.25,0.0,0.0,1170.25,0.0,0.0,14892.500000000002,0.0
FW,1,4,94,0.2222224,2000.0,1402.75,597.25,0.0,0.0,597.25,0.0,0.0,32082.499999999993,0.0
FW,2,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,47022.56793368802
FW,2,2,83,0.33299999999999996,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,608.9999999999999,5000.0,5642.22159377779
FW,2,2,84,0.666,2000.0,2000.0,0.0,0.0,0.0,959.9999999999998,0.0,959.9999999999998,50000.0,15283.345560000016
FW,2,3,85,0.9999999,2000.0,500.0,1500.0,0.0,0.0,1730.333333333333,608.9999999999999,839.333333333333,5000.0,642.222158000004
