NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
87,4,1,4,0.3333333
87,7,2,4,0.3333333
87,10,3,4,0.3333333
88,13,4,4,0.1666667
88,16,5,4,0.1666667
88,19,6,4,0.1666667
88,22,7,4,0.1666667
88,25,8,4,0.1666667
88,28,9,4,0.1666667
86,31,10,4,0.1666667
86,34,11,4,0.1666667
86,37,12,4,0.1666667
86,58,19,4,0.1666667
86,61,20,4,0.1666667
86,64,21,4,0.1666667
1,83,1,2,0.666
1,84,2,2,0.33299999999999996
83,85,1,3,0.6666672000000001
83,86,2,3,0.33333359999999995
84,87,1,3,0.3333333
84,88,2,3,0.6666666
85,89,1,4,0.0833333
85,90,2,4,0.0833333
85,91,3,4,0.3333332
85,92,4,4,0.1666666
85,93,5,4,0.1666666
85,94,6,4,0.1666666
