NO,PROBABILIDADE
1,1.0
3,1.0
4,1.0
83,0.296
84,0.33299999999999996
85,0.33299999999999996
86,0.037
87,0.625
88,0.375
89,0.6666666
90,0.3333333
91,0.3333333
92,0.6666666
93,1.0
94,0.9999998999999999
95,1.0000002
96,0.9999998999999999
97,0.9999998999999999
98,1.0000002
