iter,est,no,usina,Indep,Coef
1,4,92,6,13880.000000000002,-30.0
1,4,93,6,24755.0,-30.0
1,4,94,6,3000.0,0.0
1,4,95,6,3000.0,0.0
1,4,96,6,35780.0,-30.0
1,4,97,6,21634.999999999996,-30.0
1,4,98,6,6305.0,-9.999999999999998
1,4,99,6,22310.0,-30.0
1,4,100,6,21859.999999999996,-30.0
1,4,101,6,36550.0,-30.0
1,4,102,6,36090.0,-30.0
1,4,103,6,19835.0,-30.0
1,3,86,6,30887.499999999993,-30.0
1,3,87,6,6000.0,0.0
1,3,88,6,51207.99999999999,-30.000000000000004
1,3,89,6,9142.5,-19.999999999999996
1,3,90,6,63003.99999999999,-30.000000000000004
1,3,91,6,40959.99999999999,-30.0
1,2,83,6,14308.749999999993,-15.000000000000004
1,2,84,6,43108.885637666666,-30.0
1,2,85,6,79278.0,-30.0
1,1,1,6,97923.50891734299,-30.0
2,4,92,6,3000.0,0.0
2,4,93,6,24755.000000000004,-30.0
2,4,94,6,3000.0,0.0
2,4,95,6,3000.0,0.0
2,4,96,6,35780.0,-30.0
2,4,97,6,3000.0,0.0
2,4,98,6,3000.0,0.0
2,4,99,6,22310.0,-30.0
2,4,100,6,3000.0,0.0
2,4,101,6,36550.0,-30.0
2,4,102,6,36090.0,-30.0
2,4,103,6,3000.0,0.0
2,3,86,6,22162.5,-15.000000000000004
2,3,87,6,6000.0,0.0
2,3,88,6,51207.99999999999,-30.0
2,3,89,6,10031.250000000004,-15.000000000000004
2,3,90,6,63003.999999999985,-30.0
2,3,91,6,40959.999999999985,-30.0
2,2,83,6,14445.41666666666,-9.999999999999998
2,2,84,6,43503.88559816667,-30.0
2,2,85,6,79278.0,-30.0
2,1,1,6,98095.49723752282,-30.0
3,4,92,6,7960.0,-9.999999999999998
3,4,93,6,24755.0,-30.0
3,4,94,6,3000.0,0.0
3,4,95,6,3000.0,0.0
3,4,96,6,35780.0,-30.0
3,4,97,6,10545.0,-9.999999999999998
3,4,98,6,3000.0,0.0
3,4,99,6,22310.0,-30.0
3,4,100,6,10619.999999999998,-9.999999999999998
3,4,101,6,36550.0,-30.0
3,4,102,6,36090.0,-30.0
3,4,103,6,9944.999999999998,-9.999999999999998
3,3,86,6,25737.500000000007,-20.000000000000004
3,3,87,6,6000.0,0.0
3,3,88,6,51207.99999999999,-30.0
3,3,89,6,10031.250000000004,-15.000000000000004
3,3,90,6,63003.999999999985,-30.0
3,3,91,6,35304.799999999996,-22.0
3,2,83,6,14778.75,-10.0
3,2,84,6,43503.88559816667,-30.0
3,2,85,6,79278.0,-30.0
3,1,1,6,98194.16390418951,-30.0
