iter,est,no,usina,Indep,Coef
1,4,93,6,3000.0,0.0
1,4,94,6,20370.0,-30.0
1,4,95,6,33085.0,-30.0
1,4,96,6,23700.0,-30.0
1,4,97,6,17930.0,-30.0
1,4,98,6,27619.999999999996,-30.0
1,4,4,6,3000.0,0.0
1,3,87,6,6000.0,0.0
1,3,88,6,35660.0,-30.0
1,3,89,6,63510.002702,-30.000006
1,3,90,6,26060.0,-30.0
1,3,91,6,11409.99999999999,-30.0
1,3,92,6,50005.00000099999,-30.000006
1,3,3,6,6000.0,0.0
1,2,83,6,15271.25,-11.25
1,2,84,6,79846.66265933344,-30.000000999999603
1,2,85,6,50719.995072667145,-30.000000999999603
1,2,86,6,9000.0,0.0
1,1,1,6,98331.98702475619,-30.0
2,4,93,6,3000.0,0.0
2,4,94,6,10123.333333333332,-9.999999999999998
2,4,95,6,14361.666666666662,-9.999999999999998
2,4,96,6,11233.33333333333,-9.999999999999998
2,4,97,6,3000.0,0.0
2,4,98,6,12539.999999999993,-9.999999999999998
2,4,4,6,3000.0,0.0
2,3,87,6,6000.0,0.0
2,3,88,6,35659.9995,-30.0
2,3,89,6,63510.001,-30.0
2,3,90,6,15353.332833333334,-9.999999999999998
2,3,91,6,5999.9997,0.0
2,3,92,6,50005.00099999999,-30.0
2,3,3,6,6000.0,0.0
2,2,83,6,15271.25,-11.25
2,2,84,6,79846.66283000016,-30.0
2,2,85,6,50719.99610633352,-30.0
2,2,86,6,9000.0,0.0
2,1,1,6,98331.98742579912,-30.0
3,4,93,6,3000.0,0.0
3,4,94,6,20370.0,-30.0
3,4,95,6,33084.99999999999,-30.0
3,4,96,6,23700.0,-30.0
3,4,97,6,9309.999999999993,-9.999999999999998
3,4,98,6,27620.0,-30.0
3,4,4,6,3000.0,0.0
3,3,87,6,6000.0,0.0
3,3,88,6,35659.9995,-30.0
3,3,89,6,63510.00099999998,-30.0
3,3,90,6,26059.999499999998,-30.0
3,3,91,6,10469.999499999989,-9.999999999999998
3,3,92,6,50005.00099999999,-30.0
3,3,3,6,6000.0,0.0
3,2,83,6,15271.25,-11.25
3,2,84,6,79846.66366999994,-30.0
3,2,85,6,50719.99623966678,-30.0
3,2,86,6,9000.0,0.0
3,1,1,6,98331.987749919,-30.0
