NOME_UHE,NO,VAZAO
271,1,1137.118380158522
285,1,22887.37867495273
273,1,274.4823865115581
257,1,261.8139686725631
288,1,2897.8215264191904
279,1,544.3367533407837
287,1,750.1433507225073
270,1,397.15737729175714
227,1,745.2153833783542
229,1,1912.145183411491
275,1,3186.349687288033
169,1,931.215823971476
156,1,458.9027391157509
237,1,198.44351895932417
32,1,49.72075444641993
61,1,207.5553302865157
49,1,60.71193494840166
24,1,211.5082530021833
6,1,421.6784856888548
34,1,372.19667164650014
266,1,2181.744345254545
31,1,188.7018162843887
245,1,381.17625403747473
47,1,106.87912718970658
8,1,25.209505904841016
17,1,241.48128690578164
242,1,31.753072733769056
25,1,260.7748736381777
12,1,48.390660759867245
246,1,707.6413390812634
240,1,80.44859770357742
63,1,110.76036793649963
50,1,48.35523400118102
33,1,664.3858132477254
62,1,47.243010004298704
243,1,23.757234360414905
11,1,66.6458202082004
18,1,289.9324436759324
215,1,85.96905210913924
94,1,64.86067112411287
74,1,218.74787524467
115,1,16.508283740868514
92,1,44.03737118957688
217,1,25.705365798251208
93,1,15.536241789965535
222,1,100.6614157198694
77,1,40.46194161288867
76,1,62.809323482352106
6,1502,388.0
8,1502,23.5
11,1502,62.5
12,1502,45.5
17,1502,255.5
18,1502,269.0
24,1502,113.0
25,1502,208.0
31,1502,139.5
32,1502,39.0
33,1502,483.5
34,1502,501.5
47,1502,137.0
49,1502,85.5
50,1502,71.5
61,1502,377.0
62,1502,80.5
63,1502,189.0
74,1502,250.5
76,1502,80.0
77,1502,82.0
92,1502,54.0
93,1502,35.0
94,1502,111.5
115,1502,13.0
156,1502,274.5
169,1502,631.0
215,1502,60.0
217,1502,43.5
222,1502,204.5
227,1502,770.5
229,1502,2239.5
237,1502,515.5
240,1502,92.0
242,1502,36.0
243,1502,32.0
245,1502,465.0
246,1502,1115.5
257,1502,113.0
266,1502,4068.0
270,1502,144.0
271,1502,873.0
273,1502,118.5
275,1502,5843.5
279,1502,523.5
285,1502,22808.5
287,1502,655.0
288,1502,2990.5
6,1503,358.0
8,1503,31.0
11,1503,81.5
12,1503,59.5
17,1503,378.5
18,1503,269.0
24,1503,108.0
25,1503,206.5
31,1503,131.5
32,1503,40.0
33,1503,512.0
34,1503,489.0
47,1503,129.5
49,1503,82.0
50,1503,78.5
61,1503,779.5
62,1503,131.5
63,1503,308.5
74,1503,1014.0
76,1503,377.0
77,1503,273.5
92,1503,84.5
93,1503,16.0
94,1503,98.5
115,1503,19.5
156,1503,237.5
169,1503,454.5
215,1503,97.5
217,1503,53.5
222,1503,680.0
227,1503,982.0
229,1503,2662.0
237,1503,342.0
240,1503,85.5
242,1503,33.5
243,1503,31.0
245,1503,537.0
246,1503,1295.0
257,1503,177.5
266,1503,5827.0
270,1503,265.0
271,1503,1294.0
273,1503,185.5
275,1503,8869.0
279,1503,577.0
285,1503,23287.0
287,1503,686.5
288,1503,3673.0
6,1504,509.0
8,1504,42.0
11,1504,112.0
12,1504,81.0
17,1504,522.5
18,1504,291.5
24,1504,270.5
25,1504,416.0
31,1504,248.0
32,1504,57.0
33,1504,774.0
34,1504,472.0
47,1504,116.5
49,1504,50.0
50,1504,56.5
61,1504,310.5
62,1504,52.5
63,1504,124.0
74,1504,1409.5
76,1504,126.0
77,1504,173.5
92,1504,81.5
93,1504,9.0
94,1504,80.0
115,1504,15.0
156,1504,656.0
169,1504,427.5
215,1504,77.0
217,1504,35.0
222,1504,432.0
227,1504,1161.5
229,1504,2613.5
237,1504,327.5
240,1504,82.0
242,1504,32.0
243,1504,30.0
245,1504,594.0
246,1504,1187.5
257,1504,535.0
266,1504,4828.0
270,1504,665.5
271,1504,1846.5
273,1504,561.0
275,1504,8526.0
279,1504,691.0
285,1504,23625.5
287,1504,745.5
288,1504,5411.0
6,1506,976.3333333333333
8,1506,59.33333333333333
11,1506,157.0
12,1506,114.33333333333333
17,1506,575.6666666666666
18,1506,419.0
24,1506,498.3333333333333
25,1506,630.6666666666666
31,1506,368.3333333333333
32,1506,83.66666666666666
33,1506,1097.0
34,1506,629.0
47,1506,356.3333333333333
49,1506,418.99999999999994
50,1506,111.66666666666666
61,1506,666.6666666666666
62,1506,97.0
63,1506,226.66666666666666
74,1506,338.66666666666663
76,1506,62.0
77,1506,25.333333333333332
92,1506,46.0
93,1506,10.0
94,1506,53.666666666666664
115,1506,19.333333333333332
156,1506,639.0
169,1506,690.0
215,1506,64.0
217,1506,11.666666666666666
222,1506,62.666666666666664
227,1506,766.3333333333333
229,1506,1906.3333333333333
237,1506,696.6666666666666
240,1506,197.99999999999997
242,1506,78.0
243,1506,40.0
245,1506,609.6666666666666
246,1506,1123.0
257,1506,240.66666666666663
266,1506,2498.333333333333
270,1506,479.3333333333333
271,1506,796.3333333333333
273,1506,252.66666666666666
275,1506,2504.0
279,1506,584.0
285,1506,22821.333333333332
287,1506,728.6666666666666
288,1506,2824.333333333333
6,1507,1013.3333333333333
8,1507,59.666666666666664
11,1507,158.0
12,1507,114.66666666666666
17,1507,629.6666666666666
18,1507,479.66666666666663
24,1507,418.99999999999994
25,1507,402.3333333333333
31,1507,384.33333333333326
32,1507,90.33333333333333
33,1507,1237.3333333333333
34,1507,726.6666666666666
47,1507,246.66666666666663
49,1507,156.66666666666666
50,1507,86.0
61,1507,381.3333333333333
62,1507,69.66666666666666
63,1507,163.0
74,1507,297.0
76,1507,50.666666666666664
77,1507,24.0
92,1507,42.666666666666664
93,1507,7.333333333333333
94,1507,53.666666666666664
115,1507,12.999999999999998
156,1507,665.0
169,1507,713.0
215,1507,37.0
217,1507,5.666666666666666
222,1507,60.0
227,1507,957.9999999999999
229,1507,1902.6666666666665
237,1507,437.33333333333326
240,1507,179.0
242,1507,70.66666666666666
243,1507,46.33333333333333
245,1507,623.0
246,1507,1176.0
257,1507,752.0
266,1507,2320.6666666666665
270,1507,1263.0
271,1507,1741.0
273,1507,788.3333333333333
275,1507,3528.6666666666665
279,1507,539.3333333333333
285,1507,23326.333333333332
287,1507,600.6666666666666
288,1507,2854.0
6,1508,1278.6666666666665
8,1508,66.0
11,1508,174.66666666666666
12,1508,126.33333333333331
17,1508,897.0
18,1508,783.3333333333333
24,1508,535.6666666666666
25,1508,386.3333333333333
31,1508,392.3333333333333
32,1508,100.33333333333331
33,1508,1436.6666666666665
34,1508,923.6666666666666
47,1508,505.33333333333326
49,1508,519.0
50,1508,183.33333333333331
61,1508,1116.0
62,1508,108.33333333333331
63,1508,254.33333333333331
74,1508,361.0
76,1508,70.33333333333333
77,1508,49.666666666666664
92,1508,51.33333333333333
93,1508,7.333333333333333
94,1508,57.66666666666666
115,1508,19.0
156,1508,670.6666666666666
169,1508,1307.3333333333333
215,1508,39.0
217,1508,22.333333333333332
222,1508,123.0
227,1508,1207.6666666666665
229,1508,2103.6666666666665
237,1508,1167.3333333333333
240,1508,308.66666666666663
242,1508,122.0
243,1508,58.99999999999999
245,1508,745.6666666666666
246,1508,1802.6666666666665
257,1508,817.6666666666665
266,1508,2765.6666666666665
270,1508,1202.3333333333333
271,1508,2420.0
273,1508,857.3333333333333
275,1508,4924.333333333333
279,1508,480.66666666666663
285,1508,23757.0
287,1508,398.99999999999994
288,1508,3174.0
6,1511,763.6666666666666
8,1511,60.99999999999999
11,1511,161.33333333333331
12,1511,117.0
17,1511,536.0
18,1511,447.33333333333326
24,1511,1504.6666666666665
25,1511,1293.3333333333333
31,1511,878.9999999999999
32,1511,110.0
33,1511,1565.3333333333333
34,1511,518.6666666666666
47,1511,178.0
49,1511,89.66666666666666
50,1511,50.99999999999999
61,1511,204.66666666666663
62,1511,45.0
63,1511,105.0
74,1511,457.66666666666663
76,1511,42.666666666666664
77,1511,40.666666666666664
92,1511,37.0
93,1511,9.0
94,1511,61.0
115,1511,14.333333333333332
156,1511,1468.3333333333333
169,1511,976.0
215,1511,49.33333333333333
217,1511,19.0
222,1511,101.33333333333333
227,1511,1375.0
229,1511,2786.0
237,1511,202.33333333333331
240,1511,135.33333333333331
242,1511,53.33333333333333
243,1511,33.0
245,1511,415.66666666666663
246,1511,756.0
257,1511,595.0
266,1511,2300.333333333333
270,1511,740.3333333333333
271,1511,2823.0
273,1511,623.6666666666666
275,1511,5381.333333333333
279,1511,752.3333333333333
285,1511,22814.333333333332
287,1511,857.0
288,1511,3091.6666666666665
6,1512,824.3333333333333
8,1512,71.33333333333333
11,1512,188.33333333333331
12,1512,137.0
