etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
BK,1,4,10,1.0,1,6,6,1700.0,1090.0,1129.0,1700.0,0.0,519.0
BK,1,4,19,1.0,1,6,6,1250.0,362.0,888.0,1250.0,0.0,0.0
BK,1,4,28,1.0,1,6,6,726.0,0.0,726.0,726.0,0.0,0.0
BK,1,4,37,1.0,1,6,6,989.0,184.0,805.0,989.0,0.0,0.0
BK,1,4,46,1.0,1,6,6,564.0,0.0,564.0,564.0,0.0,0.0
BK,1,4,52,1.0,1,6,6,963.0,0.0,963.0,963.0,0.0,0.0
BK,1,4,64,1.0,1,6,6,619.0,0.0,619.0,619.0,0.0,0.0
BK,1,4,73,1.0,1,6,6,386.0,0.0,386.0,386.0,0.0,0.0
BK,1,3,9,0.3333333,1,6,6,1700.0,409.0,2381.0,1700.0,0.0,1090.0
BK,1,3,18,0.3333333,1,6,6,1283.3333333333335,409.0,1653.0,1283.3333333333335,0.0,778.6666666666666
BK,1,3,27,0.3333333,1,6,6,625.3333333333334,409.0,1157.0,625.3333333333334,0.0,940.6666666666666
BK,1,3,36,0.3333333,1,6,6,1022.3333333333334,0.0,1884.0,1022.3333333333334,0.0,861.6666666666666
BK,1,3,45,0.3333333,1,6,6,34.33333333333326,0.0,1137.0,34.33333333333326,0.0,1102.6666666666667
BK,1,3,51,0.3333333,1,6,6,0.33333333333337123,0.0,704.0,0.33333333333337123,0.0,703.6666666666666
BK,1,3,63,1.0,1,6,6,540.3333333333335,0.0,1588.0,540.3333333333335,0.0,1047.6666666666665
BK,1,3,72,1.0,1,6,6,0.0,0.0,837.0,0.0,0.0,837.0
BK,1,2,26,0.333,1,6,6,1500.0,0.0,2109.0,1500.0,1.1368683772161603e-13,608.9999999999999
BK,1,2,50,0.333,1,6,6,1214.0,0.0,1214.0,1214.0,0.0,0.0
BK,1,2,62,0.11099999999999999,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
BK,1,2,71,0.222,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
BK,1,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
BK,2,4,10,1.0,1,6,6,1700.0,1290.0,1129.0,1700.0,0.0,719.0
BK,2,4,19,1.0,1,6,6,1666.6666666666667,778.6666666666666,888.0,1666.6666666666667,-2.2737367544323206e-13,0.0
BK,2,4,28,1.0,1,6,6,1666.6666666666667,940.6666666666666,726.0,1666.6666666666667,-2.2737367544323206e-13,0.0
BK,2,4,37,1.0,1,6,6,1666.6666666666667,861.6666666666666,805.0,1666.6666666666667,-2.2737367544323206e-13,0.0
BK,2,4,46,1.0,1,6,6,1666.6666666666667,1102.6666666666667,564.0,1666.6666666666667,0.0,0.0
BK,2,4,52,1.0,1,6,6,1666.6666666666667,703.6666666666666,963.0,1666.6666666666667,-2.2737367544323206e-13,0.0
BK,2,4,64,1.0,1,6,6,1666.6666666666667,1047.6666666666665,619.0,1666.6666666666667,-2.2737367544323206e-13,0.0
BK,2,4,73,1.0,1,6,6,1666.666666666667,1280.666666666667,386.0,1666.666666666667,0.0,0.0
BK,2,3,9,0.3333333,1,6,6,1700.0,608.9999999999999,2381.0,1700.0,0.0,1290.0
BK,2,3,18,0.3333333,1,6,6,1500.0,608.9999999999999,1653.0,1500.0,0.0,762.0
BK,2,3,27,0.3333333,1,6,6,991.9999999999998,608.9999999999999,1157.0,991.9999999999998,0.0,774.0000000000002
BK,2,3,36,0.3333333,1,6,6,1188.9999999999998,0.0,1884.0,1188.9999999999998,0.0,695.0000000000002
BK,2,3,45,0.3333333,1,6,6,200.99999999999994,0.0,1137.0,200.99999999999994,0.0,936.0
BK,2,3,51,0.3333333,1,6,6,166.99999999999983,0.0,704.0,166.99999999999983,0.0,537.0000000000002
BK,2,3,63,1.0,1,6,6,1413.0,706.0,1588.0,1413.0,0.0,881.0
BK,2,3,72,1.0,1,6,6,428.9999999999996,706.0,837.0,428.9999999999996,0.0,1114.0000000000002
BK,2,2,26,0.333,1,6,6,1500.0,0.0,2109.0,1500.0,0.0,608.9999999999999
BK,2,2,50,0.333,1,6,6,1214.0,0.0,1214.0,1214.0,0.0,0.0
BK,2,2,62,0.11099999999999999,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
BK,2,2,71,0.222,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
BK,2,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
