NO,PROBABILIDADE
1,1.0
8,0.11099999999999999
9,1.0
10,1.0
17,0.11099999999999999
18,1.0
19,1.0
26,0.11099999999999999
27,1.0
28,1.0
35,0.11099999999999999
36,1.0
37,1.0
44,0.11099999999999999
45,1.0
46,1.0
50,0.11099999999999999
51,1.0
52,1.0
62,0.11099999999999999
63,1.0
64,1.0
71,0.222
72,1.0
73,1.0
