NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1615,3,1,3,0.5
3,4,1,4,1.0
1678,7,1,4,0.3333333
1777,10,1,4,0.3333333
1618,12,1,3,1.0
12,13,1,4,1.0
1772,16,1,4,0.3333333
1601,18,1,3,1.0
18,19,1,4,1.0
1651,22,1,4,0.5
1625,24,1,3,0.5
24,25,1,4,1.0
1540,27,1,3,0.5
27,28,1,4,1.0
1760,31,1,4,0.5
1703,34,1,4,0.3333333
1661,37,1,4,0.25
1694,40,1,4,0.5
1636,43,1,4,0.125
1730,46,1,4,0.25
1723,49,1,4,0.3333333
1567,51,1,3,0.5
51,52,1,4,1.0
1689,55,1,4,1.0
1637,58,1,4,1.0
1749,61,1,4,0.5
1781,64,1,4,0.1666667
1647,67,1,4,0.5
1547,69,1,3,1.0
69,70,1,4,1.0
1721,73,1,4,0.2
1782,76,1,4,1.0
1785,79,1,4,0.3333333
1747,82,1,4,0.5
1729,85,1,4,0.25
1759,88,1,4,0.5
1759,91,1,4,0.5
1669,94,1,4,0.25
1599,96,1,3,0.5
96,97,1,4,1.0
1719,100,1,4,1.0
1700,103,1,4,0.5
1704,106,1,4,1.0
1610,108,1,3,0.5
108,109,1,4,1.0
1674,112,1,4,0.25
1753,115,1,4,1.0
1663,118,1,4,0.1428571
1533,120,1,3,0.5
120,121,1,4,1.0
1739,124,1,4,0.25
1741,127,1,4,0.2
1747,130,1,4,0.5
1760,133,1,4,0.5
1723,136,1,4,0.3333333
1665,139,1,4,0.1111111
1673,142,1,4,0.0909091
1635,145,1,4,0.25
1668,148,1,4,0.3333333
1665,151,1,4,0.1111111
1663,154,1,4,0.1428571
1685,157,1,4,0.1666667
1683,160,1,4,1.0
1600,162,1,3,0.5
162,163,1,4,1.0
1684,166,1,4,0.3333333
1636,169,1,4,0.125
1763,172,1,4,0.1111111
1751,175,1,4,0.3333333
1672,178,1,4,0.5
1773,181,1,4,0.5
1769,184,1,4,0.5
1673,187,1,4,0.0909091
1661,190,1,4,0.25
1746,193,1,4,0.25
1781,196,1,4,0.1666667
1703,199,1,4,0.3333333
1716,202,1,4,1.0
1707,205,1,4,0.1111111
1706,208,1,4,0.5
1697,211,1,4,0.1666667
1504,213,1,3,0.5
213,214,1,4,1.0
1713,217,1,4,0.2
1688,220,1,4,0.3333333
1772,223,1,4,0.3333333
1667,226,1,4,0.25
1700,229,1,4,0.5
1663,232,1,4,0.1428571
1763,235,1,4,0.1111111
1697,238,1,4,0.1666667
1673,241,1,4,0.0909091
1730,244,1,4,0.25
1649,247,1,4,0.1666667
1761,250,1,4,0.3333333
1615,252,1,3,0.5
252,253,1,4,1.0
1756,256,1,4,0.1666667
1687,259,1,4,0.3333333
1722,262,1,4,0.5
1657,265,1,4,0.125
1713,268,1,4,0.2
1676,271,1,4,0.5
1739,274,1,4,0.25
1650,277,1,4,0.5
1653,280,1,4,0.5
1729,283,1,4,0.25
1762,286,1,4,1.0
1652,289,1,4,0.3333333
1767,292,1,4,0.3333333
1686,295,1,4,0.25
1766,298,1,4,1.0
1754,301,1,4,0.1666667
1659,304,1,4,0.3333333
1778,307,1,4,1.0
1679,310,1,4,1.0
1610,312,1,3,0.5
312,313,1,4,1.0
1667,316,1,4,0.25
1525,318,1,3,0.5
318,319,1,4,1.0
1535,321,1,3,0.5
321,322,1,4,1.0
1779,325,1,4,1.0
1673,328,1,4,0.0909091
1741,331,1,4,0.2
1516,333,1,3,0.5
333,334,1,4,1.0
1710,337,1,4,1.0
1657,340,1,4,0.125
1649,343,1,4,0.1666667
1510,345,1,3,0.5
345,346,1,4,1.0
1783,349,1,4,0.0909091
1675,352,1,4,1.0
