iter,est,no,usina,Indep,Coef
1,4,4,6,26570.000000000004,-30.0
1,4,7,6,36680.0,-30.0
1,4,10,6,21290.0,-30.0
1,4,13,6,23360.0,-30.0
1,4,16,6,11120.0,-9.999999999999998
1,4,19,6,21290.0,-30.0
1,4,22,6,16700.0,-30.0
1,4,25,6,28220.0,-30.0
1,3,3,6,55450.0,-30.0
1,3,6,6,72640.0,-30.0
1,3,9,6,36580.0,-30.0
1,3,12,6,25719.999999999996,-30.0
1,3,15,6,7309.999999999998,-10.0
1,3,18,6,23649.999999999996,-30.0
1,3,21,6,9036.666666666664,-10.0
1,3,24,6,28629.999999999996,-30.0
1,2,2,6,84270.0,-30.0
1,2,5,6,59370.0,-30.0
1,2,8,6,50160.0,-30.0
1,2,11,6,12449.999999999989,-30.0
1,2,14,6,20889.999999999996,-30.0
1,2,17,6,10379.999999999998,-30.0
1,2,20,6,7946.666666666665,-10.0
1,2,23,6,15359.999999999993,-30.0
1,1,1,6,82603.33333333333,-30.0
2,4,4,6,12189.999999999998,-9.999999999999998
2,4,7,6,15559.999999999998,-9.999999999999998
2,4,10,6,10429.999999999995,-9.999999999999998
2,4,13,6,11119.999999999995,-9.999999999999998
2,4,16,6,3000.0,0.0
2,4,19,6,10429.999999999995,-9.999999999999998
2,4,22,6,8899.999999999995,-9.999999999999998
2,4,25,6,12739.999999999993,-9.999999999999998
2,3,3,6,55450.00000000001,-30.0
2,3,6,6,30879.999999999993,-9.999999999999996
2,3,9,6,18859.999999999993,-9.999999999999996
2,3,12,6,15239.99999999999,-9.999999999999996
2,3,15,6,7310.000000000002,-10.0
2,3,18,6,14549.999999999989,-9.999999999999996
2,3,21,6,12369.999999999993,-9.999999999999996
2,3,24,6,16209.999999999989,-9.999999999999996
2,2,2,6,84270.0,-30.0
2,2,5,6,59370.0,-30.0
2,2,8,6,50160.0,-30.0
2,2,11,6,14149.999999999989,-9.999999999999996
2,2,14,6,20889.999999999996,-30.0
2,2,17,6,13459.999999999993,-9.999999999999996
2,2,20,6,11279.999999999996,-9.999999999999996
2,2,23,6,15359.999999999989,-30.0
2,1,1,6,83617.5,-30.0
3,4,4,6,26570.0,-30.0
3,4,7,6,36680.0,-30.0
3,4,10,6,21290.0,-30.0
3,4,13,6,11119.999999999993,-9.999999999999998
3,4,16,6,11120.0,-9.999999999999998
3,4,19,6,10429.999999999993,-9.999999999999998
3,4,22,6,3000.0,0.0
3,4,25,6,28220.0,-30.0
3,3,3,6,55450.00000000001,-30.0
3,3,6,6,72640.0,-30.0
3,3,9,6,36580.0,-30.0
3,3,12,6,15239.999999999995,-9.999999999999998
3,3,15,6,7310.000000000002,-9.999999999999998
3,3,18,6,14549.999999999995,-9.999999999999998
3,3,21,6,12369.999999999993,-10.0
3,3,24,6,28630.0,-30.0
3,2,2,6,84270.0,-30.0
3,2,5,6,59370.0,-30.0
3,2,8,6,50160.0,-30.0
3,2,11,6,14149.999999999989,-9.999999999999998
3,2,14,6,20889.999999999996,-30.0
3,2,17,6,13459.999999999996,-9.999999999999998
3,2,20,6,11279.999999999989,-9.999999999999998
3,2,23,6,15359.999999999989,-30.0
3,1,1,6,83617.5,-30.0
