etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,1,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,0.0
FW,1,2,26,0.222,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,0.0
FW,1,2,50,0.222,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,0.0
FW,1,2,62,0.222,2000.0,1294.0,706.0,0.0,0.0,706.0,0.0,0.0,28819.999999999996,0.0
FW,1,2,71,0.333,2000.0,1294.0,706.0,0.0,0.0,706.0,0.0,0.0,28819.999999999996,0.0
FW,1,3,9,0.5,2000.0,300.0,1700.0,0.0,0.0,2381.0,409.0,1090.0,3000.0,0.0
FW,1,3,27,0.5,2000.0,434.0,1566.0,0.0,0.0,1157.0,409.0,0.0,4340.0,0.0
FW,1,3,18,0.5,2000.0,347.0,1653.0,0.0,0.0,1653.0,0.0,0.0,3470.0,0.0
FW,1,3,51,0.5,2000.0,1296.0,704.0,0.0,0.0,704.0,0.0,0.0,28880.000000000004,0.0
FW,1,3,36,0.5,2000.0,300.0,1700.0,0.0,0.0,1884.0,0.0,184.0,3000.0,0.0
FW,1,3,63,0.5,2000.0,411.9999999999998,1588.0000000000002,0.0,0.0,1588.0,0.0,0.0,4119.9999999999945,0.0
FW,1,3,45,0.3333333,2000.0,863.0,1137.0,0.0,0.0,1137.0,0.0,0.0,15890.0,0.0
FW,1,3,72,0.6666667,2000.0,1163.0,837.0,0.0,0.0,837.0,0.0,0.0,24890.0,0.0
FW,1,4,10,1.0,2000.0,300.0,1700.0,0.0,0.0,1129.0,1090.0,519.0,3000.0,0.0
FW,1,4,28,1.0,2000.0,1274.0,726.0,0.0,0.0,726.0,0.0,0.0,28220.0,0.0
FW,1,4,19,1.0,2000.0,1112.0,888.0,0.0,0.0,888.0,0.0,0.0,23360.0,0.0
FW,1,4,52,1.0,2000.0,1037.0,963.0,0.0,0.0,963.0,0.0,0.0,21110.0,0.0
FW,1,4,37,1.0,2000.0,1011.0,989.0,0.0,0.0,805.0,184.0,0.0,20330.0,0.0
FW,1,4,64,1.0,2000.0,1381.0,619.0,0.0,0.0,619.0,0.0,0.0,31429.999999999993,0.0
FW,1,4,46,1.0,2000.0,1436.0,564.0,0.0,0.0,564.0,0.0,0.0,33080.0,0.0
FW,1,4,73,1.0,2000.0,1614.0,386.0,0.0,0.0,386.0,0.0,0.0,38420.00000000001,0.0
FW,2,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,57161.670159174006
FW,2,2,26,0.222,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,609.0,5000.0,15620.0
FW,2,2,50,0.222,2000.0,2000.0,0.0,0.0,0.0,1214.0,0.0,1214.0,50000.0,460.0
FW,2,2,62,0.222,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,5379.999999999996
FW,2,2,71,0.333,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,37350.000478
FW,2,3,9,0.5,2000.0,300.0,1700.0,0.0,0.0,2381.0,609.0,1290.0,3000.0,3000.0
FW,2,3,27,0.5,2000.0,1174.6666666666667,825.3333333333334,0.0,0.0,1157.0,609.0,940.6666666666666,25240.0,0.0
FW,2,3,18,0.5,2000.0,300.0,1700.0,0.0,0.0,1653.0,1214.0,1167.0000000000002,3000.0,0.0
FW,2,3,51,0.5,2000.0,785.6666666666665,1214.3333333333335,0.0,0.0,704.0,1214.0,703.6666666666666,13569.999999999996,0.0
FW,2,3,36,0.5,2000.0,300.0,1700.0,0.0,0.0,1884.0,706.0,890.0000000000001,3000.0,0.0
FW,2,3,63,0.5,2000.0,753.6666666666665,1246.3333333333335,0.0,0.0,1588.0,706.0,1047.6666666666665,12609.999999999995,0.0
FW,2,3,45,0.3333333,2000.0,1259.6666666666667,740.3333333333333,0.0,0.0,1137.0,706.0,1102.6666666666667,27790.000000000004,0.0
FW,2,3,72,0.6666667,2000.0,1737.666666666667,262.33333333333303,0.0,0.0,837.0,706.0,1280.666666666667,42130.00000000001,0.0
FW,2,4,10,1.0,2000.0,300.0,1700.0,0.0,0.0,1129.0,1290.0,719.0,3000.0,0.0
FW,2,4,28,1.0,2000.0,333.33333333333326,1666.6666666666667,0.0,0.0,726.0,940.6666666666666,0.0,3333.333333333329,0.0
FW,2,4,19,1.0,2000.0,300.0,1700.0,0.0,0.0,888.0,1167.0000000000002,355.0,3000.0,0.0
FW,2,4,52,1.0,2000.0,333.33333333333326,1666.6666666666667,0.0,0.0,963.0,703.6666666666666,0.0,3333.333333333329,0.0
