etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,1,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,1,2,26,0.222,1,6,6,1700.0,0.0,2109.0,1700.0,0.0,409.0
FW,1,2,50,0.222,1,6,6,1214.0,0.0,1214.0,1214.0,0.0,0.0
FW,1,2,62,0.222,1,6,6,706.0,0.0,706.0,706.0,0.0,0.0
FW,1,2,71,0.333,1,6,6,706.0,0.0,706.0,706.0,0.0,0.0
FW,1,3,9,0.5,1,6,6,1700.0,409.0,2381.0,1700.0,0.0,1090.0
FW,1,3,27,0.5,1,6,6,1566.0,409.0,1157.0,1566.0,0.0,0.0
FW,1,3,18,0.5,1,6,6,1653.0,0.0,1653.0,1653.0,0.0,0.0
FW,1,3,51,0.5,1,6,6,704.0,0.0,704.0,704.0,0.0,0.0
FW,1,3,36,0.5,1,6,6,1700.0,0.0,1884.0,1700.0,0.0,184.0
FW,1,3,63,0.5,1,6,6,1588.0000000000002,0.0,1588.0,1588.0000000000002,-2.2737367544323206e-13,0.0
FW,1,3,45,0.3333333,1,6,6,1137.0,0.0,1137.0,1137.0,0.0,0.0
FW,1,3,72,0.6666667,1,6,6,837.0,0.0,837.0,837.0,0.0,0.0
FW,1,4,10,1.0,1,6,6,1700.0,1090.0,1129.0,1700.0,0.0,519.0
FW,1,4,28,1.0,1,6,6,726.0,0.0,726.0,726.0,0.0,0.0
FW,1,4,19,1.0,1,6,6,888.0,0.0,888.0,888.0,0.0,0.0
FW,1,4,52,1.0,1,6,6,963.0,0.0,963.0,963.0,0.0,0.0
FW,1,4,37,1.0,1,6,6,989.0,184.0,805.0,989.0,0.0,0.0
FW,1,4,64,1.0,1,6,6,619.0,0.0,619.0,619.0,0.0,0.0
FW,1,4,46,1.0,1,6,6,564.0,0.0,564.0,564.0,0.0,0.0
FW,1,4,73,1.0,1,6,6,386.0,0.0,386.0,386.0,0.0,0.0
FW,2,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,2,2,26,0.222,1,6,6,1500.0,0.0,2109.0,1500.0,0.0,609.0
FW,2,2,50,0.222,1,6,6,0.0,0.0,1214.0,0.0,0.0,1214.0
FW,2,2,62,0.222,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
FW,2,2,71,0.333,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
FW,2,3,9,0.5,1,6,6,1700.0,609.0,2381.0,1700.0,0.0,1290.0
FW,2,3,27,0.5,1,6,6,825.3333333333334,609.0,1157.0,825.3333333333334,0.0,940.6666666666666
FW,2,3,18,0.5,1,6,6,1700.0,1214.0,1653.0,1700.0,0.0,1167.0000000000002
FW,2,3,51,0.5,1,6,6,1214.3333333333335,1214.0,704.0,1214.3333333333335,0.0,703.6666666666666
FW,2,3,36,0.5,1,6,6,1700.0,706.0,1884.0,1700.0,0.0,890.0000000000001
FW,2,3,63,0.5,1,6,6,1246.3333333333335,706.0,1588.0,1246.3333333333335,0.0,1047.6666666666665
FW,2,3,45,0.3333333,1,6,6,740.3333333333333,706.0,1137.0,740.3333333333333,0.0,1102.6666666666667
FW,2,3,72,0.6666667,1,6,6,262.33333333333303,706.0,837.0,262.33333333333303,0.0,1280.666666666667
FW,2,4,10,1.0,1,6,6,1700.0,1290.0,1129.0,1700.0,0.0,719.0
FW,2,4,28,1.0,1,6,6,1666.6666666666667,940.6666666666666,726.0,1666.6666666666667,-2.2737367544323206e-13,0.0
FW,2,4,19,1.0,1,6,6,1700.0,1167.0000000000002,888.0,1700.0,0.0,355.0
FW,2,4,52,1.0,1,6,6,1666.6666666666667,703.6666666666666,963.0,1666.6666666666667,-2.2737367544323206e-13,0.0
FW,2,4,37,1.0,1,6,6,1695.0,890.0000000000001,805.0,1695.0,0.0,0.0
FW,2,4,64,1.0,1,6,6,1666.6666666666667,1047.6666666666665,619.0,1666.6666666666667,-2.2737367544323206e-13,0.0
FW,2,4,46,1.0,1,6,6,1666.6666666666667,1102.6666666666667,564.0,1666.6666666666667,0.0,0.0
FW,2,4,73,1.0,1,6,6,1666.666666666667,1280.666666666667,386.0,1666.666666666667,0.0,0.0
FW,3,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,3,2,26,0.222,1,6,6,1500.0,0.0,2109.0,1500.0,0.0,609.0
FW,3,2,50,0.222,1,6,6,621.6666666666666,0.0,1214.0,621.6666666666666,0.0,592.3333333333334
FW,3,2,62,0.222,1,6,6,394.99999999999966,0.0,706.0,394.99999999999966,0.0,311.00000000000034
FW,3,2,71,0.333,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
FW,3,3,9,0.5,1,6,6,1700.0,609.0,2381.0,1700.0,0.0,1290.0
FW,3,3,27,0.5,1,6,6,991.9999999999998,609.0,1157.0,991.9999999999998,0.0,774.0000000000002
FW,3,3,18,0.5,1,6,6,1566.666666666667,592.3333333333334,1653.0,1566.666666666667,0.0,678.6666666666666
FW,3,3,51,0.5,1,6,6,759.3333333333334,592.3333333333334,704.0,759.3333333333334,0.0,537.0000000000002
FW,3,3,36,0.5,1,6,6,1500.0000000000007,311.00000000000034,1884.0,1500.0000000000007,0.0,694.9999999999999
FW,3,3,63,0.5,1,6,6,1018.0000000000005,311.00000000000034,1588.0,1018.0000000000005,0.0,881.0
FW,3,3,45,0.3333333,1,6,6,907.0,706.0,1137.0,907.0,0.0,936.0
FW,3,3,72,0.6666667,1,6,6,428.9999999999996,706.0,837.0,428.9999999999996,0.0,1114.0000000000002
FW,3,4,10,1.0,1,6,6,1700.0,1290.0,1129.0,1700.0,0.0,719.0
FW,3,4,28,1.0,1,6,6,1500.0000000000002,774.0000000000002,726.0,1500.0000000000002,0.0,0.0
FW,3,4,19,1.0,1,6,6,1566.6666666666665,678.6666666666666,888.0,1566.6666666666665,0.0,0.0
FW,3,4,52,1.0,1,6,6,1500.0000000000002,537.0000000000002,963.0,1500.0000000000002,0.0,0.0
FW,3,4,37,1.0,1,6,6,1500.0,694.9999999999999,805.0,1500.0,0.0,0.0
FW,3,4,64,1.0,1,6,6,1500.0,881.0,619.0,1500.0,0.0,0.0
FW,3,4,46,1.0,1,6,6,1500.0,936.0,564.0,1500.0,0.0,0.0
FW,3,4,73,1.0,1,6,6,1500.0000000000002,1114.0000000000002,386.0,1500.0000000000002,0.0,0.0
FW,4,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,4,2,26,0.222,1,6,6,1500.0,0.0,2109.0,1500.0,0.0,609.0
FW,4,2,50,0.222,1,6,6,754.9999999999993,0.0,1214.0,754.9999999999993,0.0,459.0000000000007
FW,4,2,62,0.222,1,6,6,394.99999999999966,0.0,706.0,394.99999999999966,0.0,311.00000000000034
FW,4,2,71,0.333,1,6,6,0.0,0.0,706.0,0.0,0.0,706.0
FW,4,3,9,0.5,1,6,6,1700.0,609.0,2381.0,1700.0,0.0,1290.0
FW,4,3,27,0.5,1,6,6,991.9999999999998,609.0,1157.0,991.9999999999998,0.0,774.0000000000002
FW,4,3,18,0.5,1,6,6,1500.0000000000011,459.0000000000007,1653.0,1500.0000000000011,0.0,612.0
FW,4,3,51,0.5,1,6,6,626.0000000000006,459.0000000000007,704.0,626.0000000000006,0.0,537.0000000000002
