etapa,iter,est,node,prob,Submercado,nome,usina,generation,custo,custoTotal
FW,6,1,1,1.0,1,ANGRA1,1,500.0,10.0,5000.0
FW,6,1,1,1.0,1,ANGRA2,2,166.7,20.0,3334.0
FW,6,1,1,1.0,1,ANGRA2,3,166.7,30.0,5001.0
FW,6,1,1,1.0,1,ANGRA2,4,166.7,40.0,6668.0
FW,6,2,83,0.4439999999999999,1,ANGRA1,1,500.0,10.0,5000.0
FW,6,2,83,0.4439999999999999,1,ANGRA2,2,0.0,20.0,0.0
FW,6,2,83,0.4439999999999999,1,ANGRA2,3,0.0,30.0,0.0
FW,6,2,83,0.4439999999999999,1,ANGRA2,4,0.0,40.0,0.0
FW,6,2,84,0.5549999999999999,1,ANGRA1,1,500.0,10.0,5000.0
FW,6,2,84,0.5549999999999999,1,ANGRA2,2,353.1,20.0,7062.0
FW,6,2,84,0.5549999999999999,1,ANGRA2,3,353.1,30.0,10593.0
FW,6,2,84,0.5549999999999999,1,ANGRA2,4,353.1,40.0,14124.0
FW,6,3,85,0.4999998,1,ANGRA1,1,500.0,10.0,5000.0
FW,6,3,85,0.4999998,1,ANGRA2,2,0.0,20.0,0.0
FW,6,3,85,0.4999998,1,ANGRA2,3,0.0,30.0,0.0
FW,6,3,85,0.4999998,1,ANGRA2,4,0.0,40.0,0.0
FW,6,3,86,0.4999998,1,ANGRA1,1,300.0,10.0,3000.0
FW,6,3,86,0.4999998,1,ANGRA2,2,0.0,20.0,0.0
FW,6,3,86,0.4999998,1,ANGRA2,3,0.0,30.0,0.0
FW,6,3,86,0.4999998,1,ANGRA2,4,0.0,40.0,0.0
FW,6,3,87,0.4000001999999999,1,ANGRA1,1,500.0,10.0,5000.0
FW,6,3,87,0.4000001999999999,1,ANGRA2,2,0.0,20.0,0.0
FW,6,3,87,0.4000001999999999,1,ANGRA2,3,0.0,30.0,0.0
FW,6,3,87,0.4000001999999999,1,ANGRA2,4,0.0,40.0,0.0
FW,6,3,88,0.6,1,ANGRA1,1,500.0,10.0,5000.0
FW,6,3,88,0.6,1,ANGRA2,2,299.6,20.0,5992.0
FW,6,3,88,0.6,1,ANGRA2,3,299.6,30.0,8988.0
FW,6,3,88,0.6,1,ANGRA2,4,299.6,40.0,11984.0
FW,6,4,13,0.1666667,1,ANGRA1,1,500.0,10.0,5000.0
FW,6,4,13,0.1666667,1,ANGRA2,2,27.2,20.0,544.0
FW,6,4,13,0.1666667,1,ANGRA2,3,27.2,30.0,816.0
