iter,est,no,usina,Indep,Coef
1,4,4,6,16160.0,-30.0
1,4,7,6,21290.0,-30.0
1,4,10,6,3090.0,-9.999999999999998
1,4,13,6,41540.0,-30.0
1,4,16,6,28220.0,-30.0
1,4,19,6,24739.999999999996,-30.0
1,4,22,6,14929.999999999998,-30.0
1,4,25,6,28220.000000000004,-30.0
1,4,28,6,22610.000000000004,-30.0
1,4,31,6,5530.0,-9.999999999999998
1,4,34,6,16160.0,-30.0
1,4,37,6,21290.0,-30.0
1,4,40,6,21110.0,-30.0
1,4,43,6,21110.0,-30.0
1,4,46,6,18770.0,-30.0
1,4,49,6,3000.0,0.0
1,4,52,6,16160.0,-30.0
1,4,55,6,3000.0,0.0
1,4,58,6,6590.000000000002,-30.0
1,4,61,6,32689.999999999993,-30.0
1,4,64,6,3090.0,-9.999999999999998
1,4,67,6,24739.999999999996,-30.0
1,4,70,6,26570.000000000004,-30.0
1,4,73,6,23360.0,-30.0
1,3,3,6,31450.0,-30.0
1,3,6,6,36580.0,-30.0
1,3,9,6,18380.0,-30.0
1,3,12,6,43900.0,-30.0
1,3,15,6,53110.0,-30.0
1,3,18,6,53620.0,-30.0
1,3,21,6,30219.999999999996,-30.0
1,3,24,6,21700.000000000007,-30.0
1,3,27,6,38500.0,-30.0
1,3,30,6,6690.000000000001,-10.0
1,3,33,6,52120.0,-30.0
1,3,36,6,50170.0,-30.0
1,3,39,6,46000.0,-30.0
1,3,42,6,37000.0,-30.0
1,3,45,6,19179.999999999993,-30.0
1,3,48,6,6000.0,0.0
1,3,51,6,41050.0,-30.0
1,3,54,6,6000.0,0.0
1,3,57,6,31480.000000000004,-30.0
1,3,60,6,47980.0,-30.0
1,3,63,6,31970.000000000004,-30.0
1,3,66,6,25150.0,-30.0
1,3,69,6,28930.0,-30.0
1,3,72,6,38650.0,-30.0
1,2,2,6,60270.0,-30.0
1,2,5,6,23309.999999999993,-30.0
1,2,8,6,47200.0,-30.0
1,2,11,6,57480.0,-30.0
1,2,14,6,66690.0,-30.0
1,2,17,6,40350.0,-30.0
1,2,20,6,59040.0,-30.0
1,2,23,6,50520.00000000001,-30.0
1,2,26,6,25230.0,-30.0
1,2,29,6,20270.0,-30.0
1,2,32,6,80940.0,-30.0
1,2,35,6,78990.0,-30.0
1,2,38,6,74820.0,-30.0
1,2,41,6,23730.0,-30.0
1,2,44,6,47999.999999999985,-30.0
1,2,47,6,19580.0,-30.0
1,2,50,6,54630.0,-30.0
1,2,53,6,9000.0,0.0
1,2,56,6,45060.0,-30.0
1,2,59,6,34710.0,-30.0
1,2,62,6,45550.0,-30.0
1,2,65,6,38730.0,-30.0
1,2,68,6,42510.0,-30.0
1,2,71,6,52230.0,-30.0
1,1,1,6,95788.66279999999,-30.0
2,4,4,6,8719.999999999995,-9.999999999999998
2,4,7,6,10429.999999999995,-9.999999999999998
2,4,10,6,3000.0,0.0
2,4,13,6,17179.999999999996,-9.999999999999998
2,4,16,6,12739.999999999993,-9.999999999999998
2,4,19,6,11579.999999999993,-9.999999999999998
2,4,22,6,8309.999999999995,-9.999999999999998
2,4,25,6,12739.999999999998,-9.999999999999998
2,4,28,6,10869.999999999998,-9.999999999999998
2,4,31,6,3000.0,0.0
2,4,34,6,8719.999999999995,-9.999999999999998
2,4,37,6,10429.999999999995,-9.999999999999998
2,4,40,6,10369.999999999995,-9.999999999999998
2,4,43,6,10369.999999999995,-9.999999999999998
2,4,46,6,9589.999999999995,-9.999999999999998
2,4,49,6,3000.0,0.0
2,4,52,6,8719.999999999995,-9.999999999999998
2,4,55,6,3000.0,0.0
2,4,58,6,5530.0,-9.999999999999998
2,4,61,6,14229.99999999999,-9.999999999999998
2,4,64,6,3000.0,0.0
2,4,67,6,11579.999999999993,-9.999999999999998
2,4,70,6,12189.999999999998,-9.999999999999998
2,4,73,6,11119.999999999995,-9.999999999999998
2,3,3,6,31449.999999999993,-30.0
2,3,6,6,18859.99999999999,-9.999999999999996
2,3,9,6,6000.0,0.0
2,3,12,6,21299.999999999996,-9.999999999999996
2,3,15,6,53109.999999999985,-30.0
2,3,18,6,24539.999999999985,-9.999999999999996
2,3,21,6,16739.999999999985,-9.999999999999996
2,3,24,6,13899.999999999993,-9.999999999999996
2,3,27,6,19500.0,-9.999999999999996
2,3,30,6,6690.0,-10.0
2,3,33,6,52120.0,-30.0
2,3,36,6,50170.0,-30.0
2,3,39,6,46000.0,-30.0
2,3,42,6,18999.99999999999,-9.999999999999996
2,3,45,6,13059.999999999989,-9.999999999999996
