NOME_UHE,NO,VAZAO
271,1,1137.118380158522
271,19,1114.0
271,388,1360.0
271,526,3081.0
271,661,1433.0
271,811,1011.0
271,859,1380.0
271,883,4141.0
271,946,2732.0
271,1090,1334.0
271,1246,1601.0
271,1345,1743.0
285,1,22887.37867495273
285,19,24359.0
285,388,24161.0
285,526,24096.0
285,661,24060.0
285,811,24197.0
285,859,24258.0
285,883,24222.0
285,946,23957.0
285,1090,24211.0
285,1246,24274.0
285,1345,23754.0
273,1,274.4823865115581
273,19,324.0
273,388,585.0
273,526,1295.0
273,661,556.0
273,811,153.0
273,859,559.0
273,883,2729.0
273,946,1114.0
273,1090,275.0
273,1246,299.0
273,1345,876.0
257,1,261.8139686725631
257,19,309.0
257,388,558.0
257,526,1235.0
257,661,531.0
257,811,146.0
257,859,533.0
257,883,2603.0
257,946,1062.0
257,1090,262.0
257,1246,285.0
257,1345,836.0
288,1,2897.8215264191904
288,19,4561.0
288,388,6145.0
288,526,8657.0
288,661,5717.0
288,811,3809.0
288,859,6728.0
288,883,3823.0
288,946,9088.0
288,1090,4430.0
288,1246,4114.0
288,1345,4751.0
279,1,544.3367533407837
279,19,800.0
279,388,1559.0
279,526,868.0
279,661,1673.0
279,811,562.0
279,859,1626.0
279,883,610.0
279,946,896.0
279,1090,553.0
279,1246,625.0
279,1345,579.0
287,1,750.1433507225073
287,19,896.0
287,388,768.0
287,526,804.0
287,661,800.0
287,811,741.0
287,859,822.0
287,883,691.0
287,946,820.0
287,1090,537.0
287,1246,758.0
287,1345,603.0
270,1,397.15737729175714
270,19,773.0
270,388,1219.0
270,526,2473.0
270,661,1194.0
270,811,241.0
270,859,1098.0
270,883,1886.0
270,946,1803.0
270,1090,359.0
270,1246,466.0
270,1345,869.0
227,1,745.2153833783542
227,19,1174.0
227,388,8051.0
227,526,1982.0
227,661,7780.0
227,811,1225.0
227,859,8062.0
227,883,1426.0
227,946,1938.0
227,1090,1037.0
227,1246,1560.0
227,1345,1048.0
229,1,1912.145183411491
229,19,2137.0
229,388,13238.0
229,526,3013.0
229,661,12637.0
229,811,2040.0
229,859,13981.0
