NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1535,19,1,4,0.5
1575,388,1,4,0.5
1538,526,1,4,0.5
1575,661,1,4,0.5
1574,811,1,4,1.0
1576,859,1,4,1.0
1528,883,1,4,1.0
1538,946,1,4,0.5
1536,1090,1,4,0.5
1536,1246,1,4,0.5
1535,1345,1,4,0.5
1,1502,1,2,0.012
1,1503,2,2,0.024000000000000007
1,1504,3,2,0.016
1,1505,4,2,0.064
1,1506,5,2,0.008
1,1507,6,2,0.016
1,1508,7,2,0.05
1,1509,8,2,0.054000000000000006
1,1510,9,2,0.020000000000000004
1,1511,10,2,0.020000000000000004
1,1512,11,2,0.13
1,1513,12,2,0.08
1,1514,13,2,0.05
1,1515,14,2,0.034
1,1516,15,2,0.012
1,1517,16,2,0.116
1,1518,17,2,0.018000000000000002
1,1519,18,2,0.04400000000000001
1,1520,19,2,0.030000000000000013
1,1521,20,2,0.02600000000000001
1,1522,21,2,0.030000000000000013
1,1523,22,2,0.032
1,1524,23,2,0.068
1,1525,24,2,0.04000000000000001
1,1526,25,2,0.006
1502,1527,1,3,0.8333335
1502,1528,2,3,0.1666667
1503,1529,1,3,0.6666664
1503,1530,2,3,0.3333332
1504,1531,1,3,0.5
1504,1532,2,3,0.5
1505,1533,1,3,0.125
1505,1534,2,3,0.875
1506,1535,1,3,0.5
1506,1536,2,3,0.5
1507,1537,1,3,0.75
1507,1538,2,3,0.25
1508,1539,1,3,0.8400000000000002
1508,1540,2,3,0.16
1509,1541,1,3,0.22222199999999998
1509,1542,2,3,0.7777769999999999
1510,1543,1,3,0.4
1510,1544,2,3,0.6
1511,1545,1,3,0.7
1511,1546,2,3,0.30000000000000004
1512,1547,1,3,0.0923076
1512,1548,2,3,0.9076913999999999
1513,1549,1,3,0.6500000000000001
1513,1550,2,3,0.3500000000000001
1514,1551,1,3,0.64
1514,1552,2,3,0.36
1515,1553,1,3,0.470588
1515,1554,2,3,0.5294115
1516,1555,1,3,0.5000001000000001
1516,1556,2,3,0.5000001000000001
1517,1557,1,3,0.6551731999999998
1517,1558,2,3,0.3448280000000001
1518,1559,1,3,0.6666666
1518,1560,2,3,0.3333333
1519,1561,1,3,0.8181809999999999
1519,1562,2,3,0.181818
1520,1563,1,3,0.8000003999999998
1520,1564,2,3,0.2000001
1521,1565,1,3,0.769231
1521,1566,2,3,0.23076929999999998
1522,1567,1,3,0.2000001
1522,1568,2,3,0.8000003999999998
1523,1569,1,3,0.375
1523,1570,2,3,0.625
1524,1571,1,3,0.147059
1524,1572,2,3,0.8529421999999999
1525,1573,1,3,0.9500000000000002
1525,1574,2,3,0.05
1526,1575,1,3,0.6666666
1526,1576,2,3,0.3333333
1527,1577,1,4,0.6000000000000001
1527,1578,2,4,0.4
1529,1579,1,4,0.875
1529,1580,2,4,0.125
1530,1581,1,4,0.75
1530,1582,2,4,0.25
1531,1583,1,4,0.5
1531,1584,2,4,0.5
1532,1585,1,4,0.75
1532,1586,2,4,0.25
1533,1587,1,4,0.5
1533,1588,2,4,0.5
1534,1589,1,4,0.9642860999999998
1534,1590,2,4,0.0357143
1537,1591,1,4,0.8333335
1537,1592,2,4,0.1666667
1539,1593,1,4,0.238095
1539,1594,2,4,0.761904
1540,1595,1,4,0.25
1540,1596,2,4,0.75
1541,1597,1,4,0.5000001000000001
1541,1598,2,4,0.5000001000000001
1542,1599,1,4,0.809523
1542,1600,2,4,0.190476
1543,1601,1,4,0.5
1543,1602,2,4,0.5
1544,1603,1,4,0.5000001000000001
1544,1604,2,4,0.5000001000000001
1545,1605,1,4,0.5714284
1545,1606,2,4,0.4285713
1546,1607,1,4,0.3333333
1546,1608,2,4,0.6666666
1547,1609,1,4,0.8333335
1547,1610,2,4,0.1666667
1548,1611,1,4,0.7457648
1548,1612,2,4,0.254238
1549,1613,1,4,0.538461
1549,1614,2,4,0.46153799999999995
1550,1615,1,4,0.8571431999999998
1550,1616,2,4,0.1428572
1551,1617,1,4,0.5
1551,1618,2,4,0.5
1552,1619,1,4,0.4444444
1552,1620,2,4,0.5555555
1553,1621,1,4,0.875
1553,1622,2,4,0.125
1554,1623,1,4,0.2222222
1554,1624,2,4,0.7777777
1555,1625,1,4,0.3333333
1555,1626,2,4,0.6666666
1556,1627,1,4,0.3333333
1556,1628,2,4,0.6666666
1557,1629,1,4,0.1578948
1557,1630,2,4,0.8421056
1558,1631,1,4,0.3
1558,1632,2,4,0.7000000000000002
1559,1633,1,4,0.8333335
1559,1634,2,4,0.1666667
1560,1635,1,4,0.6666666
1560,1636,2,4,0.3333333
1561,1637,1,4,0.555556
1561,1638,2,4,0.4444448
1562,1639,1,4,0.75
1562,1640,2,4,0.25
1563,1641,1,4,0.2499999
1563,1642,2,4,0.7499997
1564,1643,1,4,0.3333333
1564,1644,2,4,0.6666666
1565,1645,1,4,0.7
1565,1646,2,4,0.30000000000000004
1566,1647,1,4,0.6666666
1566,1648,2,4,0.3333333
1567,1649,1,4,0.3333333
1567,1650,2,4,0.6666666
1568,1651,1,4,0.4999998
1568,1652,2,4,0.4999998
1569,1653,1,4,0.5000001000000001
1569,1654,2,4,0.5000001000000001
1570,1655,1,4,0.5
1570,1656,2,4,0.5
1571,1657,1,4,0.2
1571,1658,2,4,0.8
1572,1659,1,4,0.5517248
1572,1660,2,4,0.4482763999999999
1573,1661,1,4,0.8947372
1573,1662,2,4,0.1052632
