"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"Brunner_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"123";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;242;42,908;44,436;1,96;2564,408;39,852;45,964;38,892;46,924;3,056;4,016;39,736;38,816;39,9;38,707;795,101;672,514;752,857;625,114;46,201;47,034;49,197;50,532;1701,259;1780,845;2078,335;2289,313;34,866;37,02;32,831;37,172;562,789;438,998;32,225;37,941;584,125;421,385;3,348;3,312;16,784;15,07;1,6;0,038;0,97;0,588;0,259;0,772;0,408;0,213;0,821;0,414
"124";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;25;423,626;430,64;1,96;2564,408;396,909;450,343;388,514;458,738;26,717;35,112;397,789;390,019;394,851;385,572;74746,476;69553,313;65700,184;59344,605;450,018;456,159;469,817;483,097;111749,737;117780,822;109190,05;117773,626;304,802;292,257;287,009;324,965;562,789;438,998;281,718;331,687;584,125;421,385;1,716;1,532;3,391;2,293;12,434;0,034;0,991;0,761;0,464;0,786;0,402;0,217;0,599;0,407
"125";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;12;83,834;85,396;1,96;2564,408;78,988;88,68;77,466;90,202;4,846;6,368;79,098;77,478;79,116;76,923;2658,117;2564,368;2333,445;2176,785;88,704;89,731;92,328;94,174;3454,879;3566,566;3396,877;3612,467;55,285;53,649;52,057;58,942;562,789;438,998;51,098;60,161;584,125;421,385;0,968;0,96;0,333;0,429;2,406;0,032;0,996;0,71;0,607;0,567;0,486;1;0,296;0,491
"126";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;246;896,604;919,144;1,96;2564,408;870,572;922,636;862,392;930,816;26,032;34,212;870,082;863,517;881,2;873,052;76314,142;71880,689;72331,722;66636,078;922,067;931,87;957,028;965,314;101884,123;105012,875;110259,926;117655,884;296,994;300,708;279,657;316,641;562,789;438,998;274,502;323,19;584,125;421,385;0,805;0,81;1,083;1,121;22,736;0,036;0,982;0,333;0,797;0,893;0,359;0,682;0,998;0,361
"127";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;240;108,702;112,5;1,96;2564,408;100,954;116,45;98,52;118,884;7,748;10,182;101,471;99,382;102,697;98,934;5134,052;4882,555;4868,083;4005,639;116,937;119,712;124,104;128,672;11361,861;12427,332;13582,692;15196,575;88,393;93,808;83,233;94,241;562,789;438,998;81,699;96,19;584,125;421,385;3,351;3,317;16,817;15,119;3,998;0,036;0,982;0,595;0,263;0,779;0,413;0,632;0,546;0,418
"128";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;63;147,816;155,92;1,96;2564,408;139,541;156,091;136,941;158,691;8,275;10,875;139,996;137,313;143,915;141,536;6489,685;5769,434;7012,137;6179,883;156,042;158,3;168,713;172,709;11827,749;12534,048;14882,129;15932,656;94,409;103,691;88,898;100,654;562,789;438,998;87,259;102,736;584,125;421,385;2,801;2,464;9,497;6,837;8,252;0,036;0,982;0,3;0,079;0,262;0,456;0,692;0,821;0,452
"129";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;50;66,216;69,024;1,96;2564,408;62,555;69,877;61,405;71,027;3,661;4,811;62,436;61,661;63,844;62,794;1206,217;1081,201;1176,578;1064,588;70,021;71,698;75,101;76,952;2387,622;2701,706;2918,173;3239,955;41,766;44,651;39,328;44,529;562,789;438,998;38,603;45,45;584,125;421,385;3,051;2,789;13,556;10,473;2,892;0,022;1;0,408;0,209;0,508;0,396;0,242;0,037;0,396
"130";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;33;1146,166;1212,96;1,96;2564,408;1080,502;1211,83;1059,869;1232,463;65,664;86,297;1081,405;1064,53;1120,142;1093,531;464770,279;434657,472;448133,915;403405,681;1211,152;1234,308;1312,043;1339,353;658094,421;696310,679;755112,181;814607,893;749,143;771,309;705,41;798,7;562,789;438,998;692,408;815,221;584,125;421,385;1,422;1,376;2,366;2,106;67,046;0,05;0,799;0,26;0,573;0,736;0,175;0,108;0,611;0,178
"131";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;62;63,052;66,508;1,96;2564,408;59,521;66,583;58,412;67,692;3,531;4,64;59,529;58,594;61,274;59,447;1149,017;1063,703;1292,735;1104,915;66,65;67,71;72,06;74,489;2104,65;2265,993;2695,435;2897,744;40,279;44,243;37,928;42,944;562,789;438,998;37,229;43,832;584,125;421,385;2,798;2,462;9,476;6,824;3,516;0,038;0,97;0,3;0,079;0,265;0,458;0,492;0,78;0,454
"132";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;243;31,268;32,256;1,96;2564,408;30,083;32,453;29,711;32,825;1,185;1,557;30,146;29,828;30,644;30;160,721;154,098;150,19;138,857;32,47;32,828;33,912;34,352;204,447;212,691;213,719;224,553;13,516;13,495;12,727;14,41;562,789;438,998;12,492;14,708;584,125;421,385;0,839;0,806;-0,055;-0,096;0,992;0,046;0,872;0,346;0,999;0,967;0,249;1;0,743;0,254
"133";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;11;115,476;117,572;1,96;2564,408;108,802;122,15;106,704;124,248;6,674;8,772;108,685;107,473;108,579;105,649;5022,512;4800,749;4414,657;4085,582;122,084;124,082;127,087;129,387;6575,729;6853,974;6528,971;6965,042;76,147;73,872;71,702;81,184;562,789;438,998;70,38;82,864;584,125;421,385;0,971;0,963;0,341;0,436;3,276;0,032;0,996;0,718;0,603;0,568;0,49;0,516;0,308;0,495
"134";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;18;356,712;376,552;1,96;2564,408;337,406;376,018;331,34;382,084;19,306;25,372;338,753;333,358;348,226;340,603;35595,083;32729,158;36752,615;31641,507;376,419;383,292;405,586;415,8;62622,629;68288,994;83433,09;90708,602;220,252;243,266;207,395;234,822;562,789;438,998;203,572;239,68;584,125;421,385;2,416;2,514;8,586;8,166;20,28;0,056;0,673;0,279;0,063;0,624;0,216;0,483;0,776;0,223
"135";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;215;202,372;214,464;1,96;2564,408;176,814;227,93;168,783;235,961;25,558;33,589;177,885;170,257;175,085;164,532;55440,782;49562,662;61602,165;50971,884;227,758;234,752;260,172;279,488;119101,911;131007,736;183976,116;212334,963;291,583;342,477;274,561;310,871;562,789;438,998;269,5;317,302;584,125;421,385;3,562;3,597;17,655;16,315;21,464;0,034;0,991;0,633;0,003;0,467;0,573;0,744;0,784;0,569
"136";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;94;97,312;96,412;1,96;2564,408;91,795;102,829;90,062;104,562;5,517;7,25;91,844;89,953;88,772;86,42;2722,122;2386,812;2361,501;2052,773;102,807;105,305;105,685;109,452;5505,557;6168,896;7584,05;9195,003;62,936;67,738;59,262;67,1;562,789;438,998;58,17;68,488;584,125;421,385;3,022;3,638;14,295;18,908;3,392;0,028;0,999;0,861;0,167;0,923;0,631;1;0,043;0,633
"137";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;74;491,69;516,352;1,96;2564,408;451,544;531,836;438,929;544,451;40,146;52,761;455,087;444,512;449,795;428,707;155821,925;144567,569;171574,096;143641,313;530,923;546,147;578,37;594,43;275212,332;302015,381;393767,786;435635,265;458,018;526,077;431,28;488,316;562,789;438,998;423,331;498,417;584,125;421,385;2,496;2,617;9,335;9,304;33,45;0,016;1;0,529;0,01;0,365;0,912;0,116;0,562;0,911
"138";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;115;24,094;23,924;1,96;2564,408;22,42;25,768;21,894;26,294;1,674;2,2;22,548;22,136;21,608;21,008;251,288;230,841;212,812;184,521;25,858;26,408;26,24;26,896;505,344;553,513;469,025;510,97;19,099;18,18;17,984;20,363;562,789;438,998;17,653;20,784;584,125;421,385;2,969;2,446;13,104;7,825;0,618;0,024;1;0,906;0,388;0,974;0,837;1;0,463;0,836
"139";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;92;101,658;104,9;1,96;2564,408;87,962;115,354;83,658;119,658;13,696;18;89,141;84,627;83,588;77,979;10262,64;8615,964;9984,15;7708,558;117,261;122,063;133,206;141,025;46160,456;53092,716;80445,373;93843,113;156,254;192,799;147,133;166,591;562,789;438,998;144,42;170,037;584,125;421,385;6,936;6,868;73,014;60,885;10,066;0,034;0,991;0,818;0;0,684;0,485;0,062;0,879;0,484
"140";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;217;58,446;58,092;1,96;2564,408;51,274;65,618;49,021;67,871;7,172;9,425;51,418;49,702;48,163;45,371;4416,216;3929,172;4135,245;3363,454;65,669;68,174;69,064;71,573;9138,838;9787,148;11141,261;12824,398;81,821;86,584;77,045;87,234;562,789;438,998;75,625;89,038;584,125;421,385;3,342;3,344;14,685;13,568;3,942;0,024;1;0,957;0,286;0,905;0,527;0,634;0,006;0,526
"141";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;93;24,4;25,652;1,96;2564,408;21,22;27,58;20,221;28,579;3,18;4,179;21,537;20,691;20,515;19,384;548,261;423,51;505,787;302,637;27,478;28,967;31,746;33,492;2204,544;2689,904;4048,308;4671,49;36,276;45,918;34,158;38,676;562,789;438,998;33,529;39,476;584,125;421,385;6,768;6,26;61,124;45,443;2,82;0,014;1;0,707;0;0,606;0,53;0,634;0,291;0,529
"142";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;222;212,236;218,38;1,96;2564,408;191,568;232,904;185,073;239,399;20,668;27,163;191,715;186,418;186,617;175,117;42428,543;38828,487;45805,206;38249,476;233,982;243,798;250,545;266,164;69263,519;73358,172;88646,668;97338,351;235,799;258,192;222,034;251,397;562,789;438,998;217,941;256,597;584,125;421,385;2,096;2,174;5,32;5,375;14,292;0,02;1;0,752;0,089;0,613;0,802;0,589;0,031;0,801
"143";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;77;85,3;87,748;1,96;2564,408;76,991;93,609;74,38;96,22;8,309;10,92;77,449;74,899;74,722;71,163;7011,796;6547,733;7260,077;6375,301;93,531;96,368;101,219;105,62;11133,429;12084,327;14412,804;15851,723;94,795;103,773;89,261;101,065;562,789;438,998;87,616;103,156;584,125;421,385;2,095;2,174;5,314;5,37;5,76;0,02;1;0,755;0,09;0,616;0,804;0,827;0,8;0,803
"144";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";3;250;76;89,224;92,008;1,96;2564,408;82,256;96,192;80,066;98,382;6,968;9,158;82,077;80,499;81,656;78,019;4608,883;4214,442;4671,791;4023,598;96,362;98,757;103,051;107,348;8105,649;8786,654;9569,745;10742,734;79,5;84,259;74,859;84,759;562,789;438,998;73,479;86,512;584,125;421,385;2,568;2,257;8,274;5,431;3,896;0,018;1;0,665;0,273;0,55;0,963;0,662;0,045;0,962
"145";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;271;1626,074;2105,464;1,96;2564,408;1527,135;1725,013;1496,047;1756,101;98,939;130,027;1532,675;1507,27;1873,859;1807,451;1004514,644;957774,735;1192376,296;1074792,037;1725,305;1757,378;2362,077;2466,662;1584721,117;1684018,007;2520771,923;2703083,008;1128,762;1357,362;1062,869;1203,432;562,789;438,998;1043,277;1228,325;584,125;421,385;1,919;1,467;4,723;2,261;479,39;0,184;0,002;0;0,006;0,01;0;0,34;0,558;0
"146";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;285;22832,804;22832,816;1,96;2564,408;22829,381;22836,227;22828,305;22837,303;3,423;4,499;22829,549;22828,728;22826,967;22824,798;1347,494;1283,169;868,651;810,087;22836,375;22837,318;22839,25;22840,845;1733,283;1785,041;1491,44;1628,209;39,056;34,397;36,776;41,64;562,789;438,998;36,098;42,501;584,125;421,385;0,53;0,599;0,11;0,378;4,156;0,048;0,975;0,997;0,094;0,09;0,802;0,016;0,618;0,81
"147";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;273;459,912;610,168;1,96;2564,408;418,498;501,326;405,485;514,339;41,414;54,427;422,082;409,79;512,632;482,288;169255,731;157312,471;188046,297;165113,85;506,964;522,198;710,636;743,679;280405,364;299312,261;424937,595;456204,18;472,478;552,021;444,896;503,733;562,789;438,998;436,696;514,153;584,125;421,385;2,208;1,752;5,575;3,085;150,256;0,156;0,015;0,006;0,02;0,042;0;0,859;0,826;0
"148";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;257;438,674;582,04;1,96;2564,408;399,172;478,176;386,759;490,589;39,502;51,915;400,891;388,024;488,12;462,675;156403,057;147075,574;170887,52;135369,946;477,644;488,923;680,696;712,017;252571,738;267452,651;387903,471;424288,581;450,668;526,588;424,36;480,481;562,789;438,998;416,538;490,42;584,125;421,385;2,208;1,752;5,573;3,084;143,366;0,154;0,017;0,006;0,02;0,041;0;0,01;0,423;0
"149";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;288;2893,252;2932,264;1,96;2564,408;2882,996;2903,508;2879,773;2906,731;10,256;13,479;2882,781;2880,153;2909,631;2904,231;11887,102;11454,412;11338,875;10693,673;2903,914;2907,289;2952,619;2959,753;15545,004;16052,37;19692,516;21116,061;117,009;124,109;110,179;124,75;562,789;438,998;108,148;127,33;584,125;421,385;0,75;0,65;0,414;0,281;39,012;0,152;0,02;0,002;0,362;0,37;0,001;0,524;0,379;0,001
"150";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;279;633,392;659,136;1,96;2564,408;619,805;646,979;615,536;651,248;13,587;17,856;620,54;616,167;632,012;619,419;19589,584;18944,244;18473,481;16958,603;646,41;651,176;690,904;701,169;29960,873;32394,837;53646,653;60834,926;155,008;179,069;145,959;165,262;562,789;438,998;143,269;168,68;584,125;421,385;1,145;2,054;4,687;9,492;25,744;0,074;0,644;0,143;0,031;0,467;0,202;0,865;0,483;0,202
"151";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;287;707,342;725,072;1,96;2564,408;695,643;719,041;691,967;722,717;11,699;15,375;695,307;691,618;702,451;696,51;15496,093;14905,16;11761,666;10748,468;719,244;722,227;745,721;753,331;20384,488;21373,958;19493,122;20790,928;133,468;124,261;125,677;142,297;562,789;438,998;123,36;145,241;584,125;421,385;-0,674;-0,396;0,58;-0,269;18,298;0,062;0,837;0,163;0,356;0,47;0,281;0,155;0,275;0,281
"152";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;270;810,276;1067,672;1,96;2564,408;725,153;895,399;698,405;922,147;85,123;111,871;731,297;712,921;899,286;860,628;698979,681;632600,625;664896,544;563546,443;895,54;919,447;1245,55;1305,919;1213047,609;1291429,209;1506048,03;1581843,055;971,148;1042,78;914,456;1035,391;562,789;438,998;897,6;1056,809;584,125;421,385;2,58;1,86;8,113;3,971;264,408;0,166;0,008;0,014;0,276;0,135;0;0,747;0,567;0,001
"153";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;227;895,606;975,112;1,96;2564,408;876,243;914,969;870,159;921,053;19,363;25,447;876,217;867,938;933,487;920,901;37016,46;35270,545;34343,492;31563,808;918,108;923,673;1021,739;1043,701;64417,231;69957,261;111475,683;128644,088;220,905;254,316;208,009;235,518;562,789;438,998;204,175;240,39;584,125;421,385;1,757;2,375;8,253;12,121;79,506;0,162;0,011;0,002;0,035;0,432;0;0,801;0,331;0
"154";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;229;2094,752;2274,816;1,96;2564,408;2045,344;2144,16;2029,819;2159,685;49,408;64,933;2049,248;2033,696;2161,317;2140,772;202525,055;190824,808;171355,967;150011,233;2145,704;2158,193;2407,34;2438,574;495821,197;555839,83;990525,214;1166388,12;563,683;698,02;530,777;600,972;562,789;438,998;520,993;613,403;584,125;421,385;3,493;4,1;23,953;25,41;180,064;0,158;0,014;0,008;0,001;0,327;0;0,638;0,669;0
"155";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;275;4503,646;5303,352;1,96;2564,408;4268,336;4738,956;4194,396;4812,896;235,31;309,25;4273,045;4214,641;4795,624;4660,125;5008089,183;4456208,955;4557822,598;3955783,325;4725,115;4803,733;5905,441;6031,921;9415800,593;10191663,879;14919734,024;16318444,18;2684,59;3048,556;2527,873;2862,18;562,789;438,998;2481,277;2921,385;584,125;421,385;2,836;2,364;10,969;7,576;799,706;0,174;0,005;0,008;0,056;0,142;0;0,742;0,605;0
"156";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;169;757,34;789,528;1,96;2564,408;744,301;770,379;740,203;774,477;13,039;17,137;745,217;740,26;762,725;752,454;18684,875;17384,606;18284,907;16073,983;770,65;775,159;820,093;829,273;25924,419;27056,535;34966,637;38062,434;148,762;160,877;140,078;158,603;562,789;438,998;137,496;161,883;584,125;421,385;1,389;1,186;1,764;1,296;32,188;0,12;0,112;0,045;0,233;0,2;0,015;0,212;0,853;0,016
"157";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;156;714,622;820,464;1,96;2564,408;660,758;768,486;643,832;785,412;53,864;70,79;664,222;641,994;715,496;692,693;311365,875;290776,607;275965,883;238562,279;772,266;790,711;940,653;982,333;449640,027;468289,388;538343,643;590642,675;614,523;635,843;578,649;655,175;562,789;438,998;567,983;668,727;584,125;421,385;1,7;1,364;2,538;1,499;107,026;0,116;0,136;0,097;0,579;0,304;0,015;0,699;0,307;0,018
"158";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;237;348,186;420,536;1,96;2564,408;321,408;374,964;312,994;383,378;26,778;35,192;323,919;315,672;356,792;337,7;76064,221;70992,894;84633,661;75192,863;375,222;382,797;481,293;500,219;112696,525;116104,388;162352,623;176192,847;305,497;354,272;287,663;325,706;562,789;438,998;282,361;332,443;584,125;421,385;1,946;1,521;3,485;1,529;72,442;0,102;0,249;0,038;0,026;0,078;0,011;0,178;0,884;0,013
"159";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;32;65,47;76,112;1,96;2564,408;62,714;68,226;61,848;69,092;2,756;3,622;62,639;61,781;70,119;68,152;846,157;798,816;815,061;715,522;68,308;69,343;81,947;83,528;1125,392;1154,418;1324,689;1418,424;31,445;32,46;29,61;33,525;562,789;438,998;29,064;34,219;584,125;421,385;1,043;0,691;0,551;-0,063;10,642;0,178;0,004;0,001;0,602;0,553;0;0,973;0,253;0
"160";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;61;390,734;513,92;1,96;2564,408;341,656;439,812;326,235;455,233;49,078;64,499;344,715;332,241;398,879;367,875;182885,395;166053,811;213833,736;151981,809;445,351;460,938;647,503;673,95;475271,501;531048,574;868607,395;995148,003;559,914;720,378;527,229;596,954;562,789;438,998;517,51;609,302;584,125;421,385;4,458;3,357;23,286;12,684;123,194;0,094;0,34;0,078;0;0,053;0,065;0,398;0,408;0,059
"161";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;49;100,342;123,912;1,96;2564,408;90,515;110,169;87,427;113,257;9,827;12,915;90,623;89,075;99,822;94,998;8088,779;6930,939;8284,55;6540,238;110,787;114,258;152,047;160,06;18326,173;19988,111;41134,893;46202,907;112,117;145,582;105,572;119,533;562,789;438,998;103,626;122,006;584,125;421,385;3,757;3,64;19,746;17,694;23,658;0,116;0,136;0,094;0;0,074;0,053;0,861;0,857;0,046
"162";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;24;425,026;518,472;1,96;2564,408;384,397;465,655;371,63;478,422;40,629;53,396;384,274;375,714;435,164;417,187;150539,668;136306,028;120841,525;102951,948;464,306;485,564;616,518;651,139;296077,938;327217,683;446091,361;520239,908;463,525;505,948;436,466;494,187;562,789;438,998;428,42;504,41;584,125;421,385;2,967;2,91;13,156;12,921;94,214;0,168;0,007;0,063;0,185;0,336;0,002;0,068;0,619;0,003
"163";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;6;687,964;836,96;1,96;2564,408;638,093;737,835;622,422;753,506;49,871;65,542;638,291;620,748;734,316;705,008;256578,596;241825,677;273148,447;241993,349;739,715;756,855;958,3;1001,525;391158,41;412703,09;552645,611;613378,206;568,963;642,859;535,749;606,601;562,789;438,998;525,874;619,149;584,125;421,385;1,845;1,412;3,805;1,712;149,232;0,12;0,112;0,019;0,067;0,083;0,005;0,002;0,566;0,005
"164";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;34;448,786;495,176;1,96;2564,408;434,359;463,213;429,825;467,747;14,427;18,961;434,599;431,461;466,357;459,933;23319,839;22365,726;22783,479;19546,948;462,367;467,309;528,024;538,617;30713,621;32224,808;37696,727;39625,824;164,598;174,036;154,989;175,487;562,789;438,998;152,133;179,117;584,125;421,385;1,029;0,905;0,687;0,217;46,562;0,122;0,102;0,008;0,387;0,483;0,002;0,408;0,643;0,003
"165";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;266;2422,174;2694,064;1,96;2564,408;2328,795;2515,553;2299,454;2544,894;93,379;122,72;2334,613;2310,681;2463,715;2379,379;837511,792;758349,587;1069603,355;849122,348;2526,77;2554,077;2939,221;3035,413;1495818,5;1640846,709;2953681,649;3299294,098;1065,332;1395,829;1003,141;1135,805;562,789;438,998;984,651;1159,3;584,125;421,385;2,736;2,221;9,976;5,895;275,398;0,108;0,194;0,044;0;0,008;0,206;0,436;0,119;0,179
"166";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;31;364,402;452,08;1,96;2564,408;332,878;395,926;322,972;405,832;31,524;41,43;335,647;328,15;389,313;374,728;88327,865;78580,266;76386,966;63502,022;397,136;407,623;528,039;565,564;179590,523;192233,191;300072,968;368829,464;359,649;407,239;338,654;383,44;562,789;438,998;332,412;391,372;584,125;421,385;3,087;3,061;15,359;14,7;87,682;0,154;0,017;0,03;0,062;0,266;0;0,312;0,548;0,001
"167";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;245;445,858;477,6;1,96;2564,408;435,959;455,757;432,848;458,868;9,899;13,01;436,505;433,715;458,6;455,721;11454,059;11177,014;10436,342;9770,007;456,454;458,616;498,891;503,651;13958,443;14249,485;14949,123;15635,874;112,939;112,722;106,346;120,41;562,789;438,998;104,385;122,9;584,125;421,385;0,557;0,292;-0,681;-0,982;31,846;0,13;0,068;0,006;0,965;0,834;0,002;0,242;0,32;0,003
"168";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;47;172,114;199,744;1,96;2564,408;156,718;187,51;151,88;192,348;15,396;20,234;159,062;155,685;168,612;165,106;15258,713;13409,382;13529,759;11590,31;189,497;194,61;238,934;254,194;53742,15;63827,012;86605,803;106561,909;175,647;202,656;165,393;187,266;562,789;438,998;162,344;191,14;584,125;421,385;5,824;4,863;49,601;33,741;28,586;0,088;0,421;0,165;0,032;0,203;0,038;0,725;0,63;0,037
"169";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;8;38,218;43,64;1,96;2564,408;35,496;40,94;34,64;41,796;2,722;3,578;35,595;34,54;38,261;36,752;721,98;625,72;582,56;521,027;40,937;41,872;49,913;51,169;1254,41;1334,763;1542,712;1715,541;31,057;31,78;29,244;33,112;562,789;438,998;28,705;33,797;584,125;421,385;2,465;1,998;8,173;5,566;5,614;0,11;0,178;0,089;0,691;0,406;0,009;0,647;0,389;0,011
"170";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;17;377,068;431,32;1,96;2564,408;357,297;396,839;351,084;403,052;19,771;25,984;358,087;353,857;387,468;375,409;38130,828;35443,042;38746,515;31853,896;397,331;403,913;478,92;497,314;64205,383;69608,996;104842,405;120447,222;225,565;262,931;212,397;240,486;562,789;438,998;208,482;245,461;584,125;421,385;2,226;2,1;7,176;5,515;54,336;0,136;0,049;0,036;0,022;0,249;0,006;0,497;0,03;0,008
"171";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;242;39,224;45,776;1,96;2564,408;36,503;41,945;35,649;42,799;2,721;3,575;36,604;36,032;39,879;38,472;688,143;610,34;696,894;547,791;42,082;42,705;52,32;54,896;1267,33;1373,969;1995,24;2260,249;31,038;36,004;29,226;33,091;562,789;438,998;28,688;33,776;584,125;421,385;2,948;2,461;10,617;6,607;6,668;0,118;0,123;0,064;0,026;0,157;0,005;0,341;0,819;0,006
"172";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;25;396,464;460;1,96;2564,408;368,148;424,78;359,251;433,677;28,316;37,213;368,565;361,95;401,884;385,128;77454,058;71679,137;71103,559;55838,258;425,059;433,381;523,122;544,349;129865,854;138956,336;177741,826;197826,945;323,044;346,916;304,186;344,414;562,789;438,998;298,579;351,539;584,125;421,385;2,385;2,01;6,525;4,571;64,104;0,146;0,028;0,066;0,276;0,375;0,003;0,155;0,077;0,005
"173";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;12;73,356;83,688;1,96;2564,408;68,131;78,581;66,489;80,223;5,225;6,867;68,192;66,648;73,485;71,359;2597,521;2418,787;2164,14;1914,768;78,488;79,96;94,554;97,521;4550,263;4880,491;5438,107;6163,103;59,608;60,944;56,128;63,551;562,789;438,998;55,094;64,866;584,125;421,385;2,463;1,99;8,159;5,52;10,704;0,11;0,178;0,091;0,7;0,405;0,009;1;0,529;0,012
"174";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;246;829,53;890,832;1,96;2564,408;807,27;851,79;800,276;858,784;22,26;29,254;808,42;802,139;843,798;835,381;55697,494;52330,169;51305,684;47068,311;851,296;856,595;938,422;954,632;74235,392;77951,667;91422,968;95929,213;253,955;263,911;239,13;270,754;562,789;438,998;234,722;276,355;584,125;421,385;0,816;0,74;0,529;0,415;61,31;0,106;0,211;0,021;0,537;0,646;0,013;0,408;0,04;0,015
"175";"avaliaArvoresRepresentativo/A_125_2_2";"BKSimetrico";2;125;240;99,376;116,024;1,96;2564,408;92,485;106,267;90,32;108,432;6,891;9,056;92,636;90,542;102,23;97,719;4288,312;3716,9;4521,433;3476,674;106,066;107,9;133,651;140,011;8130,362;8838,024;12865,617;14461,052;78,617;91,209;74,028;83,818;562,789;438,998;72,663;85,551;584,125;421,385;2,943;2,46;10,586;6,601;16,932;0,124;0,092;0,064;0,026;0,16;0,004;0,546;0,533;0,006
