iter,est,no,usina,Indep,Coef
1,4,92,6,3000.0,0.0
1,4,93,6,3000.0,0.0
1,4,94,6,25790.000000000004,-30.0
1,4,95,6,11449.999999999998,-30.0
1,4,96,6,24590.000000000004,-30.0
1,4,97,6,38880.0,-30.0
1,4,98,6,32059.999999999993,-30.0
1,4,99,6,19835.0,-30.0
1,4,100,6,35105.0,-30.0
1,4,101,6,21460.0,-30.0
1,4,102,6,28490.0,-30.0
1,4,103,6,13970.000000000002,-30.0
1,3,86,6,6000.0,0.0
1,3,87,6,23547.999999999993,-30.0
1,3,88,6,64696.0,-30.000000000000004
1,3,89,6,33940.0,-30.0
1,3,90,6,48004.0,-30.0
1,3,91,6,23560.0,-30.0
1,2,83,6,10598.888328999998,-16.666665000000002
1,2,84,6,79846.661564,-30.0
1,2,85,6,50719.996285999994,-30.0
1,1,1,6,97008.12687760699,-30.0
2,4,92,6,3000.0,0.0
2,4,93,6,3000.0,0.0
2,4,94,6,25790.0,-30.0
2,4,95,6,3000.0,0.0
2,4,96,6,24590.000000000004,-30.0
2,4,97,6,38880.0,-30.0
2,4,98,6,32060.0,-30.0
2,4,99,6,3000.0,0.0
2,4,100,6,35105.00000000001,-30.0
2,4,101,6,3000.0,0.0
2,4,102,6,28490.000000000004,-30.0
2,4,103,6,3000.0,0.0
2,3,86,6,6000.0,0.0
2,3,87,6,17660.799999999996,-12.000000000000002
2,3,88,6,64696.0,-30.000000000000004
2,3,89,6,33940.0,-30.0
2,3,90,6,48004.0,-30.0
2,3,91,6,23560.0,-30.0
2,2,83,6,12751.554580400001,-6.666666
2,2,84,6,79846.661564,-30.0
2,2,85,6,50719.996285999994,-30.0
2,1,1,6,97724.96473932319,-30.0
3,4,92,6,3000.0,0.0
3,4,93,6,3000.0,0.0
3,4,94,6,25790.0,-30.0
3,4,95,6,7149.999999999998,-9.999999999999998
3,4,96,6,24590.000000000004,-30.0
3,4,97,6,38880.0,-30.0
3,4,98,6,32059.999999999996,-30.0
3,4,99,6,9944.999999999998,-9.999999999999998
3,4,100,6,35105.0,-30.0
3,4,101,6,10486.666666666668,-9.999999999999998
3,4,102,6,28490.0,-30.0
3,4,103,6,7990.0,-9.999999999999998
3,3,86,6,6000.0,0.0
3,3,87,6,20423.2,-18.000000000000004
3,3,88,6,64696.0,-30.000000000000004
3,3,89,6,33939.99999999999,-30.0
3,3,90,6,48004.0,-30.0
3,3,91,6,23560.0,-30.0
3,2,83,6,12922.887948000001,-10.0
3,2,84,6,79846.661564,-30.0
3,2,85,6,50719.996285999994,-30.0
3,1,1,6,97782.01875073399,-30.0
