iter,est,no,usina,Indep,Coef
1,4,40,6,26570.000000000004,-30.0
1,4,43,6,16700.0,-30.0
1,4,34,6,6390.0,-9.999999999999998
1,4,37,6,25850.0,-30.0
1,4,58,6,24739.999999999996,-30.0
1,4,61,6,14929.999999999998,-30.0
1,4,55,6,37130.0,-30.0
1,4,64,6,31429.999999999993,-30.0
1,4,79,6,26570.000000000004,-30.0
1,4,82,6,41540.0,-30.0
1,4,70,6,22610.000000000004,-30.0
1,4,73,6,38420.00000000001,-30.0
1,4,46,6,33080.0,-30.0
1,4,52,6,21110.0,-30.0
1,4,28,6,28220.0,-30.0
1,4,31,6,18770.0,-30.0
1,4,22,6,21290.0,-30.0
1,4,25,6,11599.999999999998,-30.0
1,4,16,6,3000.0,0.0
1,4,19,6,23360.0,-30.0
1,4,4,6,3000.0,0.0
1,4,7,6,3000.0,0.0
1,4,10,6,3000.0,0.0
1,4,13,6,3000.0,0.0
1,3,89,6,37525.0,-30.0
1,3,90,6,13440.000000000002,-19.999999999999996
1,3,91,6,22194.999999999993,-30.0
1,3,92,6,55270.000190000006,-30.0
1,3,93,6,72509.999002,-30.0
1,3,94,6,58039.99894600001,-30.0
1,3,95,6,49480.0,-30.0
1,3,96,6,27880.0,-30.0
1,3,97,6,31735.0,-30.0
1,3,98,6,15884.999999999996,-15.000000000000004
1,3,99,6,6000.0,0.0
1,3,100,6,6000.0,0.0
1,2,83,6,39062.5,-30.0
1,2,84,6,64764.00011400001,-30.000000000000004
1,2,85,6,94094.998974,-30.0
1,2,86,6,45547.5,-30.0
1,2,87,6,15107.499999999996,-22.5
1,2,88,6,9000.0,0.0
1,1,1,6,98960.619793318,-30.0
2,4,40,6,12190.0,-9.999999999999998
2,4,43,6,3000.0,0.0
2,4,34,6,3000.0,0.0
2,4,37,6,25850.0,-30.0
2,4,58,6,11579.999999999995,-9.999999999999998
2,4,61,6,3000.0,0.0
2,4,55,6,15709.999999999993,-9.999999999999998
2,4,64,6,3000.0,0.0
2,4,79,6,3000.0,0.0
2,4,82,6,41540.0,-30.0
2,4,70,6,3000.0,0.0
2,4,73,6,38420.0,-30.0
2,4,46,6,33080.00000000001,-30.0
2,4,52,6,3000.0,0.0
2,4,28,6,3000.0,0.0
2,4,31,6,3000.0,0.0
2,4,22,6,10430.0,-9.999999999999998
2,4,25,6,3000.0,0.0
2,4,16,6,3000.0,0.0
2,4,19,6,11120.0,-9.999999999999998
2,4,4,6,3000.0,0.0
2,4,7,6,3000.0,0.0
2,4,10,6,3000.0,0.0
2,4,13,6,3000.0,0.0
2,3,89,6,37525.0,-30.0
2,3,90,6,13665.0,-15.000000000000004
2,3,91,6,10849.999999999996,-4.999999999999999
2,3,92,6,55270.000190000006,-30.0
2,3,93,6,72509.999002,-30.0
2,3,94,6,58039.99894600001,-30.0
2,3,95,6,31732.500000000007,-15.000000000000004
2,3,96,6,6000.0,0.0
2,3,97,6,31734.999999999993,-30.0
2,3,98,6,13589.999999999993,-9.999999999999998
2,3,99,6,6000.0,0.0
2,3,100,6,6000.0,0.0
2,2,83,6,39175.0,-30.0
2,2,84,6,64764.00011400001,-30.0
2,2,85,6,94094.998974,-30.0
2,2,86,6,45547.5,-30.0
2,2,87,6,15482.499999999996,-19.999999999999996
2,2,88,6,9000.0,0.0
2,1,1,6,99032.769793318,-30.0
3,4,40,6,26570.000000000004,-30.0
3,4,43,6,8900.0,-9.999999999999998
3,4,34,6,3000.0,0.0
3,4,37,6,25850.0,-30.0
3,4,58,6,24740.0,-30.0
3,4,61,6,8310.0,-9.999999999999998
3,4,55,6,37129.99999999999,-30.0
3,4,64,6,13809.999999999996,-9.999999999999998
3,4,79,6,12190.0,-9.999999999999998
3,4,82,6,41540.0,-30.0
3,4,70,6,10869.999999999993,-9.999999999999998
3,4,73,6,38420.0,-30.0
3,4,46,6,33080.0,-30.0
3,4,52,6,10369.999999999998,-9.999999999999998
3,4,28,6,28220.0,-30.0
3,4,31,6,3000.0,0.0
3,4,22,6,21290.0,-30.0
3,4,25,6,7199.999999999998,-9.999999999999998
3,4,16,6,3000.0,0.0
3,4,19,6,23359.999999999996,-30.0
3,4,4,6,3000.0,0.0
3,4,7,6,3000.0,0.0
3,4,10,6,3000.0,0.0
3,4,13,6,3000.0,0.0
3,3,89,6,37525.0,-30.0
3,3,90,6,13665.0,-15.000000000000004
3,3,91,6,19764.99999999998,-19.99999999999999
3,3,92,6,55270.00018999999,-30.0
3,3,93,6,72509.999002,-30.0
3,3,94,6,58039.99894600001,-30.0
3,3,95,6,49480.0,-30.0
3,3,96,6,16201.666666666659,-9.999999999999998
3,3,97,6,26104.99999999999,-19.99999999999999
3,3,98,6,13589.999999999993,-9.999999999999998
3,3,99,6,6000.0,0.0
3,3,100,6,6000.0,0.0
3,2,83,6,39175.0,-30.0
3,2,84,6,64764.00011400001,-30.0
3,2,85,6,94094.998974,-30.0
3,2,86,6,45547.49999999999,-30.0
3,2,87,6,15712.499999999995,-14.999999999999991
3,2,88,6,9000.0,0.0
3,1,1,6,99066.809793318,-30.0
4,4,40,6,26570.0,-30.0
4,4,43,6,16700.0,-30.0
4,4,34,6,3000.0,0.0
4,4,37,6,25850.0,-30.0
4,4,58,6,24740.0,-30.0
4,4,61,6,14930.000000000002,-30.0
4,4,55,6,37130.0,-30.0
4,4,64,6,31430.0,-30.0
4,4,79,6,26570.0,-30.0
4,4,82,6,41540.0,-30.0
4,4,70,6,22610.0,-30.0
4,4,73,6,38420.0,-30.0
4,4,46,6,33080.0,-30.0
4,4,52,6,21109.999999999996,-30.0
4,4,28,6,28219.999999999996,-30.0
4,4,31,6,9589.999999999998,-9.999999999999998
4,4,22,6,21290.0,-30.0
4,4,25,6,7200.0,-9.999999999999998
4,4,16,6,3000.0,0.0
4,4,19,6,23359.999999999996,-30.0
4,4,4,6,3000.0,0.0
4,4,7,6,3000.0,0.0
4,4,10,6,3000.0,0.0
4,4,13,6,3000.0,0.0
4,3,89,6,37525.0,-30.0
4,3,90,6,13665.0,-15.000000000000004
4,3,91,6,22194.99999999999,-30.0
4,3,92,6,55270.000190000006,-30.0
4,3,93,6,72509.999002,-30.0
4,3,94,6,58039.99894600001,-30.0
4,3,95,6,49480.0,-30.0
4,3,96,6,23494.999999999993,-20.000000000000004
4,3,97,6,26104.999999999985,-20.0
4,3,98,6,13589.999999999993,-9.999999999999998
4,3,99,6,6000.0,0.0
4,3,100,6,6000.0,0.0
4,2,83,6,39175.0,-30.0
4,2,84,6,64764.00011400001,-30.0
4,2,85,6,94094.998974,-30.0
4,2,86,6,45547.5,-30.0
4,2,87,6,15712.499999999993,-15.000000000000004
4,2,88,6,9000.0,0.0
4,1,1,6,99066.809793318,-30.0
