etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,5,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,5,2,83,0.48099999999999987,1,6,6,1500.0,0.0,1677.307692307693,1500.0,0.0,177.30769230769283
FW,5,2,84,0.5179999999999999,1,6,6,777.7614726122304,0.0,1032.5714285714287,777.7614726122304,0.0,254.8099559591983
FW,5,3,85,0.5384617,1,6,6,1098.736263736264,177.30769230769283,921.4285714285713,1098.736263736264,0.0,2.425319932323789e-13
FW,5,3,86,0.4615386,1,6,6,1700.0,177.30769230769283,2017.0,1700.0,0.0,494.3076923076929
FW,5,3,87,0.5000002,1,6,6,1500.0000000000002,254.8099559591983,1554.857142857143,1500.0000000000002,-2.2737367544323206e-13,309.6670988163412
FW,5,3,88,0.5000002,1,6,6,1110.667098816341,254.8099559591983,855.8571428571428,1110.667098816341,0.0,0.0
FW,5,4,89,0.4285713,1,6,6,1050.0000000000002,2.425319932323789e-13,1050.0,1050.0000000000002,0.0,0.0
FW,5,4,90,0.5714284,1,6,6,533.2500000000002,2.425319932323789e-13,533.25,533.2500000000002,0.0,0.0
FW,5,4,91,0.5000001000000001,1,6,6,1542.6410256410263,494.3076923076929,1048.3333333333333,1542.6410256410263,-2.2737367544323206e-13,0.0
FW,5,4,92,0.5000001000000001,1,6,6,1700.0,494.3076923076929,1505.3333333333333,1700.0,0.0,299.6410256410261
FW,5,4,93,0.4285713,1,6,6,1500.0004321496747,309.6670988163412,1190.3333333333333,1500.0004321496747,-2.2737367544323206e-13,0.0
FW,5,4,94,0.5714284,1,6,6,1071.4170988163412,309.6670988163412,761.75,1071.4170988163412,0.0,0.0
FW,5,4,95,0.5714284,1,6,6,476.0,0.0,476.0,476.0,0.0,0.0
FW,5,4,96,0.4285713,1,6,6,951.3333333333333,0.0,951.3333333333333,951.3333333333333,0.0,0.0
