etapa,iter,est,node,prob,Submercado,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CMO
FW,1,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,1,2,83,0.48099999999999987,1,2000.0,322.69230769230694,1677.307692307693,0.0,0.0,1677.307692307693,0.0,0.0,3226.9230769230694,10.0
FW,1,2,84,0.5179999999999999,1,2000.0,967.4285714285713,1032.5714285714287,0.0,0.0,1032.5714285714287,0.0,0.0,19022.85714285714,30.0
FW,1,3,85,0.5384617,1,2000.0,1078.5714285714287,921.4285714285713,0.0,0.0,921.4285714285713,0.0,0.0,22357.142857142862,30.0
FW,1,3,86,0.4615386,1,2000.0,300.0,1700.0,0.0,0.0,2017.0,0.0,317.0,3000.0,10.0
FW,1,3,87,0.5000002,1,2000.0,445.1428571428569,1554.8571428571431,0.0,0.0,1554.857142857143,0.0,0.0,4451.428571428565,10.0
FW,1,3,88,0.5000002,1,2000.0,1144.1428571428576,855.8571428571428,0.0,0.0,855.8571428571428,0.0,0.0,24324.285714285717,30.0
FW,1,4,89,0.4285713,1,2000.0,950.0,1050.0,0.0,0.0,1050.0,0.0,0.0,18500.0,30.0
FW,1,4,90,0.5714284,1,2000.0,1466.75,533.25,0.0,0.0,533.25,0.0,0.0,34002.5,30.0
FW,1,4,91,0.5000001000000001,1,2000.0,634.6666666666667,1365.3333333333333,0.0,0.0,1048.3333333333333,317.0,0.0,9040.000000000002,30.0
FW,1,4,92,0.5000001000000001,1,2000.0,300.0,1700.0,0.0,0.0,1505.3333333333333,317.0,122.33333333333326,3000.0,10.0
FW,1,4,93,0.4285713,1,2000.0,809.6666666666667,1190.3333333333333,0.0,0.0,1190.3333333333333,0.0,0.0,14290.000000000002,30.0
FW,1,4,94,0.5714284,1,2000.0,1238.25,761.75,0.0,0.0,761.75,0.0,0.0,27147.5,30.0
FW,1,4,95,0.5714284,1,2000.0,1524.0,476.0,0.0,0.0,476.0,0.0,0.0,35720.00000000001,30.0
FW,1,4,96,0.4285713,1,2000.0,1048.6666666666667,951.3333333333333,0.0,0.0,951.3333333333333,0.0,0.0,21460.0,30.0
FW,2,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,2,2,83,0.48099999999999987,1,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1677.307692307693,0.0,177.30769230769278,4999.9999999999945,23.08
FW,2,2,84,0.5179999999999999,1,2000.0,2000.0,0.0,0.0,0.0,1032.5714285714287,0.0,1032.5714285714287,50000.0,30.0
FW,2,3,85,0.5384617,1,2000.0,1813.216117216117,186.7838827838832,0.0,0.0,921.4285714285713,177.30769230769278,911.952380952381,44396.48351648351,30.0
FW,2,3,86,0.4615386,1,2000.0,500.0,1500.0,0.0,0.0,2017.0,177.30769230769278,694.3076923076928,5000.0,15.0
FW,2,3,87,0.5000002,1,2000.0,300.0,1700.0,0.0,0.0,1554.857142857143,1032.5714285714287,887.4285714285713,3000.0,10.0
