etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,1,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,1,2,83,0.48099999999999987,1,6,6,1677.307692307693,0.0,1677.307692307693,1677.307692307693,0.0,0.0
FW,1,2,84,0.5179999999999999,1,6,6,1032.5714285714287,0.0,1032.5714285714287,1032.5714285714287,0.0,0.0
FW,1,3,85,0.5384617,1,6,6,921.4285714285713,0.0,921.4285714285713,921.4285714285713,0.0,0.0
FW,1,3,86,0.4615386,1,6,6,1700.0,0.0,2017.0,1700.0,0.0,317.0
FW,1,3,87,0.5000002,1,6,6,1554.8571428571431,0.0,1554.857142857143,1554.8571428571431,-2.2737367544323206e-13,0.0
FW,1,3,88,0.5000002,1,6,6,855.8571428571428,0.0,855.8571428571428,855.8571428571428,0.0,0.0
FW,1,4,89,0.4285713,1,6,6,1050.0,0.0,1050.0,1050.0,0.0,0.0
FW,1,4,90,0.5714284,1,6,6,533.25,0.0,533.25,533.25,0.0,0.0
FW,1,4,91,0.5000001000000001,1,6,6,1365.3333333333333,317.0,1048.3333333333333,1365.3333333333333,0.0,0.0
FW,1,4,92,0.5000001000000001,1,6,6,1700.0,317.0,1505.3333333333333,1700.0,0.0,122.33333333333326
FW,1,4,93,0.4285713,1,6,6,1190.3333333333333,0.0,1190.3333333333333,1190.3333333333333,0.0,0.0
FW,1,4,94,0.5714284,1,6,6,761.75,0.0,761.75,761.75,0.0,0.0
FW,1,4,95,0.5714284,1,6,6,476.0,0.0,476.0,476.0,0.0,0.0
FW,1,4,96,0.4285713,1,6,6,951.3333333333333,0.0,951.3333333333333,951.3333333333333,0.0,0.0
FW,2,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,2,2,83,0.48099999999999987,1,6,6,1500.0000000000002,0.0,1677.307692307693,1500.0000000000002,5.684341886080802e-14,177.30769230769278
FW,2,2,84,0.5179999999999999,1,6,6,0.0,0.0,1032.5714285714287,0.0,0.0,1032.5714285714287
FW,2,3,85,0.5384617,1,6,6,186.7838827838832,177.30769230769278,921.4285714285713,186.7838827838832,0.0,911.952380952381
FW,2,3,86,0.4615386,1,6,6,1500.0,177.30769230769278,2017.0,1500.0,0.0,694.3076923076928
