etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,5,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,54332.648868136705
FW,5,2,26,0.259,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,609.0000000000001,5000.0,12508.571753999997
FW,5,2,53,0.333,2000.0,1013.9999999999994,986.0000000000006,0.0,0.0,1214.0,0.0,227.9999999999994,20419.99999999998,29123.331570400016
FW,5,2,77,0.407,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,31818.180272499994
FW,5,3,9,0.4285714,2000.0,300.0,1700.0,0.0,0.0,2381.0,609.0000000000001,1290.0,3000.0,3000.0
FW,5,3,27,0.5714286,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1157.0,609.0000000000001,265.99999999999994,4999.9999999999945,12390.000000000002
FW,5,3,36,0.5555556,2000.0,500.0000000000002,1499.9999999999998,0.0,0.0,1884.0,227.9999999999994,611.9999999999995,5000.0000000000055,6494.000000000013
FW,5,3,54,0.4444444,2000.0,1605.0000000000005,394.99999999999943,0.0,0.0,704.0,227.9999999999994,537.0,38150.000000000015,13010.0
FW,5,3,63,0.4545455,2000.0,586.9999999999998,1413.0000000000002,0.0,0.0,1588.0,706.0,880.9999999999997,7609.9999999999945,5660.000000000008
FW,5,3,78,0.5454545,2000.0,1545.0000000000005,454.9999999999994,0.0,0.0,468.0,706.0,719.0000000000005,36350.00000000002,10924.99999999999
FW,5,4,7,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1691.0,1290.0,1281.0,3000.0,0.0
FW,5,4,10,0.6666667,2000.0,300.0,1700.0,0.0,0.0,1129.0,1290.0,719.0,3000.0,0.0
FW,5,4,25,0.5,2000.0,453.9999999999998,1546.0000000000002,0.0,0.0,1280.0,265.99999999999994,0.0,4539.9999999999945,0.0
FW,5,4,28,0.5,2000.0,1008.0,992.0,0.0,0.0,726.0,265.99999999999994,0.0,20240.0,0.0
FW,5,4,19,0.4,2000.0,500.00000000000045,1499.9999999999995,0.0,0.0,888.0,611.9999999999995,0.0,5000.000000000015,0.0
FW,5,4,37,0.6,2000.0,583.0000000000005,1416.9999999999995,0.0,0.0,805.0,611.9999999999995,0.0,7490.000000000013,0.0
FW,5,4,52,0.5,2000.0,500.0,1500.0,0.0,0.0,963.0,537.0,0.0,5000.0,0.0
FW,5,4,55,0.5,2000.0,1034.0,966.0,0.0,0.0,429.0,537.0,0.0,21020.0,0.0
FW,5,4,46,0.4,2000.0,555.0000000000005,1444.9999999999995,0.0,0.0,564.0,880.9999999999997,0.0,6650.000000000014,0.0
FW,5,4,64,0.6,2000.0,500.00000000000045,1499.9999999999995,0.0,0.0,619.0,880.9999999999997,0.0,5000.000000000015,0.0
FW,5,4,73,0.5,2000.0,894.9999999999995,1105.0000000000005,0.0,0.0,386.0,719.0000000000005,0.0,16849.999999999985,0.0
FW,5,4,79,0.5,2000.0,499.99999999999955,1500.0000000000005,0.0,0.0,781.0,719.0000000000005,0.0,4999.999999999985,0.0
