etapa,iter,est,node,prob,Submercado,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CMO
FW,5,1,1,1.0,1,2000.0,999.9999999999999,1000.0000000000001,0.0,0.0,0.0,1000.0,-1.1368683772161603e-13,19999.999999999996,30.0
FW,5,2,2,0.125,1,2000.0,2000.0,0.0,0.0,0.0,706.0,-1.1368683772161603e-13,705.9999999999999,50000.0,30.0
FW,5,2,5,0.125,1,2000.0,1018.0000000000002,982.0,0.0,0.0,2109.0,-1.1368683772161603e-13,1127.0,20540.000000000004,30.0
FW,5,2,8,0.125,1,2000.0,2000.0,0.0,0.0,0.0,706.0,-1.1368683772161603e-13,705.9999999999999,50000.0,30.0
FW,5,2,11,0.125,1,2000.0,1466.0,533.9999999999998,0.0,0.0,2109.0,-1.1368683772161603e-13,1575.0000000000005,33980.00000000001,30.0
FW,5,2,14,0.125,1,2000.0,2000.0,0.0,0.0,0.0,1214.0,-1.1368683772161603e-13,1214.0,50000.0,30.0
FW,5,2,17,0.125,1,2000.0,500.0,1500.0,0.0,0.0,2109.0,-1.1368683772161603e-13,609.0000000000001,5000.0,10.0
FW,5,2,20,0.125,1,2000.0,625.0000000000005,1374.9999999999995,0.0,0.0,2109.0,-1.1368683772161603e-13,734.0000000000005,8750.000000000013,30.0
FW,5,2,23,0.125,1,2000.0,1600.0,399.9999999999999,0.0,0.0,706.0,-1.1368683772161603e-13,306.0000000000001,38000.00000000001,30.0
FW,5,3,3,1.0,1,2000.0,1375.0,624.9999999999999,0.0,0.0,1137.0,705.9999999999999,1218.0,31250.000000000007,30.0
FW,5,3,6,1.0,1,2000.0,500.0,1500.0,0.0,0.0,704.0,1127.0,331.0000000000001,5000.0,30.0
FW,5,3,9,1.0,1,2000.0,1749.0000000000005,250.99999999999986,0.0,0.0,468.0,705.9999999999999,923.0,42470.00000000001,30.0
FW,5,3,12,1.0,1,2000.0,499.99999999999955,1500.0000000000005,0.0,0.0,468.0,1575.0000000000005,543.0000000000002,4999.999999999985,30.0
FW,5,3,15,1.0,1,2000.0,694.0,1306.0,0.0,0.0,704.0,1214.0,612.0000000000002,10820.000000000002,30.0
FW,5,3,18,1.0,1,2000.0,500.0,1500.0,0.0,0.0,1588.0,609.0000000000001,697.0000000000002,5000.0,10.0
FW,5,3,21,1.0,1,2000.0,500.0,1500.0,0.0,0.0,1137.0,734.0000000000005,371.0000000000004,5000.0,30.0
FW,5,3,24,1.0,1,2000.0,500.0,1500.0,0.0,0.0,1653.0,306.0000000000001,459.0000000000002,5000.0,30.0
FW,5,4,4,1.0,1,2000.0,500.0,1500.0,0.0,0.0,282.0,1218.0,0.0,5000.0,30.0
FW,5,4,7,1.0,1,2000.0,500.0,1500.0,0.0,0.0,1169.0,331.0000000000001,0.0,5000.0,30.0
FW,5,4,10,1.0,1,2000.0,500.0,1500.0,0.0,0.0,577.0,923.0,0.0,5000.0,30.0
FW,5,4,13,1.0,1,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,957.0,543.0000000000002,0.0,4999.9999999999945,30.0
FW,5,4,16,1.0,1,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,888.0,612.0000000000002,0.0,4999.9999999999945,30.0
FW,5,4,19,1.0,1,2000.0,497.9999999999998,1502.0000000000002,0.0,0.0,805.0,697.0000000000002,0.0,4979.999999999998,10.0
FW,5,4,22,1.0,1,2000.0,499.99999999999955,1500.0000000000005,0.0,0.0,1129.0,371.0000000000004,0.0,4999.999999999985,30.0
FW,5,4,25,1.0,1,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1041.0,459.0000000000002,0.0,4999.9999999999945,30.0
