etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,1,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,0.0
FW,1,2,2,0.125,2000.0,1294.0,706.0,0.0,0.0,706.0,0.0,0.0,28819.999999999996,0.0
FW,1,2,5,0.125,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,0.0
FW,1,2,8,0.125,2000.0,1294.0,706.0,0.0,0.0,706.0,0.0,0.0,28819.999999999996,0.0
FW,1,2,11,0.125,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,0.0
FW,1,2,14,0.125,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,0.0
FW,1,2,17,0.125,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,0.0
FW,1,2,20,0.125,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,0.0
FW,1,2,23,0.125,2000.0,1294.0,706.0,0.0,0.0,706.0,0.0,0.0,28819.999999999996,0.0
FW,1,3,3,1.0,2000.0,863.0,1137.0,0.0,0.0,1137.0,0.0,0.0,15890.0,0.0
FW,1,3,6,1.0,2000.0,887.0,1113.0,0.0,0.0,704.0,409.0,0.0,16610.0,0.0
FW,1,3,9,1.0,2000.0,1532.0,468.0,0.0,0.0,468.0,0.0,0.0,35960.0,0.0
FW,1,3,12,1.0,2000.0,1123.0000000000002,877.0,0.0,0.0,468.0,409.0,0.0,23690.000000000004,0.0
FW,1,3,15,1.0,2000.0,1296.0,704.0,0.0,0.0,704.0,0.0,0.0,28880.000000000004,0.0
FW,1,3,18,1.0,2000.0,300.0,1700.0,0.0,0.0,1588.0,409.0,297.0,3000.0,0.0
FW,1,3,21,1.0,2000.0,453.9999999999998,1546.0000000000002,0.0,0.0,1137.0,409.0,0.0,4539.9999999999945,0.0
FW,1,3,24,1.0,2000.0,347.0,1653.0,0.0,0.0,1653.0,0.0,0.0,3470.0,0.0
FW,1,4,4,1.0,2000.0,1718.0,282.0,0.0,0.0,282.0,0.0,0.0,41540.0,0.0
FW,1,4,7,1.0,2000.0,831.0,1169.0,0.0,0.0,1169.0,0.0,0.0,14929.999999999998,0.0
FW,1,4,10,1.0,2000.0,1423.0,577.0,0.0,0.0,577.0,0.0,0.0,32689.999999999993,0.0
FW,1,4,13,1.0,2000.0,1043.0,957.0,0.0,0.0,957.0,0.0,0.0,21290.0,0.0
FW,1,4,16,1.0,2000.0,1112.0,888.0,0.0,0.0,888.0,0.0,0.0,23360.0,0.0
FW,1,4,19,1.0,2000.0,898.0,1102.0,0.0,0.0,805.0,297.0,0.0,16940.0,0.0
FW,1,4,22,1.0,2000.0,871.0,1129.0,0.0,0.0,1129.0,0.0,0.0,16130.000000000002,0.0
FW,1,4,25,1.0,2000.0,959.0,1041.0,0.0,0.0,1041.0,0.0,0.0,18770.0,0.0
FW,2,1,1,1.0,2000.0,2000.0,0.0,0.0,0.0,0.0,1000.0,1000.0,50000.0,20718.75
FW,2,2,2,0.125,2000.0,2000.0,0.0,0.0,0.0,706.0,1000.0,1706.0,50000.0,6250.0
FW,2,2,5,0.125,2000.0,351.33333333333303,1648.666666666667,0.0,0.0,2109.0,1000.0,1460.333333333333,3513.3333333333303,0.0
FW,2,2,8,0.125,2000.0,2000.0,0.0,0.0,0.0,706.0,1000.0,1706.0,50000.0,17470.0
FW,2,2,11,0.125,2000.0,799.3333333333333,1200.6666666666667,0.0,0.0,2109.0,1000.0,1908.3333333333333,13979.999999999998,0.0
FW,2,2,14,0.125,2000.0,1527.333333333333,472.66666666666674,0.0,0.0,1214.0,1000.0,1741.3333333333333,35820.0,0.0
FW,2,2,17,0.125,2000.0,300.0,1700.0,0.0,0.0,2109.0,1000.0,1409.0,3000.0,0.0
FW,2,2,20,0.125,2000.0,300.0,1700.0,0.0,0.0,2109.0,1000.0,1409.0,3000.0,0.0
FW,2,2,23,0.125,2000.0,933.333333333333,1066.666666666667,0.0,0.0,706.0,1000.0,639.3333333333331,17999.999999999993,0.0
FW,2,3,3,1.0,2000.0,541.6666666666667,1458.3333333333333,0.0,0.0,1137.0,1706.0,1384.6666666666667,6250.000000000002,0.0
FW,2,3,6,1.0,2000.0,333.33333333333326,1666.6666666666667,0.0,0.0,704.0,1460.333333333333,497.66666666666663,3333.333333333329,0.0
FW,2,3,9,1.0,2000.0,915.6666666666665,1084.3333333333335,0.0,0.0,468.0,1706.0,1089.6666666666665,17469.999999999993,0.0
FW,2,3,12,1.0,2000.0,333.33333333333326,1666.6666666666667,0.0,0.0,468.0,1908.3333333333333,709.6666666666666,3333.333333333329,0.0
FW,2,3,15,1.0,2000.0,333.33333333333326,1666.6666666666667,0.0,0.0,704.0,1741.3333333333333,778.6666666666666,3333.333333333329,0.0
