etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,4,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,4,2,26,0.444,1,6,6,1500.0,0.0,2109.0,1500.0,0.0,609.0
FW,4,2,71,0.555,1,6,6,99.0000000000006,0.0,706.0,99.0000000000006,0.0,606.9999999999994
FW,4,3,9,0.5,1,6,6,1700.0,609.0,2381.0,1700.0,0.0,1290.0
FW,4,3,27,0.5,1,6,6,1154.0000000000005,609.0,1157.0,1154.0000000000005,0.0,611.9999999999999
FW,4,3,63,0.4,1,6,6,1500.0,606.9999999999994,1588.0,1500.0,0.0,694.9999999999999
FW,4,3,72,0.6,1,6,6,507.9999999999994,606.9999999999994,837.0,507.9999999999994,0.0,936.0000000000001
FW,4,4,10,0.5,1,6,6,1700.0,1290.0,1129.0,1700.0,0.0,719.0
FW,4,4,52,0.5,1,6,6,1700.0,1290.0,963.0,1700.0,0.0,553.0
FW,4,4,19,0.5,1,6,6,1500.0,611.9999999999999,888.0,1500.0,0.0,0.0
FW,4,4,28,0.5,1,6,6,1338.0,611.9999999999999,726.0,1338.0,0.0,0.0
FW,4,4,37,0.5,1,6,6,1500.0,694.9999999999999,805.0,1500.0,0.0,0.0
FW,4,4,64,0.5,1,6,6,1314.0,694.9999999999999,619.0,1314.0,0.0,0.0
FW,4,4,46,0.3333333,1,6,6,1500.0,936.0000000000001,564.0,1500.0,0.0,0.0
FW,4,4,73,0.6666667,1,6,6,1322.0,936.0000000000001,386.0,1322.0,0.0,0.0
