NOME_UHE,NO,VAZAO
6,1,0.0
275,1,0.0
6,2,1548.0
275,2,22311.0
6,3,905.0
275,3,25713.0
6,4,1060.0
275,4,23563.0
6,5,568.0
275,5,19348.0
6,6,755.0
275,6,29560.0
6,7,1996.0
275,7,27918.0
6,8,1429.0
275,8,25083.0
6,9,925.0
275,9,20812.0
6,10,1133.0
275,10,31053.0
6,11,1311.0
275,11,18821.0
6,12,1198.0
275,12,18783.0
6,13,699.0
275,13,14811.0
6,14,897.0
275,14,24878.0
6,15,1682.0
275,15,10414.0
6,16,975.0
275,16,16787.0
6,17,1108.0
275,17,17612.0
6,18,613.0
275,18,13723.0
6,19,805.0
275,19,23732.0
6,20,2071.0
275,20,19077.0
6,21,1480.0
275,21,19212.0
6,22,974.0
275,22,15212.0
6,23,1184.0
275,23,25297.0
6,24,1388.0
275,24,10517.0
6,25,1249.0
275,25,13177.0
6,26,748.0
275,26,9761.0
6,27,949.0
275,27,19376.0
6,28,691.0
275,28,11455.0
6,29,486.0
275,29,17581.0
6,30,747.0
275,30,18146.0
6,31,297.0
275,31,14218.0
6,32,441.0
275,32,24255.0
6,33,1494.0
275,33,19863.0
6,34,1102.0
275,34,19737.0
6,35,607.0
275,35,15706.0
6,36,799.0
275,36,25811.0
6,37,810.0
275,37,11225.0
6,38,865.0
275,38,13660.0
6,39,392.0
275,39,10176.0
6,40,557.0
275,40,19855.0
