NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1706,4,1,4,0.5
1775,7,1,4,0.5
1746,10,1,4,0.3333333
1679,13,1,4,0.5
1774,16,1,4,0.5
1669,19,1,4,0.3333333
1770,22,1,4,1.0
1644,25,1,4,0.5
1665,28,1,4,1.0
1670,31,1,4,0.5
1680,34,1,4,0.3333333
1679,37,1,4,0.5
1666,40,1,4,0.25
1775,43,1,4,0.5
1622,45,1,3,0.5
45,46,1,4,1.0
1805,49,1,4,0.5
1666,52,1,4,0.25
1705,55,1,4,1.0
1680,58,1,4,0.3333333
1780,61,1,4,0.3333333
1771,64,1,4,0.3333333
1643,67,1,4,0.25
1771,70,1,4,0.3333333
1773,73,1,4,0.3333333
1754,76,1,4,0.3333333
1771,79,1,4,0.3333333
1622,81,1,3,0.5
81,82,1,4,1.0
1669,85,1,4,0.3333333
1687,88,1,4,0.5
1746,91,1,4,0.3333333
1772,94,1,4,0.5
1769,97,1,4,0.5
1680,100,1,4,0.3333333
1769,103,1,4,0.5
1669,106,1,4,0.3333333
1640,109,1,4,1.0
1804,112,1,4,0.3333333
1779,115,1,4,1.0
1643,118,1,4,0.25
1567,120,1,3,1.0
120,121,1,4,1.0
1747,124,1,4,0.3333333
1776,127,1,4,1.0
1803,130,1,4,0.5
1748,133,1,4,0.25
1745,136,1,4,0.5
1544,138,1,3,1.0
138,139,1,4,1.0
1644,142,1,4,0.5
1666,145,1,4,0.25
1639,148,1,4,0.3333333
1700,151,1,4,0.3333333
1804,154,1,4,0.3333333
1688,157,1,4,0.5
1747,160,1,4,0.3333333
1639,163,1,4,0.3333333
1587,165,1,3,0.5
165,166,1,4,1.0
1745,169,1,4,0.5
1773,172,1,4,0.3333333
1687,175,1,4,0.5
1748,178,1,4,0.25
1631,181,1,4,0.3333333
1746,184,1,4,0.3333333
1688,187,1,4,0.5
1643,190,1,4,0.25
1805,193,1,4,0.5
1639,196,1,4,0.3333333
1773,199,1,4,0.3333333
1753,202,1,4,0.25
1804,205,1,4,0.3333333
1748,208,1,4,0.25
1700,211,1,4,0.3333333
1587,213,1,3,0.5
213,214,1,4,1.0
1753,217,1,4,0.25
1631,220,1,4,0.3333333
1772,223,1,4,0.5
1632,226,1,4,1.0
1754,229,1,4,0.3333333
1699,232,1,4,0.3333333
1643,235,1,4,0.25
1631,238,1,4,0.3333333
1753,241,1,4,0.25
1806,244,1,4,0.5
1768,247,1,4,0.5
1666,250,1,4,0.25
1767,253,1,4,0.5
1748,256,1,4,0.25
1700,259,1,4,0.3333333
1670,262,1,4,0.5
1747,265,1,4,0.3333333
1806,268,1,4,0.5
1753,271,1,4,0.25
1699,274,1,4,0.3333333
1768,277,1,4,0.5
1774,280,1,4,0.5
1780,283,1,4,0.3333333
1754,286,1,4,0.3333333
