NOME_UHE,NO,VAZAO
271,1,26563.0
271,2,36750.0
271,3,77510.0
271,4,72034.0
271,5,33221.0
271,6,34809.0
271,7,33864.0
271,8,22548.0
271,9,21305.0
271,10,24632.0
271,11,42659.0
271,12,44907.0
271,13,43193.0
271,14,53799.0
271,15,89923.0
271,16,109106.0
271,17,45114.0
271,18,43868.0
271,19,44518.0
271,20,25736.0
271,21,29383.0
271,22,31218.0
271,23,32783.0
271,24,37823.0
271,25,40396.0
271,26,60469.0
271,27,59793.0
271,28,66156.0
271,29,29767.0
271,30,48639.0
271,31,47509.0
271,32,78945.0
271,33,97468.0
271,34,79227.0
271,35,50212.0
271,36,73409.0
271,37,60167.0
271,38,21924.0
271,39,20040.0
271,40,24037.0
271,41,26899.0
271,42,30794.0
271,43,37352.0
271,44,26702.0
271,45,27351.0
271,46,27024.0
271,47,48001.0
271,48,44305.0
271,49,46139.0
271,50,49105.0
271,51,43391.0
271,52,44702.0
271,53,45559.0
271,54,85662.0
271,55,84869.0
271,56,85520.0
271,57,87900.0
271,58,73532.0
271,59,39720.0
271,60,43348.0
271,61,37285.0
271,62,27499.0
271,63,22949.0
271,64,24194.0
271,65,27073.0
271,66,51496.0
271,67,55531.0
271,68,40704.0
271,69,60612.0
271,70,64691.0
271,71,27079.0
271,72,26899.0
271,73,51606.0
271,74,29495.0
271,75,43405.0
271,76,58108.0
271,77,34118.0
271,78,58361.0
271,79,104712.0
271,80,50987.0
271,81,56759.0
271,82,56510.0
271,83,24662.0
271,84,21356.0
271,85,22449.0
271,86,28969.0
271,87,28443.0
271,88,31110.0
271,89,27186.0
271,90,27112.0
271,91,29213.0
271,92,25934.0
271,93,29081.0
271,94,46748.0
271,95,52027.0
271,96,59412.0
271,97,62374.0
271,98,41164.0
271,99,58857.0
271,100,56446.0
271,101,47074.0
271,102,90057.0
271,103,107755.0
271,104,70399.0
271,105,97322.0
271,106,80632.0
271,107,53536.0
271,108,50250.0
271,109,50842.0
271,110,20162.0
271,111,19935.0
271,112,23826.0
271,113,24664.0
271,114,21477.0
271,115,32816.0
271,116,37773.0
271,117,74201.0
271,118,86448.0
271,119,38774.0
271,120,52885.0
271,121,57986.0
271,122,41047.0
271,123,38730.0
271,124,29710.0
271,125,30719.0
271,126,37789.0
271,127,49101.0
271,128,50209.0
271,129,55643.0
271,130,54559.0
271,131,29217.0
271,132,48706.0
271,133,46402.0
271,134,43008.0
271,135,46007.0
271,136,46349.0
271,137,36364.0
271,138,33498.0
271,139,31873.0
271,140,22948.0
271,141,26080.0
271,142,23958.0
271,143,28696.0
271,144,36606.0
271,145,33053.0
271,146,32040.0
271,147,42323.0
271,148,61533.0
271,149,44622.0
