NOME_UHE,NO,VAZAO
1,1,0.0
1,2,95919.0
1,3,143496.0
1,4,174929.0
1,5,96618.0
1,6,143830.0
1,7,175120.0
1,8,95705.0
1,9,143907.0
1,10,176051.0
1,11,96311.0
1,12,143182.0
1,13,176258.0
1,14,93842.0
1,15,141482.0
1,16,174572.0
1,17,95787.0
1,18,144001.0
1,19,174667.0
1,20,97104.0
1,21,146181.0
1,22,177009.0
1,23,95051.0
1,24,143587.0
1,25,177181.0
1,26,94655.0
1,27,143011.0
1,28,173554.0
1,29,95540.0
1,30,144299.0
1,31,172928.0
1,32,96753.0
1,33,146331.0
1,34,178980.0
1,35,96946.0
1,36,146308.0
1,37,178112.0
1,38,94868.0
1,39,140527.0
1,40,173677.0
1,41,95571.0
1,42,140751.0
1,43,173788.0
1,44,94293.0
1,45,142547.0
1,46,175022.0
1,47,94260.0
1,48,143285.0
1,49,171624.0
1,50,95830.0
1,51,143169.0
1,52,173314.0
1,53,95828.0
1,54,144312.0
1,55,172679.0
1,56,97193.0
1,57,147118.0
1,58,180484.0
1,59,94513.0
1,60,139669.0
1,61,170777.0
1,62,96200.0
1,63,147448.0
1,64,182090.0
1,65,94752.0
1,66,144218.0
1,67,176979.0
1,68,95743.0
1,69,147040.0
1,70,181195.0
1,71,94216.0
1,72,143704.0
1,73,177208.0
1,74,95402.0
1,75,143850.0
1,76,177500.0
1,77,96529.0
1,78,146717.0
1,79,181664.0
1,80,94531.0
1,81,142013.0
1,82,175408.0
1,83,95905.0
1,84,143655.0
1,85,174769.0
1,86,94372.0
1,87,142496.0
1,88,177193.0
1,89,95158.0
1,90,142466.0
1,91,174031.0
1,92,95573.0
1,93,144403.0
1,94,178373.0
1,95,95575.0
1,96,143905.0
1,97,175200.0
1,98,96387.0
1,99,146353.0
1,100,180028.0
1,101,96778.0
1,102,147422.0
1,103,178089.0
1,104,94661.0
1,105,141396.0
1,106,172334.0
1,107,95271.0
1,108,143778.0
1,109,172496.0
1,110,92533.0
1,111,137941.0
1,112,167268.0
1,113,93898.0
1,114,139214.0
1,115,171750.0
1,116,94915.0
1,117,143287.0
1,118,175913.0
1,119,93775.0
1,120,136307.0
1,121,169102.0
1,122,95516.0
1,123,146358.0
1,124,174208.0
1,125,94944.0
1,126,140037.0
1,127,170249.0
1,128,93649.0
1,129,137442.0
1,130,169794.0
1,131,96337.0
1,132,147577.0
1,133,180313.0
1,134,95083.0
1,135,144780.0
1,136,176194.0
1,137,94112.0
1,138,139523.0
1,139,170160.0
1,140,95220.0
1,141,146211.0
1,142,179331.0
1,143,94963.0
