"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf";"mediaLimSup";"stdOrig";"stdRed";"stdLimInf";"stdLimSup";"chi2_lower";"chi2_upper";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"304";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;248;10,082;10,076;1,96;0,259;9,823;10,341;2,958;2,905;2,786;3,154;562,789;438,998;-0,413;-0,39;-1,344;-1,388;0,138;0,026;1;0,989;0,84;0,495;0,99;0,791;0,868
"305";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;249;6,64;6,582;1,96;0,203;6,437;6,843;2,313;2,323;2,178;2,466;562,789;438,998;0,347;0,542;-0,078;0,157;0,178;0,036;1;0,868;0,728;0,957;0,882;0,963;0,957
"306";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;251;51,58;51,438;1,96;2,158;49,422;53,738;24,626;24,749;23,188;26,255;562,789;438,998;0,08;0,091;-1,4;-1,389;0,546;0,044;1;0,97;0,882;0,862;0,976;0,934;0,808
"307";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;252;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"308";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;253;76,38;75,38;1,96;3,866;72,514;80,246;44,105;43,951;41,531;47,023;562,789;438,998;-0,021;0,004;-1,466;-1,466;1,808;0,048;1;0,88;0,847;0,597;0,889;0,959;0,913
"309";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;254;51,328;50,094;1,96;6,598;44,73;57,926;75,279;73,127;70,885;80,259;562,789;438,998;1,562;1,585;0,745;0,866;1,89;0,026;1;0,911;0,959;0,913;0,914;0,836;0,982
"310";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;255;121,67;119,34;1,96;9,56;112,11;131,23;109,071;107,14;102,704;116,286;562,789;438,998;1,063;1,094;-0,209;-0,192;5,394;0,038;1;0,885;0,983;0,835;0,901;0,877;0,956
"311";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;257;638,082;631,696;1,96;31,084;606,998;669,166;354,634;351,918;333,932;378,093;562,789;438,998;-0,061;-0,035;-1,354;-1,343;11,562;0,036;1;0,904;0,825;0,586;0,909;0,915;0,953
"312";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;259;88,858;88,898;1,96;1,341;87,517;90,199;15,303;15,109;14,41;16,315;562,789;438,998;1,6;1,602;1,388;1,592;0,688;0,062;0,998;0,986;0,681;0,921;0,989;0,941;0,923
"313";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;261;18,084;18,094;1,96;0,481;17,603;18,565;5,488;5,29;5,168;5,851;562,789;438,998;-0,559;-0,52;-1,024;-1,118;0,242;0,034;1;0,99;0,644;0,533;0,99;0,684;0,858
"314";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;262;86,182;84,382;1,96;3,825;82,357;90,007;43,64;42,152;41,092;46,527;562,789;438,998;0,784;0,809;-0,747;-0,824;3,008;0,09;0,896;0,777;0,929;0,952;0,8;0,712;0,978
"315";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;263;0,216;0,156;1,96;0,037;0,179;0,253;0,421;0,363;0,397;0,449;562,789;438,998;1,54;1,896;0,841;1,595;0,06;0,046;1;0,281;0,262;0,366;0,525;0,513;0,382
"316";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;266;2462,724;2461,932;1,96;45,238;2417,486;2507,962;516,103;506,186;485,975;550,244;562,789;438,998;0,12;0,131;-0,902;-0,916;42,064;0,062;0,998;0,992;0,967;0,977;0,988;0,82;0,818
"317";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;269;971,226;955,526;1,96;24,543;946,683;995,769;280,006;272,879;263,66;298,529;562,789;438,998;0,684;0,641;-0,803;-0,958;18,872;0,07;0,988;0,703;0,901;0,971;0,752;0,763;0,63
"318";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;270;675,162;680,46;1,96;36,823;638,339;711,985;420,106;427,098;395,582;447,897;562,789;438,998;0,012;0,036;-1,315;-1,244;19,394;0,068;0,992;0,934;0,905;0,884;0,938;0,817;0,746
"319";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;271;1892,556;1879,32;1,96;76,347;1816,209;1968,903;871,027;884,275;820,18;928,647;562,789;438,998;0,816;0,825;-0,728;-0,731;23,884;0,072;0,984;0,921;0,829;0,923;0,919;0,86;0,858
"320";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;273;628,268;622,814;1,96;32,24;596,028;660,508;367,816;366,748;346,344;392,147;562,789;438,998;-0,056;-0,033;-1,597;-1,585;11,274;0,044;1;0,921;0,891;0,59;0,933;0,945;0,942
"321";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;275;8907,852;8881,506;1,96;224,688;8683,164;9132,54;2563,398;2568,345;2413,756;2732,971;562,789;438,998;0,486;0,472;-1,274;-1,281;95,646;0,058;0,999;0,946;0,97;0,978;0,944;0,976;0,905
"322";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;277;416,534;418,066;1,96;16,605;399,929;433,139;189,442;190,933;178,383;201,974;562,789;438,998;-0,739;-0,727;-1,013;-1,034;4,684;0,064;0,996;0,957;0,813;0,952;0,959;0,917;0,849
"323";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;278;252,35;257,286;1,96;6,405;245,945;258,755;73,078;73,95;68,812;77,912;562,789;438,998;-0,212;-0,404;-1,135;-1,018;7,54;0,084;0,936;0,657;0,849;0,73;0,696;0,869;0,493
"324";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;279;1056,604;1055,508;1,96;8,397;1048,207;1065,001;95,802;85,859;90,21;102,14;562,789;438,998;-0,013;0,223;-0,48;-0,868;10,876;0,062;0,998;0,933;0,172;0,163;0,934;0,569;0,71
"325";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;280;4,224;4,21;1,96;0,081;4,143;4,305;0,924;1,001;0,87;0,985;562,789;438,998;0,425;0,241;0,172;-0,513;0,11;0,032;1;0,925;0,286;0,325;0,935;0,511;0,881
"326";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;281;94,32;94,468;1,96;1,154;93,166;95,474;13,17;13,923;12,401;14,041;562,789;438,998;0,515;0,386;-1,158;-1,503;1,312;0,078;0,965;0,943;0,46;0,466;0,952;0,505;0,885
"327";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;283;125,332;110,488;1,96;10,472;114,86;135,804;119,468;91,655;112,494;127,372;562,789;438,998;1,45;1,049;1,987;0,942;15,752;0,078;0,965;0,298;0,025;0,199;0,53;0,556;0,982
"328";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;284;15,368;14,786;1,96;0,869;14,499;16,237;9,918;9,862;9,339;10,575;562,789;438,998;0,571;0,582;-0,838;-0,825;0,69;0,058;0,999;0,695;0,824;0,897;0,746;0,944;0,545
"329";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;285;32955,448;32939,964;1,96;236,674;32718,774;33192,122;2700,151;2658,094;2542,526;2878,771;562,789;438,998;-0,488;-0,5;-0,846;-0,811;138,888;0,048;1;0,969;0,645;0,679;0,971;0,847;0,594
"330";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;286;53,02;52,53;1,96;1,771;51,249;54,791;20,206;18,798;19,026;21,542;562,789;438,998;1,023;0,911;0,123;0,039;1,202;0,038;1;0,863;0,518;0,6;0,876;0,6;0,918
"331";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;287;834,2;830,584;1,96;14,905;819,295;849,105;170,042;155,722;160,115;181,29;562,789;438,998;-0,308;-0,217;-0,422;-0,754;15,192;0,044;1;0,878;0,284;0,325;0,873;0,58;0,892
"332";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;288;11788,832;11822,336;1,96;198,914;11589,918;11987,746;2269,357;2283,595;2136,88;2419,479;562,789;438,998;-0,096;-0,055;-0,744;-0,751;81,716;0,052;1;0,922;0,793;0,814;0,929;0,936;0,712
"333";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;290;1009,614;1001,648;1,96;27,344;982,27;1036,958;311,956;301,453;293,746;332,593;562,789;438,998;-0,315;-0,347;-0,806;-0,77;15,502;0,066;0,994;0,861;0,811;0,599;0,861;0,722;0,726
"334";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;291;909,362;915,108;1,96;18,394;890,968;927,756;209,854;204,309;197,603;223,736;562,789;438,998;0,289;0,295;-1,496;-1,439;13,038;0,084;0,936;0,852;0,619;0,385;0,854;0,704;0,861
"335";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;294;257,652;257,674;1,96;5,301;252,351;262,953;60,474;60,996;56,943;64,474;562,789;438,998;-0,126;-0,161;-1,346;-1,328;1,798;0,042;1;0,998;0,884;0,822;0,997;0,895;0,862
"336";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;295;108,25;108,244;1,96;1,533;106,717;109,783;17,488;17,392;16,467;18,645;562,789;438,998;-0,238;-0,217;-1,634;-1,597;0,722;0,062;0,998;0,998;0,987;0,713;0,999;0,912;0,917
"337";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;296;50,676;50,4;1,96;0,584;50,092;51,26;6,662;6,372;6,273;7,102;562,789;438,998;1,046;1,164;-0,014;0,009;0,652;0,054;1;0,774;0,861;0,48;0,786;0,693;0,78
"338";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;297;13,646;13,748;1,96;0,141;13,505;13,787;1,61;1,629;1,516;1,717;562,789;438,998;-0,242;0,093;-0,038;-0,606;0,226;0,05;1;0,677;0,959;0,803;0,737;0,919;0,821
"339";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;301;49,384;49,066;1,96;1,666;47,718;51,05;19,004;18,26;17,894;20,261;562,789;438,998;0,596;0,462;-0,631;-0,942;1,05;0,042;1;0,908;0,782;0,713;0,89;0,691;0,98
"340";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;320;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"341";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;121;134,252;134,6;1,96;5,626;128,626;139,878;64,182;63,071;60,435;68,428;562,789;438,998;1,168;1,155;0,06;-0,013;2,052;0,046;1;0,971;0,882;0,869;0,972;0,87;0,933
"342";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;122;19,862;19,988;1,96;0,773;19,089;20,635;8,822;8,64;8,307;9,405;562,789;438,998;1,066;1,051;-0,024;-0,139;0,378;0,05;1;0,923;0,851;0,872;0,935;0,852;0,855
"343";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;123;179,072;182,764;1,96;10,64;168,432;189,712;121,384;123,871;114,298;129,414;562,789;438,998;0,303;0,317;-0,911;-0,856;5,872;0,056;1;0,843;0,842;0,951;0,851;0,795;0,616
"344";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;120;30,098;29,756;1,96;1,168;28,93;31,266;13,327;12,633;12,549;14,209;562,789;438,998;0,597;0,258;-0,145;-0,955;1,194;0,052;1;0,858;0,607;0,711;0,863;0,622;0,936
"345";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;125;111,564;108,91;1,96;7,406;104,158;118,97;84,49;80,161;79,558;90,08;562,789;438,998;0,726;0,611;-0,17;-0,438;5,174;0,044;1;0,827;0,432;0,379;0,817;0,678;0,916
"346";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;197;26,124;25,882;1,96;1,428;24,696;27,552;16,294;15,711;15,343;17,372;562,789;438,998;1,455;1,419;0,652;0,552;0,474;0,02;1;0,919;0,763;0,934;0,933;0,766;0,668
"347";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;198;40,51;40,986;1,96;0,767;39,743;41,277;8,746;8,676;8,235;9,324;562,789;438,998;0,572;0,528;-0,965;-1,061;0,612;0,06;0,999;0,716;0,73;0,844;0,757;0,923;0,623
"348";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;130;139,992;142,484;1,96;5,115;134,877;145,107;58,354;62,223;54,948;62,214;562,789;438,998;1,173;1,191;1,829;1,248;4,384;0,04;1;0,789;0,636;0,98;0,804;0,68;0,905
"349";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;201;16,738;16,988;1,96;0,434;16,304;17,172;4,952;5,156;4,663;5,279;562,789;438,998;0,045;-0,004;-0,703;-0,807;0,33;0,056;1;0,746;0,844;0,935;0,751;0,657;0,667
"350";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;129;348,278;354,406;1,96;12,42;335,858;360,698;141,691;151,619;133,42;151,064;562,789;438,998;1,005;1,056;1,406;0,963;11,876;0,042;1;0,787;0,614;0,978;0,82;0,653;0,88
"351";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;202;7,896;7,998;1,96;0,206;7,69;8,102;2,347;2,473;2,21;2,502;562,789;438,998;0,022;-0,064;-0,636;-0,723;0,198;0,042;1;0,783;0,838;0,875;0,811;0,618;0,694
"352";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;203;7,814;7,906;1,96;0,206;7,608;8,02;2,354;2,432;2,216;2,509;562,789;438,998;-0,004;-0,042;-0,76;-0,879;0,12;0,028;1;0,801;0,954;0,907;0,828;0,698;0,701
"353";"avaliaArvores/A_50_5_2";"BKAssimetrico";2;50;37;699,392;698,198;1,96;15,251;684,141;714,643;173,994;173,559;163,837;185,504;562,789;438,998;1,318;1,355;0,561;0,522;9,446;0,068;0,992;0,964;0,699;0,921;0,966;0,984;0,81
