NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
99,4,1,4,0.5
99,7,2,4,0.5
100,10,3,4,0.5
100,13,4,4,0.5
98,16,5,4,0.5
98,19,6,4,0.5
97,22,7,4,0.5
97,25,8,4,0.5
96,28,9,4,0.5
96,31,10,4,0.5
90,34,11,4,0.5
90,37,12,4,0.5
89,40,13,4,0.5
89,43,14,4,0.5
95,46,15,4,0.5
95,52,17,4,0.5
92,55,18,4,0.6666667
91,58,19,4,0.5
91,61,20,4,0.5
92,64,21,4,0.3333333
94,70,23,4,0.3333334
94,73,24,4,0.6666666
93,79,26,4,0.3333334
93,82,27,4,0.6666666
1,83,1,2,0.148
1,84,2,2,0.185
1,85,3,2,0.22199999999999998
1,86,4,2,0.148
1,87,5,2,0.148
1,88,6,2,0.148
83,89,1,3,0.5
83,90,2,3,0.5
84,91,1,3,0.4
84,92,2,3,0.6000000000000001
85,93,1,3,0.5
85,94,2,3,0.5
86,95,1,3,0.5
86,96,2,3,0.5
87,97,1,3,0.5
87,98,2,3,0.5
88,99,1,3,0.5
88,100,2,3,0.5
