NOME_UHE,NO,VAZAO
271,1,1137.118380158522
285,1,22887.37867495273
273,1,274.4823865115581
257,1,261.8139686725631
288,1,2897.8215264191904
279,1,544.3367533407837
287,1,750.1433507225073
270,1,397.15737729175714
227,1,745.2153833783542
229,1,1912.145183411491
275,1,3186.349687288033
169,1,931.215823971476
156,1,458.9027391157509
237,1,198.44351895932417
32,1,49.72075444641993
61,1,207.5553302865157
49,1,60.71193494840166
24,1,211.5082530021833
6,1,421.6784856888548
34,1,372.19667164650014
266,1,2181.744345254545
31,1,188.7018162843887
245,1,381.17625403747473
47,1,106.87912718970658
8,1,25.209505904841016
17,1,241.48128690578164
242,1,31.753072733769056
25,1,260.7748736381777
12,1,48.390660759867245
246,1,707.6413390812634
240,1,80.44859770357742
63,1,110.76036793649963
50,1,48.35523400118102
33,1,664.3858132477254
62,1,47.243010004298704
243,1,23.757234360414905
11,1,66.6458202082004
18,1,289.9324436759324
215,1,85.96905210913924
94,1,64.86067112411287
74,1,218.74787524467
115,1,16.508283740868514
92,1,44.03737118957688
217,1,25.705365798251208
93,1,15.536241789965535
222,1,100.6614157198694
77,1,40.46194161288867
76,1,62.809323482352106
6,1502,363.0
8,1502,34.0
11,1502,90.0
12,1502,66.0
17,1502,227.0
18,1502,243.0
24,1502,402.0
25,1502,338.0
31,1502,323.0
32,1502,70.0
33,1502,948.0
34,1502,553.0
47,1502,81.0
49,1502,33.0
50,1502,35.0
61,1502,96.0
62,1502,35.0
63,1502,81.0
74,1502,137.0
76,1502,30.0
77,1502,11.0
92,1502,23.0
93,1502,9.0
94,1502,49.0
115,1502,11.0
156,1502,445.0
169,1502,797.0
215,1502,34.0
217,1502,15.0
222,1502,27.0
227,1502,831.0
229,1502,2078.0
237,1502,128.0
240,1502,59.0
242,1502,23.0
243,1502,35.0
245,1502,518.0
246,1502,892.0
257,1502,842.0
266,1502,1817.0
270,1502,1465.0
271,1502,1998.0
273,1502,883.0
275,1502,3248.0
279,1502,466.0
285,1502,22799.0
287,1502,556.0
288,1502,2835.0
6,1503,2429.0
8,1503,124.0
11,1503,329.0
12,1503,239.0
17,1503,694.0
18,1503,557.0
24,1503,1305.0
25,1503,773.0
31,1503,1301.0
32,1503,158.0
33,1503,2693.0
34,1503,862.0
47,1503,103.0
49,1503,31.0
50,1503,33.0
61,1503,88.0
62,1503,33.0
63,1503,77.0
74,1503,101.0
76,1503,26.0
77,1503,5.0
92,1503,17.0
93,1503,7.0
94,1503,48.0
115,1503,10.0
156,1503,1700.0
169,1503,1949.0
215,1503,119.0
217,1503,11.0
222,1503,13.0
227,1503,1371.0
229,1503,2834.0
237,1503,763.0
240,1503,213.0
242,1503,84.0
243,1503,55.0
245,1503,611.0
246,1503,1025.0
257,1503,1838.0
266,1503,1557.0
270,1503,2674.0
271,1503,4032.0
273,1503,1927.0
275,1503,5552.0
279,1503,579.0
285,1503,23352.0
287,1503,605.0
288,1503,3030.0
6,1504,2065.0
8,1504,103.0
11,1504,271.0
12,1504,197.0
17,1504,811.0
18,1504,551.0
24,1504,860.0
25,1504,551.0
31,1504,1244.0
32,1504,167.0
33,1504,3231.0
34,1504,781.0
47,1504,97.0
49,1504,34.0
50,1504,34.0
61,1504,88.0
62,1504,32.0
63,1504,75.0
74,1504,170.0
76,1504,63.0
77,1504,20.0
92,1504,57.0
93,1504,11.0
94,1504,54.0
115,1504,13.0
156,1504,1555.0
169,1504,2874.0
215,1504,565.0
217,1504,49.0
222,1504,50.0
227,1504,1643.0
229,1504,3112.0
237,1504,1506.0
240,1504,199.0
242,1504,78.0
243,1504,50.0
245,1504,438.0
246,1504,652.0
257,1504,3685.0
266,1504,1337.0
270,1504,2345.0
271,1504,6276.0
273,1504,3863.0
275,1504,8220.0
279,1504,772.0
285,1504,23814.0
287,1504,772.0
288,1504,3763.0
6,1506,285.1428571428571
8,1506,16.142857142857142
11,1506,43.0
12,1506,31.28571428571428
17,1506,204.28571428571428
18,1506,194.71428571428572
24,1506,97.71428571428572
25,1506,173.71428571428567
31,1506,105.00000000000001
32,1506,32.71428571428571
33,1506,424.28571428571416
34,1506,269.42857142857144
47,1506,133.85714285714286
49,1506,70.14285714285714
50,1506,42.42857142857143
61,1506,197.42857142857144
62,1506,40.285714285714285
63,1506,94.14285714285714
74,1506,357.2857142857143
76,1506,74.14285714285715
77,1506,35.714285714285715
92,1506,61.14285714285714
93,1506,19.142857142857142
94,1506,80.42857142857143
115,1506,16.857142857142858
156,1506,265.8571428571429
169,1506,628.1428571428572
215,1506,301.7142857142858
217,1506,39.428571428571416
222,1506,88.71428571428571
227,1506,671.5714285714284
229,1506,1687.7142857142858
237,1506,158.7142857142857
240,1506,46.85714285714285
242,1506,18.57142857142857
243,1506,17.28571428571428
245,1506,308.1428571428571
246,1506,553.8571428571429
257,1506,83.99999999999999
266,1506,1833.4285714285716
270,1506,90.14285714285714
271,1506,725.142857142857
273,1506,88.0
275,1506,3664.4285714285706
279,1506,571.1428571428571
285,1506,22792.571428571428
287,1506,627.8571428571428
288,1506,2820.9999999999995
6,1507,261.4285714285714
8,1507,14.857142857142854
11,1507,39.0
12,1507,28.428571428571427
17,1507,201.57142857142856
18,1507,168.85714285714286
24,1507,93.0
25,1507,164.42857142857142
31,1507,95.7142857142857
32,1507,30.857142857142854
33,1507,385.0
34,1507,245.42857142857142
47,1507,115.71428571428571
49,1507,63.57142857142856
50,1507,44.285714285714285
61,1507,164.71428571428572
62,1507,41.857142857142854
63,1507,98.28571428571426
74,1507,353.71428571428567
76,1507,73.57142857142856
77,1507,43.42857142857142
92,1507,91.42857142857143
93,1507,18.857142857142854
94,1507,87.85714285714283
115,1507,16.285714285714285
156,1507,206.42857142857142
169,1507,427.4285714285714
215,1507,243.57142857142856
217,1507,72.14285714285714
222,1507,108.28571428571428
227,1507,665.4285714285713
229,1507,1638.5714285714284
237,1507,225.8571428571428
240,1507,63.42857142857143
242,1507,24.857142857142858
243,1507,15.57142857142857
245,1507,298.8571428571429
246,1507,546.0
257,1507,106.99999999999999
266,1507,1564.5714285714284
270,1507,125.4285714285714
271,1507,1185.0
273,1507,112.42857142857142
275,1507,5066.571428571428
279,1507,777.8571428571429
285,1507,23273.0
287,1507,733.8571428571429
288,1507,2927.428571428571
6,1508,482.0
8,1508,24.999999999999996
11,1508,65.99999999999999
12,1508,48.0
17,1508,328.85714285714283
18,1508,200.85714285714283
24,1508,157.57142857142858
25,1508,227.1428571428571
31,1508,186.7142857142857
32,1508,39.57142857142856
33,1508,500.71428571428567
34,1508,318.1428571428571
47,1508,165.42857142857144
49,1508,89.0
50,1508,65.0
61,1508,356.1428571428571
62,1508,59.42857142857142
63,1508,139.57142857142856
74,1508,358.5714285714286
76,1508,68.57142857142857
77,1508,46.857142857142854
92,1508,68.71428571428571
93,1508,11.285714285714285
94,1508,94.0
115,1508,17.71428571428571
156,1508,286.85714285714283
169,1508,308.0
215,1508,190.1428571428571
217,1508,52.28571428571428
222,1508,116.71428571428572
227,1508,754.1428571428571
229,1508,1667.857142857143
237,1508,388.14285714285705
240,1508,76.42857142857143
242,1508,30.285714285714285
243,1508,20.428571428571427
245,1508,389.4285714285714
246,1508,760.7142857142857
257,1508,199.57142857142856
266,1508,1719.2857142857142
270,1508,339.99999999999994
271,1508,1643.9999999999998
273,1508,209.14285714285714
275,1508,5728.142857142857
279,1508,872.9999999999999
285,1508,23648.285714285714
287,1508,797.5714285714286
288,1508,3388.571428571428
6,1511,626.6666666666667
8,1511,37.83333333333333
11,1511,99.49999999999999
12,1511,72.33333333333333
17,1511,377.83333333333326
18,1511,300.16666666666663
24,1511,215.99999999999994
25,1511,294.3333333333333
31,1511,270.33333333333326
32,1511,62.16666666666666
33,1511,827.1666666666666
34,1511,382.3333333333333
47,1511,107.66666666666666
49,1511,47.33333333333332
50,1511,48.99999999999999
61,1511,147.99999999999997
62,1511,37.666666666666664
63,1511,88.16666666666667
74,1511,149.33333333333334
76,1511,33.166666666666664
77,1511,19.833333333333336
92,1511,23.333333333333325
93,1511,8.666666666666666
94,1511,54.16666666666666
115,1511,12.999999999999998
156,1511,502.9999999999999
169,1511,717.9999999999999
215,1511,31.666666666666664
217,1511,8.166666666666666
222,1511,49.166666666666664
227,1511,800.3333333333333
229,1511,1844.5
237,1511,268.6666666666667
240,1511,79.83333333333333
242,1511,31.499999999999996
243,1511,24.33333333333333
245,1511,371.8333333333333
246,1511,649.9999999999999
