NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1,1502,1,2,0.002
1502,1503,1,3,1.0
1503,1504,1,4,1.0
1,1506,2,2,0.014
1506,1507,2,3,1.0
1507,1508,2,4,1.0
1,1511,3,2,0.012
1511,1512,3,3,1.0
1512,1513,3,4,1.0
1,1517,4,2,0.02600000000000001
1517,1518,4,3,1.0
1518,1519,4,4,1.0
1,1524,5,2,0.006
1524,1525,5,3,1.0
1525,1526,5,4,1.0
1,1532,6,2,0.01
1532,1533,6,3,1.0
1533,1534,6,4,1.0
1,1541,7,2,0.006
1541,1542,7,3,1.0
1542,1543,7,4,1.0
1,1551,8,2,0.008
1551,1552,8,3,1.0
1552,1553,8,4,1.0
1,1562,9,2,0.004
1562,1563,9,3,1.0
1563,1564,9,4,1.0
1,1574,10,2,0.018000000000000002
1574,1575,10,3,1.0
1575,1576,10,4,1.0
1,1587,11,2,0.006
1587,1588,11,3,1.0
1588,1589,11,4,1.0
1,1601,12,2,0.004
1601,1602,12,3,1.0
1602,1603,12,4,1.0
1,1616,13,2,0.008
1616,1617,13,3,1.0
1617,1618,13,4,1.0
1,1632,14,2,0.012
1632,1633,14,3,1.0
1633,1634,14,4,1.0
1,1649,15,2,0.012
1649,1650,15,3,1.0
1650,1651,15,4,1.0
1,1667,16,2,0.014
1667,1668,16,3,1.0
1668,1669,16,4,1.0
1,1686,17,2,0.014
1686,1687,17,3,1.0
1687,1688,17,4,1.0
1,1706,18,2,0.01
1706,1707,18,3,1.0
1707,1708,18,4,1.0
1,1727,19,2,0.022000000000000006
1727,1728,19,3,1.0
1728,1729,19,4,1.0
1,1749,20,2,0.01
1749,1750,20,3,1.0
1750,1751,20,4,1.0
1,1772,21,2,0.018000000000000002
1772,1773,21,3,1.0
1773,1774,21,4,1.0
1,1796,22,2,0.01
1796,1797,22,3,1.0
1797,1798,22,4,1.0
1,1821,23,2,0.004
1821,1822,23,3,1.0
1822,1823,23,4,1.0
1,1847,24,2,0.012
1847,1848,24,3,1.0
1848,1849,24,4,1.0
1,1874,25,2,0.014
1874,1875,25,3,1.0
1875,1876,25,4,1.0
1,1902,26,2,0.02600000000000001
1902,1903,26,3,1.0
1903,1904,26,4,1.0
1,1931,27,2,0.006
1931,1932,27,3,1.0
1932,1933,27,4,1.0
1,1961,28,2,0.008
1961,1962,28,3,1.0
1962,1963,28,4,1.0
1,1992,29,2,0.01
1992,1993,29,3,1.0
1993,1994,29,4,1.0
1,2024,30,2,0.004
2024,2025,30,3,1.0
2025,2026,30,4,1.0
1,2057,31,2,0.012
2057,2058,31,3,1.0
2058,2059,31,4,1.0
1,2091,32,2,0.020000000000000004
2091,2092,32,3,1.0
2092,2093,32,4,1.0
1,2126,33,2,0.012
2126,2127,33,3,1.0
2127,2128,33,4,1.0
1,2162,34,2,0.012
2162,2163,34,3,1.0
2163,2164,34,4,1.0
1,2199,35,2,0.02600000000000001
2199,2200,35,3,1.0
2200,2201,35,4,1.0
1,2237,36,2,0.006
2237,2238,36,3,1.0
2238,2239,36,4,1.0
1,2276,37,2,0.018000000000000002
2276,2277,37,3,1.0
2277,2278,37,4,1.0
1,2316,38,2,0.014
2316,2317,38,3,1.0
2317,2318,38,4,1.0
1,2357,39,2,0.03600000000000002
2357,2358,39,3,1.0
2358,2359,39,4,1.0
1,2399,40,2,0.006
2399,2400,40,3,1.0
2400,2401,40,4,1.0
1,2442,41,2,0.008
2442,2443,41,3,1.0
2443,2444,41,4,1.0
1,2486,42,2,0.008
2486,2487,42,3,1.0
2487,2488,42,4,1.0
1,2531,43,2,0.006
2531,2532,43,3,1.0
2532,2533,43,4,1.0
1,2577,44,2,0.01
2577,2578,44,3,1.0
2578,2579,44,4,1.0
1,2624,45,2,0.006
2624,2625,45,3,1.0
2625,2626,45,4,1.0
1,2672,46,2,0.008
2672,2673,46,3,1.0
2673,2674,46,4,1.0
1,2721,47,2,0.01
2721,2722,47,3,1.0
2722,2723,47,4,1.0
1,2771,48,2,0.016
2771,2772,48,3,1.0
2772,2773,48,4,1.0
1,2822,49,2,0.006
2822,2823,49,3,1.0
2823,2824,49,4,1.0
1,2874,50,2,0.004
2874,2875,50,3,1.0
2875,2876,50,4,1.0
1,2927,51,2,0.01
2927,2928,51,3,1.0
2928,2929,51,4,1.0
1,2981,52,2,0.012
2981,2982,52,3,1.0
2982,2983,52,4,1.0
1,3036,53,2,0.008
3036,3037,53,3,1.0
3037,3038,53,4,1.0
1,3092,54,2,0.004
3092,3093,54,3,1.0
3093,3094,54,4,1.0
1,3149,55,2,0.006
3149,3150,55,3,1.0
3150,3151,55,4,1.0
1,3207,56,2,0.012
3207,3208,56,3,1.0
3208,3209,56,4,1.0
1,3266,57,2,0.020000000000000004
3266,3267,57,3,1.0
3267,3268,57,4,1.0
1,3326,58,2,0.020000000000000004
3326,3327,58,3,1.0
3327,3328,58,4,1.0
1,3387,59,2,0.008
3387,3388,59,3,1.0
3388,3389,59,4,1.0
1,3449,60,2,0.008
3449,3450,60,3,1.0
3450,3451,60,4,1.0
1,3512,61,2,0.004
3512,3513,61,3,1.0
3513,3514,61,4,1.0
1,3576,62,2,0.02800000000000001
3576,3577,62,3,1.0
3577,3578,62,4,1.0
1,3641,63,2,0.008
3641,3642,63,3,1.0
3642,3643,63,4,1.0
1,3707,64,2,0.002
3707,3708,64,3,1.0
3708,3709,64,4,1.0
1,3774,65,2,0.004
3774,3775,65,3,1.0
3775,3776,65,4,1.0
1,3842,66,2,0.01
3842,3843,66,3,1.0
3843,3844,66,4,1.0
1,3911,67,2,0.004
3911,3912,67,3,1.0
3912,3913,67,4,1.0
1,3981,68,2,0.006
3981,3982,68,3,1.0
3982,3983,68,4,1.0
1,4052,69,2,0.004
4052,4053,69,3,1.0
4053,4054,69,4,1.0
1,4124,70,2,0.006
4124,4125,70,3,1.0
4125,4126,70,4,1.0
1,4197,71,2,0.006
4197,4198,71,3,1.0
4198,4199,71,4,1.0
1,4271,72,2,0.006
4271,4272,72,3,1.0
4272,4273,72,4,1.0
1,4346,73,2,0.006
4346,4347,73,3,1.0
4347,4348,73,4,1.0
1,4422,74,2,0.006
4422,4423,74,3,1.0
4423,4424,74,4,1.0
1,4499,75,2,0.006
4499,4500,75,3,1.0
4500,4501,75,4,1.0
1,4577,76,2,0.024000000000000007
4577,4578,76,3,1.0
4578,4579,76,4,1.0
1,4656,77,2,0.01
4656,4657,77,3,1.0
4657,4658,77,4,1.0
1,4736,78,2,0.004
4736,4737,78,3,1.0
4737,4738,78,4,1.0
1,4817,79,2,0.006
4817,4818,79,3,1.0
4818,4819,79,4,1.0
1,4899,80,2,0.004
4899,4900,80,3,1.0
4900,4901,80,4,1.0
1,4982,81,2,0.004
4982,4983,81,3,1.0
4983,4984,81,4,1.0
1,5066,82,2,0.006
5066,5067,82,3,1.0
5067,5068,82,4,1.0
1,5151,83,2,0.01
5151,5152,83,3,1.0
5152,5153,83,4,1.0
1,5237,84,2,0.012
5237,5238,84,3,1.0
5238,5239,84,4,1.0
1,5324,85,2,0.012
5324,5325,85,3,1.0
5325,5326,85,4,1.0
1,5412,86,2,0.004
5412,5413,86,3,1.0
5413,5414,86,4,1.0
1,5501,87,2,0.014
5501,5502,87,3,1.0
5502,5503,87,4,1.0
1,5591,88,2,0.006
5591,5592,88,3,1.0
5592,5593,88,4,1.0
1,5682,89,2,0.004
5682,5683,89,3,1.0
5683,5684,89,4,1.0
1,5774,90,2,0.008
5774,5775,90,3,1.0
5775,5776,90,4,1.0
1,5867,91,2,0.004
5867,5868,91,3,1.0
5868,5869,91,4,1.0
1,5961,92,2,0.006
5961,5962,92,3,1.0
5962,5963,92,4,1.0
1,6056,93,2,0.018000000000000002
6056,6057,93,3,1.0
6057,6058,93,4,1.0
1,6152,94,2,0.01
6152,6153,94,3,1.0
6153,6154,94,4,1.0
1,6249,95,2,0.006
6249,6250,95,3,1.0
6250,6251,95,4,1.0
1,6347,96,2,0.006
6347,6348,96,3,1.0
6348,6349,96,4,1.0
1,6446,97,2,0.006
6446,6447,97,3,1.0
6447,6448,97,4,1.0
1,6546,98,2,0.008
6546,6547,98,3,1.0
6547,6548,98,4,1.0
1,6647,99,2,0.014
6647,6648,99,3,1.0
6648,6649,99,4,1.0
1,6749,100,2,0.006
6749,6750,100,3,1.0
6750,6751,100,4,1.0
