etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,4,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,49035.35999999999
FW,4,2,2,0.037,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,6000.0
FW,4,2,5,0.037,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,6000.0
FW,4,2,8,0.037,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,6000.0
FW,4,2,11,0.037,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,608.9999999999998,5000.0,6099.999999999996
FW,4,2,14,0.037,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,6000.0
FW,4,2,17,0.037,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,2109.0,0.0,608.9999999999998,4999.9999999999945,8499.999999999996
FW,4,2,20,0.037,2000.0,777.0000000000005,1222.9999999999995,0.0,0.0,2109.0,0.0,886.0000000000003,13310.000000000015,9999.999999999989
FW,4,2,23,0.037,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,609.0000000000001,5000.0,9539.999999999989
FW,4,2,26,0.037,2000.0,1008.0000000000005,991.9999999999997,0.0,0.0,2109.0,0.0,1117.0000000000005,20240.000000000007,9999.999999999985
FW,4,2,29,0.037,2000.0,861.0000000000002,1138.9999999999998,0.0,0.0,1214.0,0.0,75.00000000000018,15830.00000000001,9999.999999999989
FW,4,2,32,0.037,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,7550.0
FW,4,2,35,0.037,2000.0,1097.0,902.9999999999998,0.0,0.0,1214.0,0.0,311.0000000000002,22910.000000000004,9999.999999999993
FW,4,2,38,0.037,2000.0,1868.0,131.99999999999997,0.0,0.0,1214.0,0.0,1082.0,46040.0,10000.0
FW,4,2,41,0.037,2000.0,1539.0000000000005,460.9999999999998,0.0,0.0,1214.0,0.0,753.0000000000002,36170.00000000001,9999.999999999989
FW,4,2,44,0.037,2000.0,2000.0,0.0,0.0,0.0,1214.0,0.0,1214.0,50000.0,12550.0
FW,4,2,50,0.037,2000.0,2000.0,0.0,0.0,0.0,1214.0,0.0,1214.0,50000.0,13570.0
FW,4,2,53,0.074,2000.0,2000.0,0.0,0.0,0.0,1214.0,0.0,1214.0,50000.0,29590.0
FW,4,2,56,0.037,2000.0,1864.0,136.00000000000006,0.0,0.0,706.0,0.0,570.0,45919.99999999999,9999.999999999993
FW,4,2,59,0.037,2000.0,1537.0,462.9999999999999,0.0,0.0,706.0,0.0,243.0000000000001,36110.00000000001,9999.999999999989
FW,4,2,62,0.037,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,12609.999999999993
FW,4,2,68,0.037,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,26320.0
FW,4,2,71,0.074,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,42130.00000000001
FW,4,2,77,0.037,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,41350.0
FW,4,2,80,0.074,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,56320.0
FW,4,3,3,1.0,2000.0,300.0,1700.0,0.0,0.0,2381.0,409.0,1090.0,3000.0,3000.0
FW,4,3,6,1.0,2000.0,300.0,1700.0,0.0,0.0,2381.0,409.0,1090.0,3000.0,3000.0
FW,4,3,9,1.0,2000.0,300.0,1700.0,0.0,0.0,2381.0,409.0,1090.0,3000.0,3000.0
FW,4,3,12,1.0,2000.0,309.99999999999955,1690.0000000000005,0.0,0.0,1653.0,608.9999999999998,571.9999999999995,3099.9999999999955,3000.0
FW,4,3,15,1.0,2000.0,300.0,1700.0,0.0,0.0,1653.0,409.0,362.0,3000.0,3000.0
FW,4,3,18,1.0,2000.0,500.0,1500.0,0.0,0.0,1653.0,608.9999999999998,762.0,5000.0,3499.999999999995
FW,4,3,21,1.0,2000.0,499.99999999999955,1500.0000000000005,0.0,0.0,1157.0,886.0000000000003,543.0000000000002,4999.999999999985,4999.999999999994
FW,4,3,24,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1157.0,609.0000000000001,266.0,4999.9999999999945,4539.999999999995
FW,4,3,27,1.0,2000.0,499.99999999999955,1500.0000000000005,0.0,0.0,1157.0,1117.0000000000005,774.0000000000002,4999.999999999985,4999.999999999992
FW,4,3,30,1.0,2000.0,500.0,1500.0,0.0,0.0,1884.0,75.00000000000018,459.0000000000002,5000.0,4999.999999999994
FW,4,3,33,1.0,2000.0,455.0,1545.0,0.0,0.0,1884.0,0.0,339.00000000000006,4550.0,3000.0
FW,4,3,36,1.0,2000.0,500.0,1500.0,0.0,0.0,1884.0,311.0000000000002,695.0000000000002,5000.0,4999.999999999992
FW,4,3,39,1.0,2000.0,500.0,1500.0,0.0,0.0,1137.0,1082.0,719.0000000000002,5000.0,4999.999999999997
FW,4,3,42,1.0,2000.0,500.0,1500.0,0.0,0.0,1137.0,753.0000000000002,390.0000000000002,5000.0,4999.999999999994
FW,4,3,45,1.0,2000.0,585.0,1415.0,0.0,0.0,1137.0,1214.0,936.0,7549.999999999998,5000.0
FW,4,3,51,1.0,2000.0,619.0,1381.0,0.0,0.0,704.0,1214.0,537.0000000000002,8570.000000000002,4999.999999999994
FW,4,3,54,1.0,2000.0,1153.0000000000002,847.0,0.0,0.0,704.0,1214.0,1071.0,24590.000000000004,5000.0
FW,4,3,57,1.0,2000.0,500.0,1500.0,0.0,0.0,1588.0,570.0,658.0000000000001,5000.0,4999.999999999992
FW,4,3,60,1.0,2000.0,500.0,1500.0,0.0,0.0,1588.0,243.0000000000001,331.0000000000001,5000.0,4999.999999999994
FW,4,3,63,1.0,2000.0,587.0,1413.0,0.0,0.0,1588.0,706.0,881.0,7610.0,4999.999999999992
FW,4,3,69,1.0,2000.0,1044.0,955.9999999999999,0.0,0.0,837.0,706.0,587.0000000000002,21320.000000000004,4999.999999999997
FW,4,3,72,1.0,2000.0,1571.0000000000005,428.9999999999996,0.0,0.0,837.0,706.0,1114.0000000000002,37130.000000000015,4999.999999999998
FW,4,3,78,1.0,2000.0,1545.0000000000005,454.99999999999983,0.0,0.0,468.0,706.0,719.0000000000002,36350.00000000001,4999.999999999997
FW,4,3,81,1.0,2000.0,2000.0,0.0,0.0,0.0,468.0,706.0,1174.0,50000.0,6320.0
FW,4,4,4,1.0,2000.0,300.0,1700.0,0.0,0.0,1378.0,1090.0,768.0,3000.0,0.0
FW,4,4,7,1.0,2000.0,300.0,1700.0,0.0,0.0,1691.0,1090.0,1081.0,3000.0,0.0
FW,4,4,10,1.0,2000.0,300.0,1700.0,0.0,0.0,1129.0,1090.0,519.0,3000.0,0.0
FW,4,4,13,1.0,2000.0,300.00000000000045,1699.9999999999995,0.0,0.0,1128.0,571.9999999999995,0.0,3000.0000000000045,0.0
FW,4,4,16,1.0,2000.0,300.0,1700.0,0.0,0.0,1447.0,362.0,109.0,3000.0,0.0
FW,4,4,19,1.0,2000.0,350.0,1650.0,0.0,0.0,888.0,762.0,0.0,3500.0,0.0
FW,4,4,22,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,957.0,543.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,25,1.0,2000.0,453.9999999999998,1546.0000000000002,0.0,0.0,1280.0,266.0,0.0,4539.9999999999945,0.0
FW,4,4,28,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,726.0,774.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,31,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1041.0,459.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,34,1.0,2000.0,300.0,1700.0,0.0,0.0,1361.0,339.00000000000006,0.0,3000.0,0.0
FW,4,4,37,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,805.0,695.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,40,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,781.0,719.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,43,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1110.0,390.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,46,1.0,2000.0,500.0,1500.0,0.0,0.0,564.0,936.0,0.0,5000.0,0.0
FW,4,4,52,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,963.0,537.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,55,1.0,2000.0,500.0,1500.0,0.0,0.0,429.0,1071.0,0.0,5000.0,0.0
FW,4,4,58,1.0,2000.0,500.0,1500.0,0.0,0.0,842.0,658.0000000000001,0.0,5000.0,0.0
FW,4,4,61,1.0,2000.0,500.0,1500.0,0.0,0.0,1169.0,331.0000000000001,0.0,5000.0,0.0
FW,4,4,64,1.0,2000.0,500.0,1500.0,0.0,0.0,619.0,881.0,0.0,5000.0,0.0
FW,4,4,70,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,913.0,587.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,73,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,386.0,1114.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,79,1.0,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,781.0,719.0000000000002,0.0,4999.9999999999945,0.0
FW,4,4,82,1.0,2000.0,544.0,1456.0,0.0,0.0,282.0,1174.0,0.0,6320.000000000002,0.0
