etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,1,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,1,2,83,0.33299999999999996,1,6,6,1700.0,0.0,2108.9999999999964,1700.0,0.0,408.99999999999636
FW,1,2,84,0.666,1,6,6,1010.0854863838407,0.0,1010.0854863838407,1010.0854863838407,0.0,0.0
FW,1,3,85,0.6666666,1,6,6,1700.0,408.99999999999636,1467.8506848336226,1700.0,0.0,176.85068483361897
FW,1,3,86,0.3333333,1,6,6,1700.0,408.99999999999636,2380.9999999999964,1700.0,0.0,1089.9999999999927
FW,1,3,87,0.6666672000000001,1,6,6,815.0575066586504,0.0,815.0575066586504,815.0575066586504,0.0,0.0
FW,1,3,88,0.33333359999999995,1,6,6,1700.0,0.0,1718.7130629456583,1700.0,0.0,18.713062945658294
FW,1,4,89,0.5000001000000001,1,6,6,1476.695452602415,176.85068483361897,1299.844767768796,1476.695452602415,0.0,0.0
FW,1,4,90,0.5000001000000001,1,6,6,1038.6309291029995,176.85068483361897,861.7802442693805,1038.6309291029995,0.0,0.0
FW,1,4,91,0.3333333,1,6,6,1700.0,1089.9999999999927,1690.9999999999982,1700.0,0.0,1080.999999999991
FW,1,4,92,0.6666666,1,6,6,1700.0,1089.9999999999927,1242.019152301232,1700.0,0.0,632.0191523012245
FW,1,4,93,0.5833330999999999,1,6,6,447.77589514263974,0.0,447.77589514263974,447.77589514263974,0.0,0.0
FW,1,4,94,0.4166665,1,6,6,922.7667029116245,0.0,922.7667029116245,922.7667029116245,0.0,0.0
FW,1,4,95,0.5000001000000001,1,6,6,777.3427048402547,18.713062945658294,758.6296418945964,777.3427048402547,0.0,0.0
FW,1,4,96,0.5000001000000001,1,6,6,1261.3105240737143,18.713062945658294,1242.597461128056,1261.3105240737143,0.0,0.0
FW,2,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,2,2,83,0.33299999999999996,1,6,6,1500.0,0.0,2108.9999999999964,1500.0,1.1368683772161603e-13,608.9999999999962
FW,2,2,84,0.666,1,6,6,0.0,0.0,1010.0854863838407,0.0,0.0,1010.0854863838407
FW,2,3,85,0.6666666,1,6,6,1490.9965241860405,608.9999999999962,1467.8506848336226,1490.9965241860405,0.0,585.8541606475783
FW,2,3,86,0.3333333,1,6,6,1700.0,608.9999999999962,2380.9999999999964,1700.0,0.0,1289.9999999999927
FW,2,3,87,0.6666672000000001,1,6,6,804.1650580888742,1010.0854863838407,815.0575066586504,804.1650580888742,0.0,1020.9779349536168
FW,2,3,88,0.33333359999999995,1,6,6,1700.0,1010.0854863838407,1718.7130629456583,1700.0,0.0,1028.798549329499
FW,2,4,89,0.5000001000000001,1,6,6,1700.0,585.8541606475783,1299.844767768796,1700.0,0.0,185.6989284163742
FW,2,4,90,0.5000001000000001,1,6,6,1447.6344049169588,585.8541606475783,861.7802442693805,1447.6344049169588,0.0,0.0
FW,2,4,91,0.3333333,1,6,6,1700.0,1289.9999999999927,1690.9999999999982,1700.0,0.0,1280.999999999991
FW,2,4,92,0.6666666,1,6,6,1700.0,1289.9999999999927,1242.019152301232,1700.0,0.0,832.0191523012245
FW,2,4,93,0.5833330999999999,1,6,6,1468.7538300962565,1020.9779349536168,447.77589514263974,1468.7538300962565,0.0,0.0
FW,2,4,94,0.4166665,1,6,6,1700.0,1020.9779349536168,922.7667029116245,1700.0,0.0,243.7446378652412
FW,2,4,95,0.5000001000000001,1,6,6,1700.0,1028.798549329499,758.6296418945964,1700.0,0.0,87.42819122409537
FW,2,4,96,0.5000001000000001,1,6,6,1700.0,1028.798549329499,1242.597461128056,1700.0,0.0,571.3960104575553
FW,3,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,3,2,83,0.33299999999999996,1,6,6,1500.0,0.0,2108.9999999999964,1500.0,0.0,608.9999999999964
FW,3,2,84,0.666,1,6,6,596.0785707590289,0.0,1010.0854863838407,596.0785707590289,0.0,414.00691562481177
FW,3,3,85,0.6666666,1,6,6,1500.0,608.9999999999964,1467.8506848336226,1500.0,0.0,576.8506848336192
FW,3,3,86,0.3333333,1,6,6,1700.0,608.9999999999964,2380.9999999999964,1700.0,0.0,1289.9999999999927
FW,3,3,87,0.6666672000000001,1,6,6,1229.0644222834621,414.00691562481177,815.0575066586504,1229.0644222834621,0.0,0.0
FW,3,3,88,0.33333359999999995,1,6,6,1566.66686341513,414.00691562481177,1718.7130629456583,1566.66686341513,-3.410605131648481e-13,566.0531151553406
FW,3,4,89,0.5000001000000001,1,6,6,1700.0,576.8506848336192,1299.844767768796,1700.0,0.0,176.69545260241512
FW,3,4,90,0.5000001000000001,1,6,6,1438.6309291029997,576.8506848336192,861.7802442693805,1438.6309291029997,0.0,0.0
FW,3,4,91,0.3333333,1,6,6,1700.0,1289.9999999999927,1690.9999999999982,1700.0,0.0,1280.999999999991
FW,3,4,92,0.6666666,1,6,6,1700.0,1289.9999999999927,1242.019152301232,1700.0,0.0,832.0191523012245
FW,3,4,93,0.5833330999999999,1,6,6,447.77589514263974,0.0,447.77589514263974,447.77589514263974,0.0,0.0
FW,3,4,94,0.4166665,1,6,6,922.7667029116245,0.0,922.7667029116245,922.7667029116245,0.0,0.0
FW,3,4,95,0.5000001000000001,1,6,6,1324.682757049937,566.0531151553406,758.6296418945964,1324.682757049937,0.0,0.0
FW,3,4,96,0.5000001000000001,1,6,6,1700.0,566.0531151553406,1242.597461128056,1700.0,0.0,108.65057628339673
FW,4,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,4,2,83,0.33299999999999996,1,6,6,1500.0,0.0,2108.9999999999964,1500.0,0.0,608.9999999999964
FW,4,2,84,0.666,1,6,6,904.7294805844778,0.0,1010.0854863838407,904.7294805844778,0.0,105.35600579936295
FW,4,3,85,0.6666666,1,6,6,1500.0,608.9999999999964,1467.8506848336226,1500.0,0.0,576.8506848336192
FW,4,3,86,0.3333333,1,6,6,1700.0,608.9999999999964,2380.9999999999964,1700.0,0.0,1289.9999999999927
FW,4,3,87,0.6666672000000001,1,6,6,920.4135124580133,105.35600579936295,815.0575066586504,920.4135124580133,0.0,0.0
FW,4,3,88,0.33333359999999995,1,6,6,1499.9998632064107,105.35600579936295,1718.7130629456583,1499.9998632064107,0.0,324.0692055386107
FW,4,4,89,0.5000001000000001,1,6,6,1700.0,576.8506848336192,1299.844767768796,1700.0,0.0,176.69545260241512
FW,4,4,90,0.5000001000000001,1,6,6,1438.6309291029997,576.8506848336192,861.7802442693805,1438.6309291029997,0.0,0.0
FW,4,4,91,0.3333333,1,6,6,1700.0,1289.9999999999927,1690.9999999999982,1700.0,0.0,1280.999999999991
FW,4,4,92,0.6666666,1,6,6,1700.0,1289.9999999999927,1242.019152301232,1700.0,0.0,832.0191523012245
FW,4,4,93,0.5833330999999999,1,6,6,447.77589514263974,0.0,447.77589514263974,447.77589514263974,0.0,0.0
FW,4,4,94,0.4166665,1,6,6,922.7667029116245,0.0,922.7667029116245,922.7667029116245,0.0,0.0
FW,4,4,95,0.5000001000000001,1,6,6,1082.698847433207,324.0692055386107,758.6296418945964,1082.698847433207,0.0,0.0
FW,4,4,96,0.5000001000000001,1,6,6,1566.666666666667,324.0692055386107,1242.597461128056,1566.666666666667,-2.2737367544323206e-13,0.0
FW,5,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,5,2,83,0.33299999999999996,1,6,6,1500.0,0.0,2108.9999999999964,1500.0,0.0,608.9999999999964
FW,5,2,84,0.666,1,6,6,971.396255647995,0.0,1010.0854863838407,971.396255647995,0.0,38.68923073584574
FW,5,3,85,0.6666666,1,6,6,1500.0,608.9999999999964,1467.8506848336226,1500.0,0.0,576.8506848336192
FW,5,3,86,0.3333333,1,6,6,1700.0,608.9999999999964,2380.9999999999964,1700.0,0.0,1289.9999999999927
FW,5,3,87,0.6666672000000001,1,6,6,853.7467373944962,38.68923073584574,815.0575066586504,853.7467373944962,0.0,-1.1368683772161603e-13
