iter,est,no,usina,Indep,Coef
1,4,89,6,11004.656966936122,-30.0
1,4,90,6,24146.59267191858,-30.0
1,4,91,6,3000.0,0.0
1,4,92,6,3000.0,0.0
1,4,93,6,36566.72314572081,-30.0
1,4,94,6,22316.998912651266,-30.0
1,4,95,6,27241.11074316211,-30.0
1,4,96,6,12722.07616615832,-30.0
1,3,85,6,23540.10427441867,-30.0
1,3,86,6,5999.9997,0.0
1,3,87,6,56177.60059711377,-30.0
1,3,88,6,18420.201566290467,-30.0
1,2,83,6,10513.402198272248,-19.999998000000005
1,2,84,6,63289.24696004651,-30.000024000000003
1,1,1,6,95651.60140741564,-30.0
2,4,89,6,3000.0,0.0
2,4,90,6,24146.592671918588,-30.0
2,4,91,6,3000.0,0.0
2,4,92,6,3000.0,0.0
2,4,93,6,36566.72314572081,-30.0
2,4,94,6,3000.0,0.0
2,4,95,6,3000.0,0.0
2,4,96,6,3000.0,0.0
2,3,85,6,19055.53887456217,-15.000003000000003
2,3,86,6,5999.9997,0.0
2,3,87,6,56177.59237780384,-29.999988
2,3,88,6,6000.0006,-2.168404344971009e-18
2,2,83,6,13613.690403672355,-10.000000999999806
2,2,84,6,63289.26126593222,-30.0
2,1,1,6,96684.00690753375,-30.0
3,4,89,6,3000.0,0.0
3,4,90,6,24146.592671918588,-30.0
3,4,91,6,3000.0,0.0
3,4,92,6,3000.0,0.0
3,4,93,6,36566.72314572081,-30.0
3,4,94,6,22316.998912651266,-30.0
3,4,95,6,27241.11074316211,-30.0
3,4,96,6,3000.0,0.0
3,3,85,6,19055.538874562168,-15.000003000000003
3,3,86,6,5999.9997,0.0
3,3,87,6,56177.600597113764,-30.0
3,3,88,6,16839.861795368066,-15.000003000000003
3,2,83,6,13613.690403672355,-10.000000999999802
3,2,84,6,63289.26867355405,-30.0
3,1,1,6,96684.0118410099,-30.0
4,4,89,6,3000.0,0.0
4,4,90,6,24146.592671918588,-30.0
4,4,91,6,3000.0,0.0
4,4,92,6,3000.0,0.0
4,4,93,6,36566.72314572081,-30.0
4,4,94,6,22316.998912651266,-30.0
4,4,95,6,27241.11074316211,-30.0
4,4,96,6,7574.025388719432,-9.999999999999998
4,3,85,6,19055.538874562168,-15.000003000000003
4,3,86,6,5999.9997,0.0
4,3,87,6,56177.600597113764,-30.0
4,3,88,6,18033.30941368897,-20.000004000000008
4,2,83,6,13613.690403672355,-10.000000999999802
4,2,84,6,63289.270273556656,-30.0
4,1,1,6,96684.01290661164,-30.0
