etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,1,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,0.0
FW,1,2,2,0.125,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,0.0
FW,1,2,5,0.125,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,0.0
FW,1,2,8,0.125,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,0.0
FW,1,2,11,0.125,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,0.0
FW,1,2,14,0.125,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,0.0
FW,1,2,17,0.125,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,0.0
FW,1,2,20,0.125,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,0.0
FW,1,2,23,0.125,2000.0,1294.0,706.0,0.0,0.0,706.0,0.0,0.0,28819.999999999996,0.0
FW,1,3,3,1.0,2000.0,347.0,1653.0,0.0,0.0,1653.0,0.0,0.0,3470.0,0.0
FW,1,3,6,1.0,2000.0,411.9999999999998,1588.0000000000002,0.0,0.0,1588.0,0.0,0.0,4119.9999999999945,0.0
FW,1,3,9,1.0,2000.0,754.0,1246.0,0.0,0.0,837.0,409.0,0.0,12620.000000000002,0.0
FW,1,3,12,1.0,2000.0,453.9999999999998,1546.0000000000002,0.0,0.0,1137.0,409.0,0.0,4539.9999999999945,0.0
FW,1,3,15,1.0,2000.0,300.0,1700.0,0.0,0.0,2381.0,0.0,681.0,3000.0,0.0
FW,1,3,18,1.0,2000.0,347.0,1653.0,0.0,0.0,1653.0,0.0,0.0,3470.0,0.0
FW,1,3,21,1.0,2000.0,1296.0,704.0,0.0,0.0,704.0,0.0,0.0,28880.000000000004,0.0
FW,1,3,24,1.0,2000.0,411.9999999999998,1588.0000000000002,0.0,0.0,1588.0,0.0,0.0,4119.9999999999945,0.0
FW,1,4,4,1.0,2000.0,1381.0,619.0,0.0,0.0,619.0,0.0,0.0,31429.999999999993,0.0
FW,1,4,7,1.0,2000.0,639.0,1361.0,0.0,0.0,1361.0,0.0,0.0,9169.999999999998,0.0
FW,1,4,10,1.0,2000.0,1571.0,429.0,0.0,0.0,429.0,0.0,0.0,37130.0,0.0
