iter,est,no,usina,Indep,Coef
1,4,4,6,31429.999999999993,-30.0
1,4,7,6,9169.999999999998,-30.0
1,4,10,6,37130.0,-30.0
1,4,13,6,11599.999999999998,-30.0
1,4,16,6,38420.0,-30.0
1,4,19,6,41540.0,-30.0
1,4,22,6,6590.000000000002,-30.0
1,4,25,6,32689.999999999993,-30.0
1,3,3,6,31839.999999999996,-30.0
1,3,6,6,11529.999999999995,-30.0
1,3,9,6,62020.0,-30.0
1,3,12,6,27489.999999999993,-30.0
1,3,15,6,16990.0,-30.0
1,3,18,6,41950.0,-30.0
1,3,21,6,35470.0,-30.0
1,3,24,6,35049.99999999999,-30.0
1,2,2,6,45420.0,-30.0
1,2,5,6,25109.999999999993,-30.0
1,2,8,6,48750.0,-30.0
1,2,11,6,14219.99999999999,-30.0
1,2,14,6,30570.0,-30.0
1,2,17,6,55530.0,-30.0
1,2,20,6,49050.0,-30.0
1,2,23,6,63869.99999999999,-30.0
1,1,1,6,91565.0,-30.0
2,4,4,6,13809.99999999999,-9.999999999999998
2,4,7,6,3000.0,0.0
2,4,10,6,15709.999999999998,-9.999999999999998
2,4,13,6,3000.0,0.0
2,4,16,6,16139.999999999996,-9.999999999999998
2,4,19,6,17179.999999999996,-9.999999999999998
2,4,22,6,5530.0,-9.999999999999998
2,4,25,6,14229.99999999999,-9.999999999999998
2,3,3,6,17279.99999999999,-9.999999999999996
2,3,6,6,6000.0,0.0
2,3,9,6,27339.999999999996,-9.999999999999996
2,3,12,6,6000.0,0.0
2,3,15,6,12329.999999999993,-9.999999999999996
2,3,18,6,20650.0,-9.999999999999996
2,3,21,6,18490.0,-9.999999999999996
2,3,24,6,18349.999999999985,-9.999999999999996
2,2,2,6,45420.0,-30.0
2,2,5,6,9000.0,0.0
2,2,8,6,48750.00000000001,-30.0
2,2,11,6,9000.0,0.0
2,2,14,6,20189.99999999999,-9.999999999999996
2,2,17,6,55530.0,-30.0
2,2,20,6,49050.0,-30.0
2,2,23,6,63870.0,-30.000000000000004
2,1,1,6,91565.0,-30.0
3,4,4,6,31430.0,-30.0
3,4,7,6,6390.0,-9.999999999999998
3,4,10,6,37130.0,-30.0
3,4,13,6,7200.0,-9.999999999999998
3,4,16,6,38420.0,-30.0
3,4,19,6,41540.0,-30.0
3,4,22,6,6590.000000000003,-30.0
3,4,25,6,32690.0,-30.0
3,3,3,6,31840.0,-30.0
3,3,6,6,10510.0,-9.999999999999996
3,3,9,6,62019.99999999999,-30.0
3,3,12,6,15830.0,-10.0
3,3,15,6,16989.999999999993,-30.0
3,3,18,6,41949.999999999985,-30.0
3,3,21,6,35470.0,-30.0
3,3,24,6,35050.0,-30.0
3,2,2,6,45419.99999999999,-30.000000000000004
3,2,5,6,18370.0,-9.999999999999996
3,2,8,6,48750.00000000001,-30.000000000000004
3,2,11,6,14740.0,-10.0
3,2,14,6,30570.000000000007,-30.0
3,2,17,6,55530.0,-30.000000000000004
3,2,20,6,49050.0,-30.000000000000004
3,2,23,6,63869.99999999999,-30.0
3,1,1,6,91565.0,-30.0
4,4,4,6,31430.0,-30.0
4,4,7,6,9169.999999999996,-30.0
4,4,10,6,37130.0,-30.0
4,4,13,6,7200.0,-9.999999999999998
4,4,16,6,38420.0,-30.0
4,4,19,6,41540.0,-30.0
4,4,22,6,6590.000000000003,-30.0
4,4,25,6,32690.0,-30.0
4,3,3,6,31840.0,-30.0
4,3,6,6,11529.999999999998,-30.0
4,3,9,6,62019.99999999999,-30.0
4,3,12,6,15829.999999999996,-9.999999999999998
4,3,15,6,16989.999999999993,-30.0
4,3,18,6,41950.0,-30.0
4,3,21,6,35470.0,-30.0
4,3,24,6,35050.0,-30.0
4,2,2,6,45420.0,-30.000000000000004
4,2,5,6,25109.99999999999,-30.0
4,2,8,6,48750.0,-30.000000000000004
4,2,11,6,14739.999999999996,-10.0
4,2,14,6,30570.000000000004,-30.0
4,2,17,6,55530.0,-30.0
4,2,20,6,49050.0,-30.000000000000004
4,2,23,6,63869.99999999999,-30.0
4,1,1,6,91630.0,-30.0
