etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,1,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,1,2,83,0.222,1,6,6,959.9999999999999,0.0,959.9999999999999,959.9999999999999,0.0,0.0
FW,1,2,84,0.222,1,6,6,705.9999999999999,0.0,705.9999999999999,705.9999999999999,0.0,0.0
FW,1,2,85,0.222,1,6,6,1213.9999999999998,0.0,1213.9999999999998,1213.9999999999998,0.0,0.0
FW,1,2,86,0.33299999999999996,1,6,6,1700.0,0.0,2109.0,1700.0,0.0,409.0
FW,1,3,87,0.5000001000000001,1,6,6,1587.9999999999998,0.0,1587.9999999999998,1587.9999999999998,0.0,0.0
FW,1,3,88,0.5000001000000001,1,6,6,1700.0,0.0,1884.0,1700.0,0.0,184.0
FW,1,3,89,0.5000001000000001,1,6,6,837.0,0.0,837.0,837.0,0.0,0.0
FW,1,3,90,0.5000001000000001,1,6,6,468.0,0.0,468.0,468.0,0.0,0.0
FW,1,3,91,0.5000001000000001,1,6,6,704.0,0.0,704.0,704.0,0.0,0.0
FW,1,3,92,0.5000001000000001,1,6,6,1137.0,0.0,1137.0,1137.0,0.0,0.0
FW,1,3,93,0.5555555,1,6,6,1700.0,409.0,1355.4,1700.0,0.0,64.40000000000009
FW,1,3,94,0.4444444,1,6,6,1700.0,409.0,2199.0,1700.0,0.0,908.0
FW,1,4,95,0.9999998999999999,1,6,6,876.6666666666667,0.0,876.6666666666667,876.6666666666667,0.0,0.0
FW,1,4,96,0.9999998999999999,1,6,6,1253.0,184.0,1069.0,1253.0,0.0,0.0
FW,1,4,97,0.9999998999999999,1,6,6,625.3333333333335,0.0,625.3333333333335,625.3333333333335,0.0,0.0
FW,1,4,98,0.9999998999999999,1,6,6,502.33333333333337,0.0,502.33333333333337,502.33333333333337,0.0,0.0
FW,1,4,99,0.9999998999999999,1,6,6,673.6666666666667,0.0,673.6666666666667,673.6666666666667,0.0,0.0
