iter,est,no,usina,Indep,Coef
1,4,95,6,23700.0,-30.0
1,4,96,6,17930.0,-30.0
1,4,97,6,31239.999999999996,-30.0
1,4,98,6,34930.0,-30.0
1,4,99,6,29789.999999999996,-30.0
1,4,100,6,25449.999999999996,-30.0
1,4,101,6,18211.999999999996,-30.0
1,4,102,6,3000.0,0.0
1,3,87,6,26060.0,-30.0
1,3,88,6,11410.000000000002,-30.0
1,3,89,6,56129.99687599999,-30.0
1,3,90,6,70889.996507,-30.0
1,3,91,6,58669.997021,-30.0
1,3,92,6,41340.0,-30.0
1,3,93,6,27549.999999999996,-30.0
1,3,94,6,6000.0,0.0
1,2,83,6,39935.0,-30.0
1,2,84,6,92330.00515749936,-30.000006000000003
1,2,85,6,63585.001227499706,-30.000006000000003
1,2,86,6,12822.221440000003,-16.666665000000002
1,1,1,6,97748.50115698979,-30.0
2,4,95,6,11233.33333333333,-9.999999999999998
2,4,96,6,3000.0,0.0
2,4,97,6,13746.666666666662,-9.999999999999998
2,4,98,6,14976.666666666659,-9.999999999999998
2,4,99,6,13263.33333333333,-9.999999999999998
2,4,100,6,11816.666666666659,-9.999999999999998
2,4,101,6,9403.999999999993,-9.999999999999998
2,4,102,6,3000.0,0.0
2,3,87,6,15353.332833333334,-9.999999999999998
2,3,88,6,5999.9997,0.0
2,3,89,6,56129.99949999999,-30.0
2,3,90,6,70889.99949999999,-30.0
2,3,91,6,58669.99949999999,-30.0
2,3,92,6,20446.66616666666,-9.999999999999998
2,3,93,6,15849.99999999999,-9.999999999999996
2,3,94,6,6000.0,0.0
2,2,83,6,39935.00181299991,-30.000000000000004
2,2,84,6,92330.0079659999,-30.000006000000003
2,2,85,6,63585.002243500305,-30.0
2,2,86,6,12982.221399999995,-10.0
2,1,1,6,97801.78239519503,-30.0
3,4,95,6,23700.0,-30.0
3,4,96,6,9309.999999999993,-9.999999999999998
3,4,97,6,31240.0,-30.0
3,4,98,6,34929.99999999999,-30.0
3,4,99,6,29790.0,-30.0
3,4,100,6,25450.0,-30.0
3,4,101,6,18212.0,-30.0
3,4,102,6,3000.0,0.0
3,3,87,6,26059.999500000013,-30.0
3,3,88,6,10469.999699999993,-9.999999999999998
3,3,89,6,56129.99949999999,-30.0
3,3,90,6,70889.99949999999,-30.0
3,3,91,6,58669.9995,-30.0
3,3,92,6,41339.999500000005,-30.0
3,3,93,6,27549.999999999993,-30.0
3,3,94,6,6000.0,0.0
3,2,83,6,39935.00346499977,-30.0
3,2,84,6,92330.0079659999,-30.000006000000003
3,2,85,6,63585.00323299991,-30.0
3,2,86,6,12982.221399999995,-10.0
3,1,1,6,97801.7829816079,-30.0
