NOME_UHE,NO,VAZAO
6,1,0.0
6,2,2109.0
6,3,2381.0
6,4,1378.0
6,5,2109.0
6,6,2381.0
6,7,1691.0
6,8,2109.0
6,9,2381.0
6,10,1129.0
6,11,2109.0
6,12,1653.0
6,13,1128.0
6,14,2109.0
6,15,1653.0
6,16,1447.0
6,17,2109.0
6,18,1653.0
6,19,888.0
6,20,2109.0
6,21,1157.0
6,22,957.0
6,23,2109.0
6,24,1157.0
6,25,1280.0
6,26,2109.0
6,27,1157.0
6,28,726.0
6,29,1214.0
6,30,1884.0
6,31,1041.0
6,32,1214.0
6,33,1884.0
6,34,1361.0
6,35,1214.0
6,36,1884.0
6,37,805.0
6,38,1214.0
6,39,1137.0
6,40,781.0
6,41,1214.0
6,42,1137.0
6,43,1110.0
6,44,1214.0
6,45,1137.0
6,46,564.0
6,47,1214.0
6,48,704.0
6,49,629.0
6,50,1214.0
6,51,704.0
6,52,963.0
6,53,1214.0
6,54,704.0
6,55,429.0
6,56,706.0
6,57,1588.0
6,58,842.0
6,59,706.0
6,60,1588.0
6,61,1169.0
6,62,706.0
6,63,1588.0
6,64,619.0
6,65,706.0
6,66,837.0
6,67,577.0
6,68,706.0
6,69,837.0
6,70,913.0
6,71,706.0
6,72,837.0
6,73,386.0
