"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"Brunner_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"140";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";3;250;217;58,446;58,092;1,96;2564,408;51,274;65,618;49,021;67,871;7,172;9,425;51,33;49,324;48,576;45,388;4544,864;4030,036;4332,488;3426,642;65,662;67,921;69,798;74,021;9220,808;10322,007;11760,824;12883,518;81,821;86,584;77,045;87,234;562,789;438,998;75,625;89,038;584,125;421,385;3,342;3,344;14,685;13,568;3,942;0,024;1;0,957;0,286;0,905;0,527;0,024;0,678;0,526
"141";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";3;250;93;24,4;25,652;1,96;2564,408;21,22;27,58;20,221;28,579;3,18;4,179;21,637;20,586;20,448;18,904;561,315;456,606;530,37;307,653;27,668;28,784;31,977;33,793;2325,431;2597,279;4067,128;4769,078;36,276;45,918;34,158;38,676;562,789;438,998;33,529;39,476;584,125;421,385;6,768;6,26;61,124;45,443;2,82;0,014;1;0,707;0;0,606;0,53;0,242;0,052;0,529
"142";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";3;250;222;212,236;218,38;1,96;2564,408;191,568;232,904;185,073;239,399;20,668;27,163;192,261;186,194;186,417;177,615;43389,999;41096,469;45198,895;41090,728;234,172;238,413;249,61;260,441;68764,927;74317,544;89274,831;98754,453;235,799;258,192;222,034;251,397;562,789;438,998;217,941;256,597;584,125;421,385;2,096;2,174;5,32;5,375;14,292;0,02;1;0,752;0,089;0,613;0,802;0,152;0,727;0,801
"143";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";3;250;77;85,3;87,748;1,96;2564,408;76,991;93,609;74,38;96,22;8,309;10,92;76,765;75,191;73,967;70,154;6863,711;6321,813;7315,926;5886,449;93,609;96,336;101,734;106,975;11187,38;11760,774;14878,555;16131,715;94,795;103,773;89,261;101,065;562,789;438,998;87,616;103,156;584,125;421,385;2,095;2,174;5,314;5,37;5,76;0,02;1;0,755;0,09;0,616;0,804;0,87;0,074;0,803
"144";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";3;250;76;89,224;92,008;1,96;2564,408;82,256;96,192;80,066;98,382;6,968;9,158;82,834;80,97;82,243;80,015;4618,372;4317,553;4838,703;4364,098;96,309;98,504;102,86;105,861;8206,193;8894,442;9631,389;10012,101;79,5;84,259;74,859;84,759;562,789;438,998;73,479;86,512;584,125;421,385;2,568;2,257;8,274;5,431;3,896;0,018;1;0,665;0,273;0,55;0,963;0,145;0,424;0,962
"145";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;271;1626,074;2200,8;1,96;2564,408;1527,135;1725,013;1496,047;1756,101;98,939;130,027;1534,221;1503,496;1844,069;1756,4;989362,312;916363,996;914899,02;691675,123;1729,199;1772,605;2576,237;2741,475;1594782,058;1708530,386;3019360,614;3354561,64;1128,762;1403,57;1062,869;1203,432;562,789;438,998;1043,277;1228,325;584,125;421,385;1,919;1,349;4,723;1,717;575,734;0,224;0,021;0,007;0,019;0,034;0,001;0,994;0,918;0,001
"146";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;285;22832,804;22833,28;1,96;2564,408;22829,381;22836,227;22828,305;22837,303;3,423;4,499;22829,258;22828,262;22824,799;22821,917;1334,558;1286,211;687,073;565,068;22836,281;22837,275;22842,923;22845,621;1719,394;1783,633;1524,063;1665,302;39,056;32,792;36,776;41,64;562,789;438,998;36,098;42,501;584,125;421,385;0,53;0,628;0,11;0,076;5,236;0,11;0,641;0,924;0,151;0,197;0,726;0,909;0,254;0,746
"147";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;273;459,912;709,62;1,96;2564,408;418,498;501,326;405,485;514,339;41,414;54,427;418,824;411,601;540,058;499,655;172508,735;160076,385;188106,821;147568,301;503,264;519,388;892,986;948,364;280573,089;309023,15;652882,152;737110,102;472,478;650,797;444,896;503,733;562,789;438,998;436,696;514,153;584,125;421,385;2,208;1,547;5,575;1,779;249,708;0,208;0,039;0,011;0,001;0,011;0,002;0,508;0,014;0,002
"148";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;257;438,674;677;1,96;2564,408;399,172;478,176;386,759;490,589;39,502;51,915;398,783;382,174;502,636;472,734;152563,592;143431,981;181565,264;125929,888;479,585;490,096;851,445;907,632;253623,657;268771,516;573011,136;640852,453;450,668;620,871;424,36;480,481;562,789;438,998;416,538;490,42;584,125;421,385;2,208;1,546;5,573;1,778;238,334;0,208;0,039;0,011;0,001;0,011;0,002;0,857;0,941;0,002
"149";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;288;2893,252;2943,3;1,96;2564,408;2882,996;2903,508;2879,773;2906,731;10,256;13,479;2882,506;2879,269;2910,422;2900,51;11894,091;11047,919;10007,881;8696,888;2904,03;2908,048;2981,118;2994,624;15647,92;16199,433;25476,067;28169,762;117,009;132,34;110,179;124,75;562,789;438,998;108,148;127,33;584,125;421,385;0,75;1,01;0,414;0,778;50,048;0,19;0,075;0,013;0,177;0,489;0,008;0,714;0,016;0,011
"150";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;279;633,392;664,5;1,96;2564,408;619,805;646,979;615,536;651,248;13,587;17,856;619,29;615,802;607,722;600,259;19356,402;18793,733;17246,053;14311,295;646,222;648,77;728,58;746,054;29768,776;32549,617;94190,917;113859,446;155,008;218,413;145,959;165,262;562,789;438,998;143,269;168,68;584,125;421,385;1,145;2,601;4,687;10,047;33,256;0,066;0,989;0,335;0;0,162;0,636;0,491;0,135;0,626
"151";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;287;707,342;715,58;1,96;2564,408;695,643;719,041;691,967;722,717;11,699;15,375;695,964;691,909;679,518;671,328;15272,989;14729,77;11084,498;10163,638;718,879;722,451;748,831;758,78;20336,406;21486,589;20972,592;22794,229;133,468;126,379;125,677;142,297;562,789;438,998;123,36;145,241;584,125;421,385;-0,674;0,004;0,58;-0,676;17,422;0,076;0,955;0,666;0,715;0,85;0,892;0,348;0,4;0,889
"152";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;270;810,276;1344,44;1,96;2564,408;725,153;895,399;698,405;922,147;85,123;111,871;728,163;704,31;1008,128;913,456;688284,296;630127,66;845383,902;666612,453;900,649;937,61;1729,98;1913,023;1224119,923;1339668,544;2674452,853;2978474,477;971,148;1325,923;914,456;1035,391;562,789;438,998;897,6;1056,809;584,125;421,385;2,58;1,515;8,113;1,699;541,188;0,244;0,009;0,008;0,001;0,01;0,002;0,615;0,736;0,001
"153";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;227;895,606;1035,76;1,96;2564,408;876,243;914,969;870,159;921,053;19,363;25,447;877,592;871,897;955,735;939,496;37589,566;36106,988;31381,225;27994,995;914,572;919,876;1128,442;1156,015;63973,625;69502,173;201558,222;236913,436;220,905;310,375;208,009;235,518;562,789;438,998;204,175;240,39;584,125;421,385;1,757;2,683;8,253;11,058;140,154;0,278;0,002;0,003;0;0,185;0;0,353;0,146;0
"154";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;229;2094,752;2410,12;1,96;2564,408;2045,344;2144,16;2029,819;2159,685;49,408;64,933;2047,893;2036,641;2179,763;2134,873;206107,745;185505,619;163996,284;114482,11;2146,709;2173,519;2697,713;2818,617;482763,359;523214,476;2027195,117;2471090,671;563,683;962,892;530,777;600,972;562,789;438,998;520,993;613,403;584,125;421,385;3,493;3,51;23,953;14,393;315,368;0,196;0,061;0,028;0;0,051;0,001;0,063;0,456;0,003
"155";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;275;4503,646;5585,56;1,96;2564,408;4268,336;4738,956;4194,396;4812,896;235,31;309,25;4278,865;4219,489;4709,234;4448,992;4994648,982;4475993,26;3297326,812;2720757,434;4734,408;4861,734;6622,164;7056,025;9515001,919;10397198,254;23649765,954;26565515,537;2684,59;3526,578;2527,873;2862,18;562,789;438,998;2481,277;2921,385;584,125;421,385;2,836;2,446;10,969;6,902;1081,914;0,212;0,034;0,041;0,003;0,129;0,007;0,342;0,973;0,006
"156";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;169;757,34;801,36;1,96;2564,408;744,301;770,379;740,203;774,477;13,039;17,137;744,151;740,854;756,028;742,226;18584,996;17696,562;14638,931;11361,843;771,016;774,412;853,644;868,747;25805,38;27112,472;48181,21;52382,463;148,762;172,534;140,078;158,603;562,789;438,998;137,496;161,883;584,125;421,385;1,389;1,376;1,764;2,035;44,056;0,198;0,057;0,09;0,108;0,277;0,063;0,555;0,114;0,06
"157";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;156;714,622;881,54;1,96;2564,408;660,758;768,486;643,832;785,412;53,864;70,79;662,761;645,076;683,363;629,747;311527,698;292268,982;290154,915;237472,542;768,861;795,039;1098,251;1178,999;452319,169;467874,079;833686,558;900439,825;614,523;741,326;578,649;655,175;562,789;438,998;567,983;668,727;584,125;421,385;1,7;1,388;2,538;1,147;166,994;0,134;0,388;0,133;0,044;0,155;0,095;0,588;0,974;0,091
"158";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;237;348,186;401,68;1,96;2564,408;321,408;374,964;312,994;383,378;26,778;35,192;321,602;313,953;315,621;293,803;74981,151;70657,286;53936,776;45507,054;375,982;380,887;493,782;523,901;114068,435;117295,355;172566,532;195247,465;305,497;334,936;287,663;325,706;562,789;438,998;282,361;332,443;584,125;421,385;1,946;1,499;3,485;1,712;57,47;0,12;0,53;0,287;0,299;0,356;0,218;0,492;0,864;0,223
"159";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;32;65,47;77,64;1,96;2564,408;62,714;68,226;61,848;69,092;2,756;3,622;62,811;61,818;68,738;66,5;849,529;814,092;770,674;681,856;68,292;69,184;87,604;91,381;1132,057;1174,871;1523,502;1602,736;31,445;33,667;29,61;33,525;562,789;438,998;29,064;34,219;584,125;421,385;1,043;0,535;0,551;-0,577;12,298;0,18;0,105;0,018;0,422;0,321;0,008;0,871;0,428;0,008
"160";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;61;390,734;504,04;1,96;2564,408;341,656;439,812;326,235;455,233;49,078;64,499;343,068;330,148;322,073;292,232;187309,206;159093,263;101854,442;71194,35;448,123;466,846;751,902;821,88;458853,063;524988,387;1186544,279;1406775,236;559,914;764,968;527,229;596,954;562,789;438,998;517,51;609,302;584,125;421,385;4,458;3,285;23,286;10,855;118,79;0,088;0,873;0,317;0,001;0,169;0,647;0,311;0,121;0,622
"161";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;49;100,342;116,26;1,96;2564,408;90,515;110,169;87,427;113,257;9,827;12,915;90,751;87,891;84,073;78,552;8156,829;6810,469;4025,414;2958,444;110,812;113,888;157,28;171,454;18090,325;20449,013;35257,966;40442,594;112,117;131,819;105,572;119,533;562,789;438,998;103,626;122,006;584,125;421,385;3,757;2,894;19,746;8,909;17,93;0,122;0,508;0,418;0,08;0,39;0,438;0,123;0,808;0,407
"162";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;24;425,026;567,74;1,96;2564,408;384,397;465,655;371,63;478,422;40,629;53,396;386,879;379,849;416,56;382,598;150115,893;135914,546;111286,268;80573,97;464,341;475,621;741,789;804,447;290850,168;331088,059;803532,061;968171,368;463,525;625,81;436,466;494,187;562,789;438,998;428,42;504,41;584,125;421,385;2,967;2,969;13,156;11,302;142,818;0,178;0,112;0,126;0,001;0,154;0,045;0,767;0,713;0,045
"163";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;6;687,964;821,72;1,96;2564,408;638,093;737,835;622,422;753,506;49,871;65,542;637,361;619,875;645,299;581,718;258908,629;236338,322;232854,123;163839,083;738,959;756,836;1020,777;1055,051;394485,749;422772,43;699487,567;809945,556;568,963;679,62;535,749;606,601;562,789;438,998;525,874;619,149;584,125;421,385;1,845;1,472;3,805;1,632;135,928;0,128;0,446;0,188;0,056;0,144;0,169;0,468;0,427;0,163
"164";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;34;448,786;468,7;1,96;2564,408;434,359;463,213;429,825;467,747;14,427;18,961;433,424;430,37;422,42;407,059;23387,296;22136,861;15601,457;12695,152;462,745;466,852;519,771;537,088;30813,113;32702,554;41671,771;47167,68;164,598;168,009;154,989;175,487;562,789;438,998;152,133;179,117;584,125;421,385;1,029;1,181;0,687;0,827;22,506;0,104;0,709;0,431;0,734;0,787;0,318;0,86;0,328;0,351
"165";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;266;2422,174;2625,72;1,96;2564,408;2328,795;2515,553;2299,454;2544,894;93,379;122,72;2332,822;2310,006;2239,082;2148,491;813023,595;700162,171;891773,075;637894,525;2515,664;2548,264;3072,419;3189,558;1481044,827;1600391,576;3803115,015;4249849,041;1065,332;1514,549;1003,141;1135,805;562,789;438,998;984,651;1159,3;584,125;421,385;2,736;2,029;9,976;3,74;327,938;0,128;0,446;0,362;0;0,058;0,566;0,418;0,807;0,511
"166";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;31;364,402;489,94;1,96;2564,408;332,878;395,926;322,972;405,832;31,524;41,43;333,247;325,629;376,292;346,223;86072,45;81052,909;70444,044;58194,344;396,284;405,584;651,731;707,22;181010,976;203793,856;544261,023;661022,176;359,649;502,766;338,654;383,44;562,789;438,998;332,412;391,372;584,125;421,385;3,087;3,203;15,359;13,386;125,542;0,204;0,045;0,094;0;0,134;0,02;0,051;0,293;0,019
"167";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;245;445,858;462,72;1,96;2564,408;435,959;455,757;432,848;458,868;9,899;13,01;436,075;433,728;434,247;427,115;11421,783;11054,62;7123,449;6189,653;456,457;458,365;494,644;502,909;14072,831;14441,185;15265,487;16415,346;112,939;106,075;106,346;120,41;562,789;438,998;104,385;122,9;584,125;421,385;0,557;0,68;-0,681;-0,286;18,766;0,132;0,407;0,295;0,66;0,335;0,16;0,121;0,661;0,204
"168";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;47;172,114;177,56;1,96;2564,408;156,718;187,51;151,88;192,348;15,396;20,234;158,929;155,796;143,035;137,551;14955,588;12026,048;8251,943;6718,913;188,2;194,552;215,668;232,128;53850,203;58599,912;25069,293;27358,263;175,647;129,681;165,393;187,266;562,789;438,998;162,344;191,14;584,125;421,385;5,824;1,678;49,601;1,752;25,918;0,078;0,945;0,788;0,012;0,9;0,536;0,474;0,784;0,517
"169";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;8;38,218;41,64;1,96;2564,408;35,496;40,94;34,64;41,796;2,722;3,578;35,57;34,969;33,139;31,078;708,462;652,379;408,305;331,529;41,045;41,826;51,124;53,602;1245,297;1313,273;1815,396;2287,033;31,057;32,03;29,244;33,112;562,789;438,998;28,705;33,797;584,125;421,385;2,465;2,15;8,173;6,12;3,894;0,088;0,873;0,477;0,661;0,743;0,234;0,747;0,717;0,254
"170";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;17;377,068;391,18;1,96;2564,408;357,297;396,839;351,084;403,052;19,771;25,984;357,46;350,544;332,793;320,553;38357,663;35111,652;20094,493;15868,781;396,734;404,031;454,442;481,24;64022,595;69381,137;76595,334;83019,464;225,565;218,31;212,397;240,486;562,789;438,998;208,482;245,461;584,125;421,385;2,226;1,663;7,176;2,79;22,964;0,114;0,596;0,668;0,871;0,975;0,36;0,084;0,057;0,386
"171";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;242;39,224;42,68;1,96;2564,408;36,503;41,945;35,649;42,799;2,721;3,575;36,532;35,942;34,276;30,88;688,683;620,692;302,079;204,56;42,013;42,483;53,821;57,941;1275,609;1359,538;2548,197;3093,815;31,038;35,432;29,226;33,091;562,789;438,998;28,688;33,776;584,125;421,385;2,948;2,806;10,617;8,537;3,66;0,074;0,965;0,513;0,148;0,635;0,33;0,187;0,609;0,339
"172";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;25;396,464;437,98;1,96;2564,408;368,148;424,78;359,251;433,677;28,316;37,213;368,74;364,281;361,91;331,982;80415,84;71873,262;42627,158;31775,677;425,003;435,277;533,621;566,108;132808,589;141182,189;161315,715;181800,089;323,044;307,702;304,186;344,414;562,789;438,998;298,579;351,539;584,125;421,385;2,385;1,693;6,525;2,856;54,728;0,168;0,154;0,373;0,756;0,867;0,109;0,924;0,395;0,118
"173";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;12;73,356;79,7;1,96;2564,408;68,131;78,581;66,489;80,223;5,225;6,867;68,06;66,542;64,117;61,589;2561,505;2392,192;1423,215;1156,445;78,432;80,476;97,204;102,607;4492,587;4845,525;7010,713;7968,388;59,608;61,423;56,128;63,551;562,789;438,998;55,094;64,866;584,125;421,385;2,463;2,138;8,159;6,055;7,256;0,088;0,873;0,492;0,667;0,741;0,27;0,224;0,741;0,285
"174";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;246;829,53;859,14;1,96;2564,408;807,27;851,79;800,276;858,784;22,26;29,254;806,967;800,804;786,688;770,607;55407,577;53747,381;41881,283;36458,335;851,234;856,158;941,635;958,122;73025,522;76545,11;113609,918;127145,926;253,955;277,728;239,13;270,754;562,789;438,998;234,722;276,355;584,125;421,385;0,816;0,973;0,529;0,816;31,17;0,07;0,979;0,476;0,311;0,659;0,558;0,256;0,547;0,551
"175";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;240;99,376;108,16;1,96;2564,408;92,485;106,267;90,32;108,432;6,891;9,056;92,785;91,369;85,133;80,957;4412,72;3845,362;1919,858;1521,827;106,962;109,048;134,38;140,62;8352,899;8855,428;15798,201;17921,001;78,617;89,814;74,028;83,818;562,789;438,998;72,663;85,551;584,125;421,385;2,943;2,798;10,586;8,488;9,3;0,084;0,905;0,512;0,146;0,633;0,34;0,409;0,397;0,349
"176";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;63;136,918;151,52;1,96;2564,408;130,39;143,446;128,339;145,497;6,528;8,579;130,746;128,906;127,259;119,278;4025,464;3627,721;3965,849;2829,319;143,628;146,058;178,971;187,341;7271,222;7903,853;15254,498;16844,502;74,474;97,368;70,127;79,401;562,789;438,998;68,834;81,043;584,125;421,385;2,639;1,903;9,219;2,842;16,986;0,066;0,989;0,312;0,004;0,129;0,817;0,886;0,34;0,803
"177";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;50;60,536;62,78;1,96;2564,408;57,302;63,77;56,285;64,787;3,234;4,251;57,694;56,631;52,499;49,859;935,04;824,017;368,705;268,259;63,748;64,842;75,486;80,867;1829,169;1995,099;3756,278;4558,839;36,9;42,657;34,746;39,341;562,789;438,998;34,106;40,155;584,125;421,385;3,221;3,174;13,348;10,902;3,816;0,082;0,92;0,724;0,116;0,75;0,821;0,63;0,053;0,817
"178";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;33;928,52;1165,92;1,96;2564,408;884,441;972,599;870,591;986,449;44,079;57,929;887,657;872,527;1016,729;982,073;208837,136;196551,083;194442,102;169994,192;969,867;980,509;1317,601;1400,874;297775,121;306480,767;438792,043;472109,806;502,879;559,44;473,523;536,146;562,789;438,998;464,795;547,236;584,125;421,385;1,402;0,769;1,974;0,118;239,52;0,226;0,019;0,006;0,236;0,189;0,002;0,912;0,352;0,001
"179";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;62;58,394;64,58;1,96;2564,408;55,61;61,178;54,735;62,053;2,784;3,659;55,738;54,618;54,22;51,579;743,295;656,705;730,694;504,833;61,309;62,163;76,621;81,46;1328,629;1421,436;2734,029;3008,552;31,762;41,458;29,907;33,863;562,789;438,998;29,356;34,563;584,125;421,385;2,645;1,911;9,263;2,875;7,15;0,066;0,989;0,314;0,004;0,131;0,807;0,882;0,521;0,793
"180";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;243;28,636;29,9;1,96;2564,408;27,714;29,558;27,424;29,848;0,922;1,212;27,766;27,494;27,096;26,32;94,371;89,792;64,428;51,482;29,52;29,858;33,064;34,04;127,939;133,67;165,99;189,533;10,518;10,711;9,904;11,214;562,789;438,998;9,722;11,446;584,125;421,385;1,032;1,186;0,712;0,837;1,4;0,092;0,836;0,433;0,751;0,805;0,327;0,861;0,865;0,36
"181";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;11;101,026;109,88;1,96;2564,408;93,83;108,222;91,569;110,483;7,196;9,457;93,781;91,857;87,759;81,124;5012,889;4639,997;2931,75;2379,391;108,144;110,022;135,48;142,384;8740,198;9462,815;13238,2;15709,92;82,092;84,629;77,3;87,523;562,789;438,998;75,875;89,333;584,125;421,385;2,465;2,143;8,165;6,074;10,166;0,09;0,855;0,486;0,664;0,744;0,252;0,561;0,408;0,269
"182";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;18;327,544;356,18;1,96;2564,408;311,507;343,581;306,467;348,621;16,037;21,077;311,875;307,352;304,163;290,693;23807,194;22394,336;15006,404;11232,917;343,909;348,143;419,184;437,379;45136,174;47755,576;80937,477;94101,418;182,966;209,174;172,285;195,07;562,789;438,998;169,109;199,105;584,125;421,385;2,71;2,403;10,468;6,821;31,052;0,128;0,446;0,359;0,144;0,597;0,2;0,372;0,039;0,217
"183";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;215;158,962;208,76;1,96;2564,408;139,335;178,589;133,168;184,756;19,627;25,794;140,366;137,015;112,538;101,017;30299,036;27573,431;27662,296;19587,272;178,964;183,955;337,166;374,78;80772,443;90582,555;415356,21;521528,074;223,921;423,204;210,849;238,734;562,789;438,998;206,963;243,672;584,125;421,385;4,502;4,289;34,817;20,928;71,11;0,14;0,335;0,42;0;0,093;0,238;0,93;0,363;0,184
"184";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;94;87,784;87,86;1,96;2564,408;83,071;92,497;81,591;93,977;4,713;6,193;83,283;82,191;71,533;69,298;1918,266;1778,836;755,345;544,469;92,432;94,275;110,29;118,642;4150,985;4405,071;11744,448;13897,786;53,764;70,796;50,625;57,321;562,789;438,998;49,692;58,506;584,125;421,385;3,497;3,842;19,4;16,592;9,384;0,096;0,796;0,994;0,003;0,724;0,284;0,19;0,568;0,26
"185";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;74;340,33;374,92;1,96;2564,408;314,785;365,875;306,758;373,902;25,545;33,572;315,965;310,48;268,216;240,216;57162,78;49126,602;34011,667;22687,061;368,011;376,26;507,7;558,002;118595,364;129659,034;449054,005;535061,228;291,435;460,827;274,422;310,714;562,789;438,998;269,363;317,141;584,125;421,385;3,327;3,392;16,151;12,222;74,414;0,11;0,641;0,608;0;0,209;0,313;0,631;0,589;0,272
"186";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;115;21,084;21,76;1,96;2564,408;19,726;22,442;19,3;22,868;1,358;1,784;19,885;19,322;17,32;16,12;178,02;158,125;94,352;55,462;22,508;22,914;27,74;30,081;310,271;330,908;642,277;725,765;15,49;18,609;14,585;16,514;562,789;438,998;14,316;16,856;584,125;421,385;2,753;2,666;8,666;6,823;1,8;0,048;1;0,807;0,049;0,638;0,594;1;0,349;0,579
"187";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;92;78,594;98,7;1,96;2564,408;69,348;87,84;66,443;90,745;9,246;12,151;70,126;68,312;53,217;46,998;5469,719;4490,612;2108,409;1224,228;89,42;91,717;163,027;188,59;19192,491;21364,582;88723,033;115658,084;105,48;196,842;99,322;112,457;562,789;438,998;97,491;114,784;584,125;421,385;5,541;4,053;42,666;16,531;35,05;0,1;0,754;0,484;0;0,139;0,194;0,392;0,942;0,166
"188";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;217;49,432;53,32;1,96;2564,408;43,232;55,632;41,284;57,58;6,2;8,148;43,786;42,294;28,499;25,097;2937,753;2581,843;825,03;614,236;55,59;58,116;98,56;113,003;8156,23;9149,016;41270,009;52966,198;70,735;124,021;66,606;75,414;562,789;438,998;65,378;76,974;584,125;421,385;4,787;5,7;39,685;34,156;16,232;0,082;0,92;0,83;0;0,573;0,263;0,432;0,502;0,238
"189";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;93;22,232;32,86;1,96;2564,408;19,124;25,34;18,147;26,317;3,108;4,085;19,58;18,975;14,6;13,42;319,054;281,648;125,77;74,344;25,787;27,248;61,762;71,541;3112,159;3772,101;23124,229;29594,446;35,46;92,136;33,39;37,806;562,789;438,998;32,774;38,588;584,125;421,385;11,873;5,999;193,545;36,61;14,52;0,134;0,388;0,427;0;0,066;0,112;0,177;0,746;0,091
"190";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;222;169,478;178,5;1,96;2564,408;151,447;187,509;145,781;193,175;18,031;23,697;152,576;147,097;108,896;92,704;31235,108;27736,855;22877,674;11506,104;188,754;191,702;252,59;278,351;54497,453;59790,317;125836,899;140007,917;205,712;270,785;193,703;219,32;562,789;438,998;190,133;223,857;584,125;421,385;2,571;2,417;7,698;5,081;45,366;0,118;0,551;0,821;0,003;0,486;0,208;0,392;0,995;0,171
"191";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;77;68,122;71,78;1,96;2564,408;60,873;75,371;58,596;77,648;7,249;9,526;61,006;59,518;45,219;38,219;5020,267;4578,215;3747,958;2543,301;74,937;76,705;103,805;116,281;8763,394;9335,378;20636,31;24308,75;82,697;108,889;77,869;88,167;562,789;438,998;76,434;89,991;584,125;421,385;2,572;2,415;7,703;5,069;18,246;0,116;0,574;0,82;0,003;0,485;0,21;0,7;0,687;0,173
"192";"avaliaArvoresRepresentativo/A_50_5_2";"BKSimetrico";2;50;76;79,9;84,86;1,96;2564,408;73,653;86,147;71,69;88,11;6,247;8,21;74,015;72,064;57,907;51,39;3711,551;3337,591;2083,533;1341,117;86,401;88,387;119,008;126,344;6798,925;7512,697;22756,448;26066,254;71,274;108,101;67,113;75,988;562,789;438,998;65,876;77,56;584,125;421,385;2,857;2,91;10,58;8,116;20,048;0,142;0,319;0,754;0;0,321;0,103;0,992;0,547;0,074
