iter,est,no,usina,Indep,Coef
1,4,4,6,18770.0,-30.0
1,4,7,6,24739.999999999996,-30.0
1,4,10,6,24740.0,-30.0
1,4,13,6,33080.0,-30.0
1,4,16,6,33080.0,-30.0
1,4,19,6,3000.0,0.0
1,4,22,6,23360.0,-30.0
1,4,25,6,3000.0,0.0
1,4,28,6,3000.0,0.0
1,4,31,6,38420.00000000001,-30.0
1,4,34,6,21290.0,-30.0
1,4,37,6,9169.999999999998,-30.0
1,4,40,6,38420.00000000001,-30.0
1,4,43,6,26570.000000000004,-30.0
1,4,46,6,23360.0,-30.0
1,4,49,6,37130.0,-30.0
1,4,52,6,16700.0,-30.0
1,4,55,6,22610.000000000004,-30.0
1,4,58,6,31130.000000000007,-30.0
1,4,61,6,3000.0,0.0
1,4,64,6,26570.000000000004,-30.0
1,4,67,6,16160.0,-30.0
1,4,70,6,41540.0,-30.0
1,4,73,6,21290.0,-30.0
1,3,3,6,43660.0,-30.0
1,3,6,6,53620.0,-30.0
1,3,9,6,18219.999999999996,-30.0
1,3,12,6,69040.0,-30.0
1,3,15,6,61960.0,-30.0
1,3,18,6,6000.0,0.0
1,3,21,6,25719.999999999996,-30.0
1,3,24,6,6000.0,0.0
1,3,27,6,6000.0,0.0
1,3,30,6,74380.0,-30.0
1,3,33,6,23649.999999999996,-30.0
1,3,36,6,38050.0,-30.0
1,3,39,6,54310.00000000001,-30.0
1,3,42,6,51460.0,-30.0
1,3,45,6,38650.0,-30.0
1,3,48,6,66010.0,-30.0
1,3,51,6,32590.0,-30.0
1,3,54,6,23020.0,-30.0
1,3,57,6,56020.00000000001,-30.0
1,3,60,6,6000.0,0.0
1,3,63,6,26980.000000000004,-30.0
1,3,66,6,52120.0,-30.0
1,3,69,6,66430.0,-30.0
1,3,72,6,14769.999999999995,-30.0
1,2,2,6,57240.0,-30.0
1,2,5,6,40350.0,-30.0
1,2,8,6,47040.0,-30.0
1,2,11,6,55770.0,-30.0
1,2,14,6,75540.0,-30.0
1,2,17,6,9000.0,0.0
1,2,20,6,12449.999999999989,-30.0
1,2,23,6,9000.0,0.0
1,2,26,6,9000.0,0.0
1,2,29,6,87960.0,-30.0
1,2,32,6,10379.999999999998,-30.0
1,2,35,6,51630.0,-30.0
1,2,38,6,83130.0,-30.0
1,2,41,6,65040.0,-30.0
1,2,44,6,25379.999999999993,-30.0
1,2,47,6,94830.0,-30.0
1,2,50,6,19320.0,-30.0
1,2,53,6,36600.0,-30.0
1,2,56,6,84840.0,-30.0
1,2,59,6,19580.0,-30.0
1,2,62,6,40560.0,-30.0
1,2,65,6,65700.0,-30.0
1,2,68,6,80010.0,-30.0
1,2,71,6,28349.999999999993,-30.0
1,1,1,6,96199.52899999998,-30.0
2,4,4,6,9589.999999999995,-9.999999999999998
2,4,7,6,11579.999999999993,-9.999999999999998
2,4,10,6,11579.999999999993,-9.999999999999998
2,4,13,6,14359.999999999998,-9.999999999999998
2,4,16,6,14359.999999999998,-9.999999999999998
2,4,19,6,3000.0,0.0
2,4,22,6,11119.999999999995,-9.999999999999998
2,4,25,6,3000.0,0.0
2,4,28,6,3000.0,0.0
2,4,31,6,16139.999999999998,-9.999999999999998
2,4,34,6,10429.999999999995,-9.999999999999998
2,4,37,6,6389.9999999999945,-9.999999999999998
2,4,40,6,16139.999999999998,-9.999999999999998
2,4,43,6,12189.999999999998,-9.999999999999998
2,4,46,6,11119.999999999995,-9.999999999999998
2,4,49,6,15709.999999999998,-9.999999999999998
2,4,52,6,8899.999999999995,-9.999999999999998
2,4,55,6,10869.999999999998,-9.999999999999998
2,4,58,6,13709.999999999998,-9.999999999999998
2,4,61,6,3000.0,0.0
2,4,64,6,12189.999999999998,-9.999999999999998
2,4,67,6,8719.999999999995,-9.999999999999998
2,4,70,6,17179.999999999996,-9.999999999999998
2,4,73,6,10429.999999999995,-9.999999999999998
2,3,3,6,21219.999999999985,-9.999999999999996
2,3,6,6,24539.999999999985,-9.999999999999996
2,3,9,6,12739.99999999999,-9.999999999999996
2,3,12,6,29679.999999999993,-9.999999999999996
2,3,15,6,61960.0,-30.0
2,3,18,6,6000.0,0.0
2,3,21,6,15239.99999999999,-9.999999999999996
2,3,24,6,6000.0,0.0
2,3,27,6,6000.0,0.0
2,3,30,6,74380.0,-30.0
2,3,33,6,14549.999999999989,-9.999999999999996
2,3,36,6,19349.999999999993,-9.999999999999996
2,3,39,6,54310.00000000001,-30.0
2,3,42,6,51460.0,-30.0
2,3,45,6,19549.99999999999,-9.999999999999996
2,3,48,6,66010.0,-30.0
2,3,51,6,17529.99999999999,-9.999999999999996
2,3,54,6,14339.999999999993,-9.999999999999996
2,3,57,6,56020.00000000001,-30.0
2,3,60,6,6000.0,0.0
2,3,63,6,15659.999999999993,-9.999999999999996
2,3,66,6,52119.99999999999,-30.0
2,3,69,6,66430.0,-30.0
2,3,72,6,11589.999999999989,-9.999999999999996
2,2,2,6,57240.0,-30.0
2,2,5,6,40350.0,-30.000000000000004
2,2,8,6,47040.0,-30.000000000000004
2,2,11,6,55770.0,-30.0
2,2,14,6,75540.0,-30.0
2,2,17,6,9000.0,0.0
2,2,20,6,14149.999999999989,-9.999999999999996
2,2,23,6,9000.0,0.0
2,2,26,6,9000.0,0.0
2,2,29,6,87960.0,-30.0
2,2,32,6,13459.999999999993,-9.999999999999996
2,2,35,6,51629.99999999999,-30.0
2,2,38,6,83130.0,-30.0
2,2,41,6,65040.0,-30.0
2,2,44,6,25380.000000000004,-30.0
2,2,47,6,94830.0,-30.0
2,2,50,6,19320.000000000004,-30.0
2,2,53,6,36599.99999999999,-30.000000000000004
2,2,56,6,84840.0,-30.0
2,2,59,6,19580.0,-30.0
2,2,62,6,40560.0,-30.000000000000004
2,2,65,6,65700.0,-30.0
2,2,68,6,80010.0,-30.0
2,2,71,6,28349.99999999999,-30.0
2,1,1,6,96398.7116,-30.0
