etapa,iter,est,node,prob,Submercado,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CMO
FW,1,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,1,2,26,0.333,1,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0,3000.0,10.0
FW,1,2,53,0.333,1,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,30.0
FW,1,2,62,0.111,1,2000.0,1294.0,706.0,0.0,0.0,706.0,0.0,0.0,28819.999999999996,30.0
FW,1,2,80,0.222,1,2000.0,1294.0,706.0,0.0,0.0,706.0,0.0,0.0,28819.999999999996,30.0
FW,1,3,9,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,2381.0,409.0,1090.0,3000.0,10.0
FW,1,3,18,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1653.0,409.0,362.0,3000.0,10.0
FW,1,3,27,0.3333333,1,2000.0,434.0,1566.0,0.0,0.0,1157.0,409.0,0.0,4340.0,10.0
FW,1,3,36,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1884.0,0.0,184.0,3000.0,10.0
FW,1,3,45,0.3333333,1,2000.0,863.0,1137.0,0.0,0.0,1137.0,0.0,0.0,15890.0,30.0
FW,1,3,54,0.3333333,1,2000.0,1296.0,704.0,0.0,0.0,704.0,0.0,0.0,28880.000000000004,30.0
FW,1,3,63,1.0,1,2000.0,411.9999999999998,1588.0000000000002,0.0,0.0,1588.0,0.0,0.0,4119.9999999999945,10.0
FW,1,3,81,1.0,1,2000.0,1532.0,468.0,0.0,0.0,468.0,0.0,0.0,35960.0,30.0
FW,1,4,4,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1378.0,1090.0,768.0,3000.0,10.0
FW,1,4,7,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1691.0,1090.0,1081.0,3000.0,10.0
FW,1,4,10,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1129.0,1090.0,519.0,3000.0,10.0
FW,1,4,13,0.3333333,1,2000.0,510.0,1490.0,0.0,0.0,1128.0,362.0,0.0,5299.999999999998,30.0
FW,1,4,16,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1447.0,362.0,109.0,3000.0,10.0
FW,1,4,19,0.3333333,1,2000.0,750.0,1250.0,0.0,0.0,888.0,362.0,0.0,12499.999999999998,30.0
FW,1,4,22,0.3333333,1,2000.0,1043.0,957.0,0.0,0.0,957.0,0.0,0.0,21290.0,30.0
FW,1,4,25,0.3333333,1,2000.0,720.0,1280.0,0.0,0.0,1280.0,0.0,0.0,11599.999999999998,30.0
FW,1,4,28,0.3333333,1,2000.0,1274.0,726.0,0.0,0.0,726.0,0.0,0.0,28220.0,30.0
FW,1,4,31,0.3333333,1,2000.0,775.0,1225.0,0.0,0.0,1041.0,184.0,0.0,13250.000000000002,30.0
FW,1,4,34,0.3333333,1,2000.0,455.0,1545.0,0.0,0.0,1361.0,184.0,0.0,4550.0,10.0
FW,1,4,37,0.3333333,1,2000.0,1011.0,989.0,0.0,0.0,805.0,184.0,0.0,20330.0,30.0
FW,1,4,40,0.3333333,1,2000.0,1219.0000000000002,781.0,0.0,0.0,781.0,0.0,0.0,26570.000000000004,30.0
FW,1,4,43,0.3333333,1,2000.0,890.0,1110.0,0.0,0.0,1110.0,0.0,0.0,16700.0,30.0
FW,1,4,46,0.3333333,1,2000.0,1436.0,564.0,0.0,0.0,564.0,0.0,0.0,33080.0,30.0
FW,1,4,52,0.3333333,1,2000.0,1037.0,963.0,0.0,0.0,963.0,0.0,0.0,21110.0,30.0
FW,1,4,55,0.6666667,1,2000.0,1571.0,429.0,0.0,0.0,429.0,0.0,0.0,37130.0,30.0
FW,1,4,58,0.3333333,1,2000.0,1157.9999999999998,842.0,0.0,0.0,842.0,0.0,0.0,24739.999999999996,30.0
FW,1,4,61,0.3333333,1,2000.0,831.0,1169.0,0.0,0.0,1169.0,0.0,0.0,14929.999999999998,30.0
FW,1,4,64,0.3333333,1,2000.0,1381.0,619.0,0.0,0.0,619.0,0.0,0.0,31429.999999999993,30.0
FW,1,4,70,0.1666667,1,2000.0,1087.0000000000002,913.0,0.0,0.0,913.0,0.0,0.0,22610.000000000004,30.0
FW,1,4,73,0.3333333,1,2000.0,1614.0,386.0,0.0,0.0,386.0,0.0,0.0,38420.00000000001,30.0
FW,1,4,79,0.1666667,1,2000.0,1219.0000000000002,781.0,0.0,0.0,781.0,0.0,0.0,26570.000000000004,30.0
FW,1,4,82,0.3333333,1,2000.0,1718.0,282.0,0.0,0.0,282.0,0.0,0.0,41540.0,30.0
FW,2,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,30.0
FW,2,2,26,0.333,1,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,608.9999999999998,5000.0,16.67
FW,2,2,53,0.333,1,2000.0,786.0,1214.0,0.0,0.0,1214.0,0.0,0.0,13579.999999999998,30.0
FW,2,2,62,0.111,1,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,30.0
FW,2,2,80,0.222,1,2000.0,2000.0,0.0,0.0,0.0,706.0,0.0,706.0,50000.0,30.0
FW,2,3,9,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,2381.0,608.9999999999998,1290.0,3000.0,10.0
FW,2,3,18,0.3333333,1,2000.0,446.6666666666665,1553.3333333333335,0.0,0.0,1653.0,608.9999999999998,708.6666666666666,4466.666666666665,10.0
FW,2,3,27,0.3333333,1,2000.0,913.0,1087.0,0.0,0.0,1157.0,608.9999999999998,678.9999999999999,17390.0,30.0
FW,2,3,36,0.3333333,1,2000.0,500.0,1500.0,0.0,0.0,1884.0,0.0,384.0,5000.0,23.33
FW,2,3,45,0.3333333,1,2000.0,1711.3333333333337,288.66666666666663,0.0,0.0,1137.0,0.0,848.3333333333335,41340.0,30.0
FW,2,3,54,0.3333333,1,2000.0,2000.0,0.0,0.0,0.0,704.0,0.0,704.0,50000.0,30.0
FW,2,3,63,1.0,1,2000.0,496.0,1504.0,0.0,0.0,1588.0,706.0,789.9999999999999,4960.0,10.0
FW,2,3,81,1.0,1,2000.0,1987.666632466667,12.33336753333333,0.0,0.0,468.0,706.0,1161.6666324666667,49629.998974,30.0
FW,2,4,4,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1378.0,1290.0,968.0,3000.0,10.0
FW,2,4,7,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1691.0,1290.0,1281.0,3000.0,10.0
FW,2,4,10,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1129.0,1290.0,719.0,3000.0,10.0
FW,2,4,13,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1128.0,708.6666666666666,136.66666666666652,3000.0,10.0
FW,2,4,16,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1447.0,708.6666666666666,455.6666666666665,3000.0,10.0
FW,2,4,19,0.3333333,1,2000.0,403.3333333333335,1596.6666666666665,0.0,0.0,888.0,708.6666666666666,0.0,4033.333333333335,10.0
FW,2,4,22,0.3333333,1,2000.0,363.9999999999998,1636.0000000000002,0.0,0.0,957.0,678.9999999999999,0.0,3639.999999999994,10.0
FW,2,4,25,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1280.0,678.9999999999999,259.0,3000.0,10.0
FW,2,4,28,0.3333333,1,2000.0,595.0,1405.0,0.0,0.0,726.0,678.9999999999999,0.0,7850.000000000002,30.0
FW,2,4,31,0.3333333,1,2000.0,575.0,1425.0,0.0,0.0,1041.0,384.0,0.0,7250.0,30.0
FW,2,4,34,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1361.0,384.0,45.0,3000.0,10.0
FW,2,4,37,0.3333333,1,2000.0,811.0,1189.0,0.0,0.0,805.0,384.0,0.0,14330.000000000002,30.0
FW,2,4,40,0.3333333,1,2000.0,370.6666666666663,1629.3333333333337,0.0,0.0,781.0,848.3333333333335,0.0,3706.6666666666592,10.0
FW,2,4,43,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1110.0,848.3333333333335,258.3333333333335,3000.0,10.0
FW,2,4,46,0.3333333,1,2000.0,587.6666666666665,1412.3333333333335,0.0,0.0,564.0,848.3333333333335,0.0,7629.999999999995,30.0
FW,2,4,52,0.3333333,1,2000.0,333.0,1667.0,0.0,0.0,963.0,704.0,0.0,3330.0,10.0
FW,2,4,55,0.6666667,1,2000.0,867.0,1133.0,0.0,0.0,429.0,704.0,0.0,16009.999999999998,30.0
FW,2,4,58,0.3333333,1,2000.0,368.0,1632.0,0.0,0.0,842.0,789.9999999999999,0.0,3680.0,10.0
FW,2,4,61,0.3333333,1,2000.0,300.0,1700.0,0.0,0.0,1169.0,789.9999999999999,259.0,3000.0,10.0
FW,2,4,64,0.3333333,1,2000.0,591.0,1409.0,0.0,0.0,619.0,789.9999999999999,0.0,7729.999999999998,30.0
FW,2,4,70,0.1666667,1,2000.0,300.0,1700.0,0.0,0.0,913.0,1161.6666324666667,374.66663246666667,3000.0,10.0
FW,2,4,73,0.3333333,1,2000.0,452.33336753333333,1547.6666324666667,0.0,0.0,386.0,1161.6666324666667,0.0,4523.333675333333,10.0
