NOME_UHE,NO,VAZAO
6,1,501.0
6,2,637.0
6,3,518.0
6,4,313.0
6,5,620.0
6,6,530.0
6,7,321.0
6,8,600.0
6,9,534.0
6,10,321.0
6,11,559.0
6,12,521.0
6,13,309.0
6,14,684.0
6,15,559.0
6,16,303.0
6,17,643.0
6,18,577.0
6,19,330.0
6,20,869.0
6,21,602.0
6,22,322.0
6,23,722.0
6,24,563.0
6,25,294.0
6,26,694.0
6,27,539.0
6,28,321.0
6,29,562.0
6,30,512.0
6,31,319.0
6,32,641.0
6,33,534.0
6,34,323.0
6,35,665.0
6,36,538.0
6,37,322.0
6,38,557.0
6,39,501.0
6,40,303.0
6,41,555.0
6,42,520.0
6,43,314.0
6,44,716.0
6,45,545.0
6,46,321.0
6,47,695.0
6,48,525.0
6,49,289.0
6,50,897.0
6,51,616.0
6,52,326.0
6,53,723.0
6,54,539.0
6,55,318.0
6,56,603.0
6,57,525.0
6,58,321.0
6,59,676.0
6,60,582.0
6,61,320.0
6,62,618.0
6,63,538.0
6,64,323.0
6,65,760.0
6,66,569.0
6,67,295.0
6,68,617.0
6,69,536.0
6,70,323.0
6,71,650.0
6,72,557.0
6,73,313.0
6,74,589.0
6,75,526.0
6,76,325.0
6,77,610.0
6,78,525.0
6,79,326.0
6,80,733.0
6,81,538.0
6,82,307.0
6,83,563.0
6,84,531.0
6,85,315.0
6,86,646.0
6,87,548.0
6,88,313.0
6,89,655.0
6,90,568.0
6,91,331.0
6,92,613.0
6,93,524.0
6,94,340.0
6,95,887.0
6,96,613.0
6,97,313.0
6,98,581.0
6,99,521.0
6,100,316.0
6,101,849.0
6,102,595.0
6,103,307.0
6,104,576.0
6,105,537.0
6,106,332.0
6,107,667.0
6,108,520.0
6,109,300.0
6,110,835.0
6,111,580.0
6,112,308.0
6,113,643.0
6,114,569.0
6,115,335.0
6,116,753.0
6,117,568.0
6,118,292.0
6,119,683.0
6,120,583.0
6,121,312.0
6,122,758.0
6,123,548.0
6,124,294.0
6,125,593.0
6,126,507.0
6,127,312.0
6,128,796.0
6,129,604.0
6,130,313.0
6,131,624.0
6,132,542.0
6,133,325.0
6,134,684.0
6,135,567.0
6,136,320.0
6,137,600.0
6,138,555.0
6,139,338.0
6,140,772.0
6,141,577.0
6,142,303.0
6,143,621.0
6,144,511.0
6,145,310.0
6,146,734.0
6,147,545.0
6,148,307.0
6,149,790.0
6,150,583.0
6,151,298.0
6,152,794.0
6,153,562.0
6,154,302.0
6,155,729.0
6,156,537.0
6,157,312.0
6,158,816.0
6,159,582.0
6,160,307.0
6,161,734.0
6,162,542.0
6,163,309.0
6,164,772.0
6,165,559.0
6,166,295.0
6,167,618.0
6,168,510.0
6,169,299.0
6,170,629.0
6,171,541.0
6,172,309.0
6,173,676.0
6,174,569.0
6,175,315.0
6,176,794.0
6,177,578.0
6,178,299.0
6,179,625.0
6,180,515.0
6,181,316.0
6,182,710.0
6,183,582.0
6,184,326.0
6,185,684.0
6,186,549.0
6,187,299.0
6,188,761.0
6,189,574.0
6,190,296.0
6,191,733.0
6,192,541.0
6,193,293.0
6,194,664.0
6,195,528.0
6,196,308.0
6,197,603.0
6,198,508.0
6,199,308.0
6,200,782.0
6,201,564.0
6,202,293.0
6,203,783.0
6,204,566.0
