NO_PAI,NO,Abertura,PER,PROB
0,1,1,1,1.0
1570,4,1,4,0.5
1615,7,1,4,1.0
1539,10,1,4,0.0333333
1561,13,1,4,1.0
1527,16,1,4,0.3333333
1576,19,1,4,0.5
1587,22,1,4,0.05
1552,25,1,4,0.0588235
1606,28,1,4,0.25
1626,31,1,4,0.5
1506,33,1,3,0.3333333
33,34,1,4,1.0
1569,37,1,4,0.5
1543,40,1,4,0.0416667
1543,43,1,4,0.0416667
1540,46,1,4,0.1666667
1567,49,1,4,0.1428571
1585,52,1,4,0.25
1605,55,1,4,1.0
1524,57,1,3,0.2
57,58,1,4,1.0
1613,61,1,4,0.5
1539,64,1,4,0.0333333
1565,67,1,4,0.5
1510,69,1,3,0.125
69,70,1,4,1.0
1589,73,1,4,0.1111111
1540,76,1,4,0.1666667
1562,79,1,4,1.0
1604,82,1,4,0.5
1539,85,1,4,0.0333333
1621,88,1,4,1.0
1618,91,1,4,1.0
1587,94,1,4,0.05
1606,97,1,4,0.25
1511,99,1,3,0.125
99,100,1,4,1.0
1575,103,1,4,0.3333333
1506,105,1,3,0.3333333
105,106,1,4,1.0
1631,109,1,4,0.2
1543,112,1,4,0.0416667
1539,115,1,4,0.0333333
1568,118,1,4,0.25
1630,121,1,4,0.1666667
1584,124,1,4,0.5
1596,127,1,4,0.125
1604,130,1,4,0.5
1626,133,1,4,0.5
1567,136,1,4,0.1428571
1552,139,1,4,0.0588235
1542,142,1,4,0.3333333
1540,145,1,4,0.1666667
1550,148,1,4,0.2
1549,151,1,4,0.3333333
1571,154,1,4,0.25
1592,157,1,4,0.05
1525,159,1,3,0.5
159,160,1,4,1.0
1573,163,1,4,0.25
1514,165,1,3,0.3333333
165,166,1,4,1.0
1540,169,1,4,0.1666667
1587,172,1,4,0.05
1634,175,1,4,0.3333333
1622,178,1,4,1.0
1516,180,1,3,0.1111111
180,181,1,4,1.0
1641,184,1,4,0.3333333
1539,187,1,4,0.0333333
1568,190,1,4,0.25
1587,193,1,4,0.05
1539,196,1,4,0.0333333
1506,198,1,3,0.3333333
198,199,1,4,1.0
1510,201,1,3,0.125
201,202,1,4,1.0
1590,205,1,4,0.0588235
1611,208,1,4,0.5
1546,211,1,4,0.1666667
1564,214,1,4,0.5
1593,217,1,4,0.25
1641,220,1,4,0.3333333
1527,223,1,4,0.3333333
1553,226,1,4,0.1428571
1575,229,1,4,0.3333333
1571,232,1,4,0.25
1587,235,1,4,0.05
1546,238,1,4,0.1666667
1539,241,1,4,0.0333333
1587,244,1,4,0.05
1522,246,1,3,0.1
246,247,1,4,1.0
1553,250,1,4,0.1428571
1570,253,1,4,0.5
1592,256,1,4,0.05
1646,259,1,4,0.3333333
1589,262,1,4,0.1111111
