etapa,iter,est,node,prob,Submercado,nome,usina,generation,VI,AFL,TURB,VERT,VF
FW,5,1,1,1.0,1,6,6,1000.0,1000.0,0.0,1000.0,0.0,0.0
FW,5,2,83,0.666,1,6,6,959.9999999999998,0.0,959.9999999999998,959.9999999999998,0.0,0.0
FW,5,2,84,0.33299999999999996,1,6,6,1700.0,0.0,2109.0,1700.0,0.0,409.0000000000001
FW,5,3,85,0.33333359999999995,1,6,6,1500.0,0.0,1736.0000000000005,1500.0,0.0,236.00000000000026
FW,5,3,86,0.6666672000000001,1,6,6,786.5000000000001,0.0,786.5,786.5000000000001,0.0,-1.1368683772161603e-13
FW,5,3,87,0.6666666,1,6,6,1700.0,409.0000000000001,2017.0,1700.0,0.0,726.0
FW,5,3,88,0.3333333,1,6,6,1345.9999999999995,409.0000000000001,1157.0,1345.9999999999995,0.0,220.0000000000008
FW,5,4,89,0.3333334,1,6,6,1501.0000000000005,236.00000000000026,1265.0,1501.0000000000005,-2.2737367544323206e-13,0.0
FW,5,4,90,0.6666668,1,6,6,1062.7500000000002,236.00000000000026,826.75,1062.7500000000002,0.0,0.0
FW,5,4,91,0.5833330999999999,1,6,6,472.99999999999994,-1.1368683772161603e-13,473.00000000000006,472.99999999999994,0.0,0.0
FW,5,4,92,0.4166665,1,6,6,909.6,-1.1368683772161603e-13,909.6000000000001,909.6,0.0,0.0
FW,5,4,93,0.5000001000000001,1,6,6,1700.0,726.0,1505.3333333333333,1700.0,0.0,531.333333333333
FW,5,4,94,0.5000001000000001,1,6,6,1700.0,726.0,1048.3333333333333,1700.0,0.0,74.33333333333326
FW,5,4,95,0.6666666,1,6,6,1061.500000000001,220.0000000000008,841.5,1061.500000000001,0.0,0.0
FW,5,4,96,0.3333333,1,6,6,1500.000000000001,220.0000000000008,1280.0,1500.000000000001,0.0,0.0
