etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,5,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,48407.48844867716
FW,5,2,83,0.666,2000.0,1040.0,959.9999999999998,0.0,0.0,959.9999999999998,0.0,0.0,21200.000000000004,44085.58364610537
FW,5,2,84,0.33299999999999996,2000.0,300.0,1700.0,0.0,0.0,2109.0,0.0,409.0000000000001,2999.999999999997,11796.66588699996
FW,5,3,85,0.33333359999999995,2000.0,500.0,1500.0,0.0,0.0,1736.0000000000005,0.0,236.00000000000026,5000.0,13741.669414999993
FW,5,3,86,0.6666672000000001,2000.0,1213.4999999999998,786.5000000000001,0.0,0.0,786.5,0.0,-1.1368683772161603e-13,26404.999999999996,30352.487859
FW,5,3,87,0.6666666,2000.0,300.0,1700.0,0.0,0.0,2017.0,409.0000000000001,726.0,3000.0,3000.0006000000003
FW,5,3,88,0.3333333,2000.0,654.0000000000005,1345.9999999999995,0.0,0.0,1157.0,409.0000000000001,220.0000000000008,9620.000000000015,13769.998622999978
FW,5,4,89,0.3333334,2000.0,498.99999999999955,1501.0000000000005,0.0,0.0,1265.0,236.00000000000026,0.0,4989.999999999993,0.0
FW,5,4,90,0.6666668,2000.0,937.2499999999998,1062.7500000000002,0.0,0.0,826.75,236.00000000000026,0.0,18117.499999999993,0.0
FW,5,4,91,0.5833330999999999,2000.0,1527.0,472.99999999999994,0.0,0.0,473.00000000000006,-1.1368683772161603e-13,0.0,35810.00000000001,0.0
FW,5,4,92,0.4166665,2000.0,1090.3999999999999,909.6,0.0,0.0,909.6000000000001,-1.1368683772161603e-13,0.0,22712.0,0.0
FW,5,4,93,0.5000001000000001,2000.0,300.0,1700.0,0.0,0.0,1505.3333333333333,726.0,531.333333333333,3000.0,0.0
FW,5,4,94,0.5000001000000001,2000.0,300.0,1700.0,0.0,0.0,1048.3333333333333,726.0,74.33333333333326,3000.0,0.0
FW,5,4,95,0.6666666,2000.0,938.4999999999991,1061.500000000001,0.0,0.0,841.5,220.0000000000008,0.0,18154.99999999997,0.0
FW,5,4,96,0.3333333,2000.0,499.9999999999991,1500.000000000001,0.0,0.0,1280.0,220.0000000000008,0.0,4999.9999999999745,0.0
