"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf";"mediaLimSup";"stdOrig";"stdRed";"stdLimInf";"stdLimSup";"chi2_lower";"chi2_upper";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"115";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;246;1033,442;1034,1;1,96;12,44;1021,002;1045,882;141,925;145,048;133,64;151,314;562,789;438,998;1,398;1,378;0,565;0,459;3,398;0,018;1;0,953;0,74;0,754;0,954;0,771;0,492
"116";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;247;271,898;274,562;1,96;5,456;266,442;277,354;62,245;63,416;58,612;66,363;562,789;438,998;0,065;0,117;-1,073;-1,079;2,824;0,038;0,991;0,586;0,487;0,483;0,666;0,696;0,118
"117";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;248;11,88;11,986;1,96;0,23;11,65;12,11;2,629;2,653;2,475;2,802;562,789;438,998;-0,499;-0,495;-0,854;-0,867;0,126;0,014;1;0,606;0,137;0,102;0,705;0,854;0,164
"118";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;249;7,512;7,53;1,96;0,316;7,196;7,828;3,61;3,656;3,399;3,848;562,789;438,998;0,68;0,703;-0,236;-0,209;0,042;0,002;1;0,949;0,688;0,765;0,947;0,81;0,439
"119";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;251;81,062;81,356;1,96;3,595;77,467;84,657;41,015;41,758;38,621;43,728;562,789;438,998;0,271;0,293;-1,44;-1,413;0,722;0,016;1;0,927;0,715;0,371;0,947;0,639;0,047
"120";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;252;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"121";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;253;108,444;108,802;1,96;3,393;105,051;111,837;38,711;38,704;36,451;41,272;562,789;438,998;0,365;0,322;-1,134;-1,173;0,89;0,016;1;0,905;0,889;0,516;0,934;0,996;0,181
"122";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;254;25,17;24,952;1,96;1,004;24,166;26,174;11,451;10,887;10,782;12,208;562,789;438,998;0,273;0,204;-0,84;-0,785;0,61;0,022;1;0,8;0,227;0,079;0,824;0,556;0,303
"123";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;255;106,988;106,082;1,96;6,846;100,142;113,834;78,101;76,548;73,542;83,268;562,789;438,998;0,6;0,609;-1,146;-1,088;2,718;0,036;0,996;0,88;0,876;0,367;0,901;0,665;0,101
"124";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;257;832,994;835,322;1,96;25,213;807,781;858,207;287,653;286,125;270,861;306,681;562,789;438,998;0,659;0,635;-0,826;-0,85;5,984;0,014;1;0,917;0,993;0,938;0,914;0,887;0,16
"125";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;259;75,692;76,378;1,96;0,522;75,17;76,214;5,955;6,016;5,607;6,349;562,789;438,998;-0,299;-0,277;-0,653;-0,663;0,686;0,052;0,87;0,141;0,822;0,932;0,506;0,847;0,639
"126";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;261;22,728;23,018;1,96;0,438;22,29;23,166;5,002;5,015;4,71;5,333;562,789;438,998;-0,593;-0,664;-0,799;-0,773;0,326;0,032;0,999;0,456;0,072;0,029;0,6;0,966;0,103
"127";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;262;121,336;121,834;1,96;4,564;116,772;125,9;52,07;52,212;49,03;55,514;562,789;438,998;0,375;0,345;-1,436;-1,491;1,434;0,02;1;0,902;0,56;0,117;0,906;0,94;0,306
"128";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;263;0,072;0,04;1,96;0,023;0,049;0,095;0,258;0,196;0,243;0,276;562,789;438,998;3,312;4,695;8,966;20,042;0,032;0,022;1;0,06;0,134;0,539;0,503;0,509;0,539
"129";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;266;2527,726;2523,254;1,96;44,945;2482,781;2572,671;512,764;521,545;482,83;546,684;562,789;438,998;0,489;0,46;-1,309;-1,401;19,704;0,042;0,975;0,912;0,693;0,573;0,912;0,66;0,15
"130";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;269;1073,644;1073,31;1,96;30,521;1043,123;1104,165;348,202;350,114;327,875;371,236;562,789;438,998;-0,86;-0,862;-0,537;-0,53;5,198;0,014;1;0,99;0,528;0,889;0,994;0,908;0,298
"131";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;270;712,83;715,156;1,96;21,716;691,114;734,546;247,755;249,321;233,292;264,145;562,789;438,998;0,064;0,036;-1,207;-1,202;6,05;0,012;1;0,904;0,813;0,965;0,935;0,863;0,625
"132";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;271;2203,07;2208,594;1,96;30,697;2172,373;2233,767;350,218;359,297;329,773;373,385;562,789;438,998;0,585;0,54;-0,819;-0,908;14,576;0,022;1;0,842;0,951;0,762;0,856;0,627;0,157
"133";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;273;902,032;904,624;1,96;28,511;873,521;930,543;325,273;325,769;306,285;346,79;562,789;438,998;0,234;0,196;-1,218;-1,25;7,26;0,018;1;0,918;0,846;0,332;0,925;0,971;0,217
"134";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;275;12386,224;12401,686;1,96;222,324;12163,9;12608,548;2536,431;2524,059;2388,363;2704,22;562,789;438,998;-0,191;-0,233;-0,703;-0,709;53,654;0,026;1;0,937;0,207;0,289;0,943;0,928;0,089
"135";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;277;496,104;495,872;1,96;23,299;472,805;519,403;265,809;267,453;250,292;283,393;562,789;438,998;-0,112;-0,121;-1,339;-1,362;3,328;0,02;1;0,991;0,626;0,53;0,989;0,858;0,872
"136";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;278;141,446;138,3;1,96;3,734;137,712;145,18;42,605;40,882;40,118;45,423;562,789;438,998;0,587;0,506;-0,603;-0,936;3,182;0,036;0,996;0,329;0,449;0,595;0,557;0,586;0,69
"137";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;279;1094,082;1093,472;1,96;12,562;1081,52;1106,644;143,316;148,355;134,95;152,797;562,789;438,998;0,213;0,263;-0,672;-0,686;6,694;0,026;1;0,957;0,453;0,639;0,968;0,583;0,829
"138";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;280;5,27;5,298;1,96;0,138;5,132;5,408;1,575;1,576;1,483;1,679;562,789;438,998;-0,456;-0,541;-0,336;-0,338;0,048;0,012;1;0,819;0,496;0,386;0,87;0,993;0,783
"139";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;281;105,542;106,392;1,96;0,58;104,962;106,122;6,619;6,563;6,232;7,057;562,789;438,998;0,202;0,134;-0,781;-0,721;0,858;0,068;0,578;0,097;0,971;0,666;0,473;0,862;0,085
"140";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;283;68,584;68,772;1,96;3,798;64,786;72,382;43,331;43,557;40,802;46,198;562,789;438,998;0,856;0,878;-0,505;-0,479;0,868;0,01;1;0,956;0,494;0,342;0,969;0,926;0,452
"141";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;284;13,6;13,646;1,96;0,528;13,072;14,128;6,028;6,027;5,676;6,427;562,789;438,998;0,536;0,481;0,875;0,905;0,274;0,014;1;0,922;0,372;0,659;0,944;0,995;0,564
"142";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;285;40346,562;40337,648;1,96;371,22;39975,342;40717,782;4235,139;4259,997;3987,907;4515,301;562,789;438,998;0,775;0,841;-0,473;-0,361;138,678;0,028;1;0,978;0,12;0,083;0,979;0,92;0,129
"143";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;286;48,466;47,838;1,96;2,17;46,296;50,636;24,754;24,662;23,309;26,392;562,789;438,998;1,128;1,095;0,387;0,257;0,732;0,036;0,996;0,743;0,677;0,768;0,771;0,954;0,492
"144";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;287;962,564;942,336;1,96;20,997;941,567;983,561;239,545;235,384;225,561;255,391;562,789;438,998;1,135;1,259;0,449;0,768;21,116;0,072;0,504;0,271;0,925;0,83;0,527;0,834;0,135
"145";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;288;18180,57;18136,254;1,96;334;17846,57;18514,57;3810,51;3758,748;3588,065;4062,581;562,789;438,998;0,861;0,81;-0,446;-0,492;97,24;0,028;1;0,88;0,539;0,458;0,881;0,815;0,854
"146";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;290;1269,496;1271,708;1,96;33,017;1236,479;1302,513;376,685;381,38;354,695;401,603;562,789;438,998;0,181;0,206;-1,423;-1,428;8,872;0,04;0,985;0,94;0,342;0,057;0,943;0,733;0,985
"147";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;291;1020,43;1019,432;1,96;23,005;997,425;1043,435;262,457;261,35;247,135;279,819;562,789;438,998;0,173;0,203;-1,572;-1,557;7,682;0,024;1;0,961;0,448;0,075;0,97;0,891;0,257
"148";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;294;260,006;261,338;1,96;4,032;255,974;264,038;45,998;46,346;43,313;49,041;562,789;438,998;-0,317;-0,265;-1,008;-1,095;1,708;0,054;0,838;0,711;0,242;0,251;0,746;0,864;0,113
"149";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;295;112,766;112,676;1,96;0,891;111,875;113,657;10,167;10,024;9,574;10,84;562,789;438,998;0,507;0,458;-0,669;-0,833;0,234;0,004;1;0,908;0,475;0,367;0,911;0,758;0,306
"150";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;296;58,188;57,806;1,96;0,968;57,22;59,156;11,04;10,625;10,395;11,77;562,789;438,998;1,575;1,618;2,411;2,856;0,502;0,02;1;0,648;0,98;0,703;0,705;0,708;0,895
"151";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;297;16,832;16,93;1,96;0,29;16,542;17,122;3,303;3,28;3,11;3,522;562,789;438,998;-0,154;-0,217;-1,009;-1,022;0,126;0,014;1;0,701;0,602;0,438;0,727;0,875;0,716
"152";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;301;33,134;33,124;1,96;0,773;32,361;33,907;8,823;9,121;8,308;9,407;562,789;438,998;0,434;0,472;-0,498;-0,514;0,37;0,024;1;0,989;0,788;0,925;0,989;0,604;0,881
"153";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;320;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"154";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;121;91,426;91,376;1,96;2,014;89,412;93,44;22,98;24,15;21,639;24,5;562,789;438,998;1,593;1,763;3,846;4,462;1,034;0,022;1;0,978;0,082;0,226;0,98;0,669;0,829
"155";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;122;13,496;13,504;1,96;0,316;13,18;13,812;3,6;3,76;3,39;3,838;562,789;438,998;1,36;1,506;2,252;2,752;0,144;0,02;1;0,978;0,093;0,206;0,981;0,648;0,626
"156";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;123;145,294;144,368;1,96;7,346;137,948;152,64;83,809;84,15;78,916;89,353;562,789;438,998;0,555;0,523;-0,819;-0,85;2,002;0,034;0,998;0,887;0,872;0,759;0,899;0,933;0,097
"157";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;120;31,196;31,78;1,96;1,329;29,867;32,525;15,159;15,876;14,274;16,162;562,789;438,998;0,745;0,792;-0,621;-0,561;0,708;0,022;1;0,631;0,266;0,12;0,698;0,537;0,21
"158";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;125;72,574;72,972;1,96;2,49;70,084;75,064;28,403;30,325;26,745;30,282;562,789;438,998;0,594;0,795;0,053;0,555;1,906;0,018;1;0,863;0,772;0,588;0,904;0,462;0,23
"159";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;197;28,692;28,506;1,96;1,229;27,463;29,921;14,025;13,753;13,207;14,953;562,789;438,998;0,706;0,641;-0,446;-0,542;0,322;0,016;1;0,863;0,948;0,868;0,874;0,726;0,251
"160";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;198;35,53;35,616;1,96;0,555;34,975;36,085;6,327;6,415;5,957;6,745;562,789;438,998;0,746;0,739;-0,057;-0,158;0,266;0,02;1;0,862;0,613;0,495;0,857;0,814;0,784
"161";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;130;93,498;93,732;1,96;2,704;90,794;96,202;30,845;31,89;29,044;32,886;562,789;438,998;0,024;0,024;-0,794;-0,778;1,114;0,022;1;0,924;0,953;0,878;0,932;0,597;0,141
"162";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;201;13,64;13,504;1,96;0,32;13,32;13,96;3,647;3,716;3,434;3,888;562,789;438,998;-0,034;-0,018;-0,706;-0,696;0,144;0,02;1;0,635;0,547;0,4;0,7;0,719;0,15
"163";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;129;234,808;235,128;1,96;6,608;228,2;241,416;75,39;78,481;70,989;80,377;562,789;438,998;-0,006;0,013;-0,842;-0,796;3,056;0,022;1;0,958;0,861;0,859;0,963;0,532;0,152
"164";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;202;6,378;6,274;1,96;0,149;6,229;6,527;1,697;1,759;1,598;1,809;562,789;438,998;-0,148;-0,145;-0,699;-0,728;0,108;0,022;1;0,441;0,684;0,825;0,565;0,572;0,242
"165";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;203;6,33;6,324;1,96;0,15;6,18;6,48;1,708;1,698;1,608;1,821;562,789;438,998;-0,145;-0,045;-0,659;-0,681;0,054;0,012;1;0,964;0,397;0,492;0,965;0,921;0,14
"166";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;37;449,882;451,332;1,96;9,337;440,545;459,219;106,522;107,657;100,304;113,568;562,789;438,998;0,138;0,106;-1,043;-0,994;4,026;0,044;0,961;0,862;0,66;0,725;0,887;0,824;0,241
"167";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;38;530,41;531,718;1,96;10,569;519,841;540,979;120,579;121,856;113,54;128,556;562,789;438,998;0,22;0,194;-0,926;-0,879;4,604;0,04;0,985;0,89;0,617;0,567;0,899;0,809;0,208
"168";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;39;682,668;683,576;1,96;12,699;669,969;695,367;144,875;146,394;136,417;154,458;562,789;438,998;0,345;0,318;-0,77;-0,741;4,82;0,032;0,999;0,936;0,603;0,493;0,936;0,818;0,151
"169";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;40;796,15;797,252;1,96;14,493;781,657;810,643;165,342;168,118;155,69;176,28;562,789;438,998;0,627;0,588;-0,215;-0,242;5,278;0,042;0,975;0,932;0,536;0,648;0,95;0,78;0,12
"170";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;42;840,81;841,766;1,96;15,412;825,398;856,222;175,827;179,279;165,563;187,458;562,789;438,998;0,727;0,683;-0,048;-0,102;5,604;0,034;0,998;0,945;0,507;0,659;0,931;0,755;0,122
"171";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;43;882,218;882,326;1,96;17,519;864,699;899,737;199,873;204,064;188,205;213,095;562,789;438,998;0,814;0,779;0,006;-0,059;5,848;0,038;0,991;0,995;0,53;0,635;0,994;0,749;0,116
"172";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;45;8224,342;8222,79;1,96;179,156;8045,186;8403,498;2043,936;2043,552;1924,618;2179,146;562,789;438,998;-0,473;-0,473;-0,687;-0,683;20,556;0,03;1;0,992;0,153;0,26;0,992;0,998;0,098
"173";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;46;9413,738;9413,454;1,96;180,765;9232,973;9594,503;2062,292;2062,046;1941,902;2198,716;562,789;438,998;-0,548;-0,542;-0,577;-0,578;16,94;0,02;1;0,999;0,126;0,239;1;0,999;0,095
"174";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;66;13651,34;13645,634;1,96;183,043;13468,297;13834,383;2088,282;2089,526;1966,375;2226,425;562,789;438,998;-0,523;-0,501;-1,063;-1,088;31,902;0,028;1;0,972;0,18;0,047;0,965;0,991;0,155
"175";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;75;663,902;664,696;1,96;39,15;624,752;703,052;446,649;441,826;420,576;476,196;562,789;438,998;1,168;1,156;-0,076;-0,093;6,686;0,03;1;0,982;0,609;0,584;0,984;0,867;0,68
"176";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;292;12755,7;12738,692;1,96;102,255;12653,445;12857,955;1166,602;1199,871;1098,5;1243,775;562,789;438,998;-0,832;-0,849;-0,646;-0,631;38,208;0,026;1;0,854;0,803;0,909;0,869;0,627;0,941
"177";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;302;5424,864;5397,514;1,96;258,955;5165,909;5683,819;2954,343;2872,663;2781,878;3149,777;562,789;438,998;1,335;1,322;0,123;0,108;66,19;0,028;1;0,903;0,545;0,502;0,917;0,67;0,787
"178";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;318;74,098;74,084;1,96;1,784;72,314;75,882;20,355;21,077;19,166;21,701;562,789;438,998;0,436;0,474;-0,503;-0,515;0,878;0,022;1;0,993;0,779;0,941;0,992;0,583;0,853
"179";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;131;146,7;146,678;1,96;9,054;137,646;155,754;103,29;105,372;97,26;110,123;562,789;438,998;0,754;0,783;-0,787;-0,702;2,614;0,022;1;0,998;0,532;0,199;1;0,689;0,131
"180";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;306;116,75;116,864;1,96;8,575;108,175;125,325;97,835;99,663;92,124;104,307;562,789;438,998;0,825;0,854;-0,675;-0,587;2,306;0,016;1;0,988;0,49;0,182;0,99;0,731;0,163
"181";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;132;19,81;19,686;1,96;0,455;19,355;20,265;5,187;5,28;4,884;5,53;562,789;438,998;-0,062;-0,008;-0,663;-0,696;0,18;0,016;1;0,761;0,524;0,491;0,814;0,723;0,145
"182";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;21;281,412;281,028;1,96;9,689;271,723;291,101;110,539;112,922;104,086;117,852;562,789;438,998;0,633;0,657;-0,885;-0,815;3,116;0,03;1;0,965;0,684;0,3;0,967;0,701;0,09
"183";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;126;557,204;555,846;1,96;13,631;543,573;570,835;155,511;159,578;146,433;165,799;562,789;438,998;0,041;0,047;-1,061;-1,013;4,986;0,022;1;0,912;0,847;0,929;0,923;0,599;0,078
"184";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;299;885,4;885,762;1,96;27,633;857,767;913,033;315,252;320,825;296,848;336,106;562,789;438,998;0,335;0,332;-0,987;-0,925;9,198;0,028;1;0,988;0,974;0,929;0,993;0,72;0,076
"185";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;19;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"186";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;304;0,094;0,058;1,96;0,041;0,053;0,135;0,47;0,367;0,443;0,501;562,789;438,998;5,488;7,011;30,929;52,989;0,036;0,008;1;0,252;0,419;0,697;0,512;0,547;0,53
"187";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";3;250;303;29,952;29,848;1,96;0,686;29,266;30,638;7,825;7,996;7,368;8,342;562,789;438,998;-0,355;-0,307;-1,015;-1,113;0,316;0,02;1;0,866;0,507;0,273;0,865;0,641;0,143
"188";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;1;141,792;139,99;1,96;4,178;137,614;145,97;47,66;50,98;44,878;50,813;562,789;438,998;-0,083;0,128;-0,654;-0,57;5,074;0,092;0,897;0,813;0,724;0,8;0,826;0,511;0,62
"189";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;2;0;0;1,96;0;0;0;0;0;0;0;562,789;438,998;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"190";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;6;759,248;758,742;1,96;22,837;736,411;782,085;260,54;244,268;245,33;277,775;562,789;438,998;-0,666;-0,923;-0,648;-0,513;23,026;0,082;0,956;0,989;0,233;0,166;0,985;0,622;0,249
"191";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;7;163,89;164,404;1,96;8,293;155,597;172,183;94,614;91,874;89,091;100,873;562,789;438,998;0,981;0,857;-0,053;-0,25;4,614;0,056;1;0,97;0,96;0,796;0,972;0,792;0,157
"192";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;8;37,468;37,456;1,96;2,044;35,424;39,512;23,321;22,484;21,959;24,864;562,789;438,998;1,157;1,04;0,144;-0,113;1,236;0,068;0,994;0,997;0,911;0,664;1;0,769;0,171
"193";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;9;15,144;15,258;1,96;1,009;14,135;16,153;11,506;11,137;10,835;12,268;562,789;438,998;1,305;1,185;0,232;-0,064;0,67;0,046;1;0,946;0,794;0,571;0,945;0,779;0,135
"194";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;10;43,586;43,656;1,96;2,535;41,051;46,121;28,916;28,087;27,228;30,828;562,789;438,998;1,238;1,104;0,224;-0,057;1,578;0,046;1;0,987;0,825;0,616;0,987;0,771;0,144
"195";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;11;98,15;98,178;1,96;4,936;93,214;103,086;56,312;54,279;53,025;60,037;562,789;438,998;1,019;0,887;0,104;-0,079;2,996;0,058;0,999;0,997;0,998;0,798;0,999;0,777;0,137
"196";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;12;219,484;222,12;1,96;9,002;210,482;228,486;102,703;103,218;96,708;109,497;562,789;438,998;0,706;0,638;-0,409;-0,506;4,492;0,054;1;0,865;0,814;0,794;0,86;0,964;0,168
"197";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;14;66,16;65,416;1,96;1,708;64,452;67,868;19,491;19,48;18,353;20,78;562,789;438,998;-0,36;-0,556;-0,982;-0,812;1,5;0,07;0,991;0,8;0,673;0,374;0,821;0,993;0,475
"198";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;15;42,084;41,674;1,96;1,086;40,998;43,17;12,386;12,389;11,663;13,205;562,789;438,998;-0,322;-0,498;-1,026;-0,889;0,954;0,064;0,997;0,826;0,697;0,407;0,852;0,998;0,426
"199";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;16;1,286;1,258;1,96;0,052;1,234;1,338;0,59;0,572;0,556;0,629;562,789;438,998;0,291;0,253;0,101;0,077;0,028;0,01;1;0,746;0,594;0,589;0,782;0,812;0,682
"200";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;17;709,634;703,296;1,96;25,386;684,248;735,02;289,62;294,305;272,713;308,778;562,789;438,998;0,118;0,07;-1,18;-1,233;12,426;0,066;0,996;0,886;0,924;0,576;0,892;0,816;0,311
"201";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;18;427,7;431,012;1,96;22,8;404,9;450,5;260,121;259,045;244,936;277,328;562,789;438,998;1,083;1,011;-0,31;-0,519;12,9;0,058;0,999;0,932;0,612;0,448;0,945;0,957;0,233
"202";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;22;84,504;84,16;1,96;3,436;81,068;87,94;39,199;39,639;36,91;41,792;562,789;438,998;-0,01;0,037;-1,323;-1,327;1,324;0,056;1;0,954;0,958;0,643;0,953;0,861;0,324
"203";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;23;27,878;27,886;1,96;1,025;26,853;28,903;11,692;11,932;11,009;12,465;562,789;438,998;-0,299;-0,302;-1,391;-1,411;0,484;0,06;0,999;0,996;0,767;0,457;0,997;0,724;0,502
"204";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;24;338,17;337,818;1,96;15,631;322,539;353,801;178,333;176,002;167,922;190,13;562,789;438,998;0,073;0,036;-1,615;-1,61;5,444;0,042;1;0,989;0,916;0,769;0,988;0,819;0,32
"205";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;25;425,738;420,058;1,96;16,835;408,903;442,573;192,067;188,761;180,855;204,772;562,789;438,998;0,443;0,431;-0,861;-0,83;10,872;0,068;0,994;0,842;0,932;0,939;0,862;0,862;0,446
"206";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;28;5,562;5,736;1,96;0,369;5,193;5,931;4,21;4,244;3,964;4,489;562,789;438,998;0,921;0,801;-0,535;-0,782;0,218;0,044;1;0,785;0,591;0,46;0,786;0,919;0,163
"207";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;31;282,862;284,936;1,96;14,874;267,988;297,736;169,688;172,577;159,783;180,914;562,789;438,998;0,261;0,308;-1,494;-1,378;6,27;0,038;1;0,936;0,498;0,367;0,941;0,791;0,256
"208";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;32;67,204;67,288;1,96;2,874;64,33;70,078;32,784;32,17;30,87;34,952;562,789;438,998;0,01;-0,008;-1,492;-1,542;1,272;0,036;1;0,986;0,803;0,87;0,987;0,758;0,35
"209";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;33;1031,372;1037,816;1,96;35,389;995,983;1066,761;403,749;399,059;380,179;430,458;562,789;438,998;-0,023;-0,034;-1,562;-1,587;15,496;0,064;0,997;0,915;0,941;0,952;0,923;0,835;0,195
"210";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;34;538,66;537,488;1,96;15,107;523,553;553,767;172,349;170,616;162,288;183,75;562,789;438,998;0,78;0,755;-0,849;-0,94;7,46;0,058;0,999;0,964;0,662;0,422;0,963;0,899;0,301
"211";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;47;454,182;457;1,96;9,151;445,031;463,333;104,402;97,1;98,307;111,308;562,789;438,998;0,342;0,294;-0,844;-1,015;10,086;0,064;0,997;0,848;0,702;0,762;0,843;0,569;0,585
"212";"avaliaArvores/A_50_5_2";"BKAssimetrico_ENA";2;50;48;11,29;10,828;1,96;0,713;10,577;12,003;8,134;7,85;7,659;8,672;562,789;438,998;2,295;2,437;4,349;5,09;0,606;0,054;1;0,697;0,543;0,662;0,74;0,861;0,988
