"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf";"mediaLimSup";"stdOrig";"stdRed";"stdLimInf";"stdLimSup";"chi2_lower";"chi2_upper";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"1";"3Aberturas_Equiprovavel/A_4_2_3";"BKAssimetrico";4;24;6;900,741;880,259;1,96;131,37;769,371;1032,111;348,281;372,521;274,277;477,295;41,923;13,844;0,241;0,126;-0,593;-0,754;20,481;0,101;1;0,844;0,969;0,882;0,841;0,721;0,657
"2";"3Aberturas_Equiprovavel/A_4_2_3";"BKAssimetrico";3;8;6;1312,111;1271,111;1,96;218,668;1093,444;1530,779;579,72;623,284;456,539;794,467;41,923;13,844;0,3;0,212;-0,906;-1,067;41;0,101;1;0,878;0,746;0,886;0,873;0,757;0,828
"3";"3Aberturas_Equiprovavel/A_4_2_3";"BKAssimetrico";2;4;6;1343;1343;1,96;218,77;1124,23;1561,77;579,99;579,99;456,752;794,837;41,923;13,844;0,323;0,323;-1,5;-1,5;0;0;1;1;0,622;0,961;0,996;0,996;0,595
"4";"3Aberturas_Equiprovavel/A_4_2_3";"ClusterAssimetrico";4;18;6;900,741;900,741;1,96;131,37;769,371;1032,111;348,281;342,227;274,277;477,295;41,923;13,844;0,241;0,243;-0,593;-0,656;35,506;0,064;1;1;0,883;0,826;1;0,92;0,602
"5";"3Aberturas_Equiprovavel/A_4_2_3";"ClusterAssimetrico";3;7;6;1312,111;1312,111;1,96;218,668;1093,444;1530,779;579,72;551,749;456,539;794,467;41,923;13,844;0,3;0,487;-0,906;-0,789;114,667;0,101;1;1;0,594;0,798;1;0,883;0,315
"6";"3Aberturas_Equiprovavel/A_4_2_3";"ClusterAssimetrico";2;4;6;1343;1343;1,96;218,77;1124,23;1561,77;579,99;579,99;456,752;794,837;41,923;13,844;0,323;0,323;-1,5;-1,5;0;0;1;1;0,54;0,587;0,998;0,996;0,595
