NO,PROBABILIDADE
1,1.0
10,0.5
19,0.5
28,0.5
37,0.5
46,0.5
52,0.3333333
64,0.5
73,0.6666667
74,0.5549999999999999
75,0.44399999999999995
76,0.4
77,0.6000000000000001
78,0.5
79,0.5
