TIPO,CASO,FALHA,EST,TESTE,NPOSTOS,PERC.ENA
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGas,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_mean,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,BKAssimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,BKSimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGas,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_mean,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,BKAssimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,BKSimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGas,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_Variance,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,BKAssimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,BKSimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoLinear,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoLinearQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoPacote,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoProb,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoProbQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoLinear,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoLinearQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoPacote,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProb,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProbQuad,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGas,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGasSimetrico,FALHA_P_Boot_Variance,2,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,BKAssimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,BKSimetrico,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,22.0,30.9
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoLinear,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoLinearQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoPacote,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoProb,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansAssimetricoProbQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoLinear,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoLinearQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoPacote,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProb,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,KMeansSimetricoProbQuad,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
avaliaArvores/A_50_5_2_Teste,NeuralGas,mean_limite,3,FALHOU_AO_MENOS_UMTESTE,0.0,0.0
