NO,PROBABILIDADE
1,1.0
83,0.296
84,0.33299999999999996
85,0.37
86,0.5
87,0.5
88,0.5555555
89,0.4444444
90,0.5
91,0.5
92,0.5
93,0.5
94,0.5
95,0.5
96,0.6000000000000001
97,0.4
98,0.5
99,0.5
100,0.4
101,0.6000000000000001
102,0.6000000000000001
103,0.4
