etapa,iter,est,node,prob,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CustoFuturo
FW,5,1,1,1.0,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,20000.0,47678.24968668936
FW,5,2,83,0.259,2000.0,500.0,1500.0,0.0,0.0,1597.5714285714284,0.0,97.57142857142844,5000.0,33895.91507767845
FW,5,2,84,0.259,2000.0,931.1428571428571,1068.857142857143,0.0,0.0,1068.857142857143,0.0,0.0,17934.285714285717,38518.56798174988
FW,5,2,85,0.25899999999999995,2000.0,1294.0,706.0000000000001,0.0,0.0,706.0000000000001,0.0,0.0,28819.999999999996,44975.707351214136
FW,5,2,86,0.222,2000.0,500.0,1500.0,0.0,0.0,2109.0,0.0,608.9999999999998,5000.0,12431.668334833168
FW,5,3,87,0.5714284999999999,2000.0,1627.1785903723237,372.8214096276761,0.0,0.0,812.2499810562476,97.57142857142844,537.0,38815.357711169716,16002.502101999999
FW,5,3,88,0.4285713,2000.0,300.0,1700.0,0.0,0.0,2381.0,97.57142857142844,778.5714285714284,3000.0,2999.9997000000003
FW,5,3,89,0.5714284999999999,2000.0,1587.5000585375071,412.4999414624927,0.0,0.0,802.4999414624926,0.0,389.99999999999994,37625.00175612522,19887.502984
FW,5,3,90,0.4285713,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1884.0,0.0,383.99999999999983,4999.9999999999945,8193.332514000002
FW,5,3,91,0.5714284999999999,2000.0,1842.2499838562474,157.75001614375248,0.0,0.0,744.7500161437521,0.0,586.9999999999995,45267.49951568742,13895.002081000013
FW,5,3,92,0.4285713,2000.0,743.0000000000002,1256.9999999999998,0.0,0.0,1587.9999999999998,0.0,331.00000000000017,12290.000000000005,13769.998622999992
FW,5,3,93,0.5000001000000001,2000.0,500.0,1500.0,0.0,0.0,1157.0,608.9999999999998,266.0,5000.0,12696.665396999999
FW,5,3,94,0.5000001000000001,2000.0,349.99999999999955,1650.0000000000005,0.0,0.0,1653.0,608.9999999999998,611.9999999999997,3499.9999999999955,3666.666300000002
FW,5,4,46,0.25,2000.0,899.0,1101.0,0.0,0.0,564.0,537.0,0.0,16970.0,0.0
FW,5,4,52,0.25,2000.0,500.0,1500.0,0.0,0.0,963.0,537.0,0.0,5000.0,0.0
FW,5,4,55,0.5000001,2000.0,1034.0,966.0,0.0,0.0,429.0,537.0,0.0,21020.0,0.0
FW,5,4,4,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1378.0,778.5714285714284,456.57142857142844,3000.0,0.0
FW,5,4,7,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1691.0,778.5714285714284,769.5714285714284,3000.0,0.0
FW,5,4,10,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1129.0,778.5714285714284,207.57142857142844,3000.0,0.0
FW,5,4,40,0.25,2000.0,829.0,1171.0,0.0,0.0,781.0,389.99999999999994,0.0,14870.000000000002,0.0
FW,5,4,43,0.25,2000.0,500.0,1500.0,0.0,0.0,1110.0,389.99999999999994,0.0,5000.0,0.0
FW,5,4,82,0.5000001,2000.0,1328.0,672.0,0.0,0.0,282.0,389.99999999999994,0.0,29840.0,0.0
FW,5,4,31,0.3333333,2000.0,575.0000000000002,1424.9999999999998,0.0,0.0,1041.0,383.99999999999983,0.0,7250.0000000000055,0.0
FW,5,4,34,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1361.0,383.99999999999983,44.99999999999977,3000.0,0.0
FW,5,4,37,0.3333333,2000.0,811.0000000000002,1188.9999999999998,0.0,0.0,805.0,383.99999999999983,0.0,14330.000000000007,0.0
FW,5,4,70,0.25,2000.0,500.00000000000045,1499.9999999999995,0.0,0.0,913.0,586.9999999999995,0.0,5000.000000000015,0.0
FW,5,4,73,0.5000001,2000.0,1027.0000000000002,972.9999999999995,0.0,0.0,386.0,586.9999999999995,0.0,20810.00000000001,0.0
FW,5,4,79,0.25,2000.0,632.0000000000005,1367.9999999999995,0.0,0.0,781.0,586.9999999999995,0.0,8960.000000000015,0.0
FW,5,4,58,0.3333333,2000.0,826.9999999999998,1173.0000000000002,0.0,0.0,842.0,331.00000000000017,0.0,14809.999999999995,0.0
FW,5,4,61,0.3333333,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1169.0,331.00000000000017,0.0,4999.9999999999945,0.0
FW,5,4,64,0.3333333,2000.0,1049.9999999999998,950.0000000000002,0.0,0.0,619.0,331.00000000000017,0.0,21499.999999999993,0.0
FW,5,4,22,0.3333333,2000.0,777.0,1223.0,0.0,0.0,957.0,266.0,0.0,13309.999999999998,0.0
FW,5,4,25,0.3333333,2000.0,453.9999999999998,1546.0000000000002,0.0,0.0,1280.0,266.0,0.0,4539.9999999999945,0.0
FW,5,4,28,0.3333333,2000.0,1008.0,992.0,0.0,0.0,726.0,266.0,0.0,20240.0,0.0
FW,5,4,13,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1128.0,611.9999999999997,39.999999999999545,3000.0,0.0
FW,5,4,16,0.3333333,2000.0,300.0,1700.0,0.0,0.0,1447.0,611.9999999999997,358.99999999999955,3000.0,0.0
FW,5,4,19,0.3333333,2000.0,500.00000000000045,1499.9999999999995,0.0,0.0,888.0,611.9999999999997,0.0,5000.000000000015,0.0
