etapa,iter,est,node,prob,Submercado,Demanda,GT,GH,Deficit,Excesso,AFL,Vini,VolArm,CustoPresente,CMO
FW,4,1,1,1.0,1,2000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,-1.8189894035458565e-14,20000.0,30.0
FW,4,2,2,0.125,1,2000.0,300.0,1700.0,0.0,0.0,2109.0,-1.8189894035458565e-14,409.0,3000.0,10.0
FW,4,2,5,0.125,1,2000.0,300.0,1700.0,0.0,0.0,2109.0,-1.8189894035458565e-14,409.0,3000.0,10.0
FW,4,2,8,0.125,1,2000.0,300.0,1700.0,0.0,0.0,2109.0,-1.8189894035458565e-14,409.0,3000.0,10.0
FW,4,2,11,0.125,1,2000.0,500.0,1500.0,0.0,0.0,2109.0,-1.8189894035458565e-14,608.9999999999998,5000.0,10.0
FW,4,2,14,0.125,1,2000.0,300.0,1700.0,0.0,0.0,2109.0,-1.8189894035458565e-14,409.0,3000.0,10.0
FW,4,2,17,0.125,1,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,2109.0,-1.8189894035458565e-14,608.9999999999998,4999.9999999999945,10.0
FW,4,2,20,0.125,1,2000.0,777.0000000000005,1222.9999999999995,0.0,0.0,2109.0,-1.8189894035458565e-14,886.0000000000003,13310.000000000015,30.0
FW,4,2,23,0.125,1,2000.0,500.0,1500.0,0.0,0.0,2109.0,-1.8189894035458565e-14,609.0000000000001,5000.0,10.0
FW,4,3,3,1.0,1,2000.0,300.0,1700.0,0.0,0.0,2381.0,409.0,1090.0,3000.0,10.0
FW,4,3,6,1.0,1,2000.0,300.0,1700.0,0.0,0.0,2381.0,409.0,1090.0,3000.0,10.0
FW,4,3,9,1.0,1,2000.0,300.0,1700.0,0.0,0.0,2381.0,409.0,1090.0,3000.0,10.0
FW,4,3,12,1.0,1,2000.0,309.99999999999955,1690.0000000000005,0.0,0.0,1653.0,608.9999999999998,571.9999999999995,3099.9999999999955,10.0
FW,4,3,15,1.0,1,2000.0,300.0,1700.0,0.0,0.0,1653.0,409.0,362.0,3000.0,10.0
FW,4,3,18,1.0,1,2000.0,500.0,1500.0,0.0,0.0,1653.0,608.9999999999998,762.0,5000.0,10.0
FW,4,3,21,1.0,1,2000.0,499.99999999999955,1500.0000000000005,0.0,0.0,1157.0,886.0000000000003,543.0000000000002,4999.999999999985,30.0
FW,4,3,24,1.0,1,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,1157.0,609.0000000000001,266.0,4999.9999999999945,10.0
FW,4,4,4,1.0,1,2000.0,300.0,1700.0,0.0,0.0,1378.0,1090.0,768.0,3000.0,10.0
FW,4,4,7,1.0,1,2000.0,300.0,1700.0,0.0,0.0,1691.0,1090.0,1081.0,3000.0,10.0
FW,4,4,10,1.0,1,2000.0,300.0,1700.0,0.0,0.0,1129.0,1090.0,519.0,3000.0,10.0
FW,4,4,13,1.0,1,2000.0,300.00000000000045,1699.9999999999995,0.0,0.0,1128.0,571.9999999999995,0.0,3000.0000000000045,10.0
FW,4,4,16,1.0,1,2000.0,300.0,1700.0,0.0,0.0,1447.0,362.0,109.0,3000.0,10.0
FW,4,4,19,1.0,1,2000.0,350.0,1650.0,0.0,0.0,888.0,762.0,0.0,3500.0,10.0
FW,4,4,22,1.0,1,2000.0,499.9999999999998,1500.0000000000002,0.0,0.0,957.0,543.0000000000002,0.0,4999.9999999999945,30.0
FW,4,4,25,1.0,1,2000.0,453.9999999999998,1546.0000000000002,0.0,0.0,1280.0,266.0,0.0,4539.9999999999945,10.0
